age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
44,4,100986,6,0,1,1,4,0,0,0,40,39,0
19,4,174966,11,4,12,1,4,1,0,0,40,39,0
50,1,170851,9,0,10,1,4,0,0,0,45,39,0
35,5,127986,9,4,12,2,4,0,0,0,40,39,0
63,4,54923,15,4,8,1,4,0,0,0,36,39,0
20,4,215087,9,4,4,1,4,1,0,0,40,39,0
28,4,178755,11,2,3,0,4,1,3393,0,46,39,0
48,4,396747,9,2,10,0,4,1,0,0,40,39,1
55,4,204776,11,2,3,0,4,1,0,0,40,39,0
24,4,113676,5,4,6,2,4,1,0,0,40,39,0
20,4,180910,9,4,8,3,2,1,0,0,11,39,0
29,7,511574,0,4,12,4,2,1,0,0,40,39,0
19,4,219417,15,4,8,2,2,0,3568,0,23,39,0
33,4,247917,11,0,7,4,4,1,0,0,50,39,0
70,4,52800,15,2,3,0,4,1,0,0,60,39,1
38,4,171781,11,6,1,4,4,0,0,0,40,39,0
40,4,225198,11,0,8,4,4,0,0,1569,46,39,0
42,4,200741,9,2,10,5,4,0,0,0,35,0,0
59,2,120869,9,2,10,0,4,1,0,0,50,39,1
27,4,187173,15,2,7,0,4,1,0,1587,50,9,1
46,5,147273,8,2,4,0,4,1,0,0,56,39,1
19,4,204696,9,4,13,3,2,0,0,0,40,39,0
24,4,173781,1,4,6,2,4,1,0,0,40,33,0
49,4,342664,9,2,12,0,4,1,0,0,40,39,1
39,4,190568,1,4,8,3,4,0,0,0,15,39,0
27,4,335745,11,4,6,1,4,1,0,0,82,39,0
25,4,334119,11,4,3,3,4,1,0,0,40,39,0
51,4,241540,11,2,14,0,4,1,0,0,40,39,0
35,4,219062,11,2,14,0,4,1,0,0,60,39,0
24,4,173839,15,4,8,3,4,0,0,0,41,39,0
73,4,105061,15,0,14,1,4,1,24268,0,60,39,1
54,4,113080,9,6,12,4,2,1,0,0,68,9,0
47,4,208181,11,3,8,4,4,1,0,0,40,0,0
21,2,240650,15,4,1,3,4,1,0,0,14,39,0
47,4,238442,15,0,1,1,4,1,0,0,23,39,0
23,7,99829,15,2,10,0,2,1,0,0,40,39,0
74,0,185596,11,6,0,1,4,0,0,0,40,39,0
75,6,137529,14,2,10,0,4,1,0,0,40,39,1
38,7,137229,14,2,10,0,4,1,0,0,50,39,0
38,4,180321,6,4,8,2,1,0,0,0,34,30,0
35,4,295455,11,0,3,2,4,1,0,0,45,26,0
36,4,193452,9,0,4,1,1,1,0,1986,68,37,1
47,4,209622,9,5,3,0,4,1,7497,0,50,39,1
24,4,866360,15,4,1,2,4,1,0,0,40,7,0
26,4,39387,11,4,8,4,4,0,0,0,30,39,0
19,4,268378,11,4,6,3,4,1,0,0,34,39,0
54,4,204016,6,0,3,1,4,0,24019,0,31,9,1
45,4,212071,0,5,1,4,2,0,0,0,28,39,0
29,4,173862,11,4,7,1,4,1,0,0,40,16,0
20,4,283505,1,2,12,0,4,1,0,0,48,39,0
47,6,378797,9,2,0,5,4,0,0,0,45,39,1
61,2,186799,11,2,3,1,4,1,0,0,40,39,0
20,4,331269,2,4,7,3,3,1,0,0,40,39,0
33,4,271344,11,2,3,0,2,1,0,0,40,39,0
19,0,435435,9,4,0,3,2,1,0,0,10,0,0
40,4,250555,9,2,13,0,0,1,0,0,50,39,0
36,5,112985,9,2,4,5,4,0,0,0,59,39,1
61,7,307673,10,2,10,0,4,1,0,1888,40,39,1
24,4,105049,9,4,10,1,4,1,0,0,40,39,0
54,4,310228,9,3,10,4,4,0,3498,0,40,0,0
21,4,158293,11,4,3,3,4,0,0,0,35,39,0
19,0,308072,11,6,0,1,4,0,0,0,21,39,0
53,4,321829,6,3,8,1,4,1,0,0,60,39,0
49,4,109257,1,2,3,0,2,1,0,0,40,39,0
62,4,175692,4,2,3,0,4,1,0,0,40,39,0
50,4,171823,9,0,4,1,4,0,7899,0,45,39,1
17,1,312831,7,4,13,3,4,0,0,0,40,39,0
42,2,357013,10,2,10,0,4,1,100836,0,60,39,1
49,4,164592,6,0,3,1,2,1,0,0,40,39,0
39,4,281753,5,4,8,2,4,0,0,0,37,0,0
47,4,50004,12,4,13,1,4,1,0,0,55,39,1
27,4,92858,15,4,7,3,4,0,0,0,40,39,0
80,0,117818,11,6,0,1,4,0,0,0,40,39,0
59,4,255232,9,0,4,1,4,1,0,0,40,39,1
31,4,208293,1,4,14,2,4,1,0,0,40,39,0
31,4,177075,10,2,3,0,4,1,100294,0,60,39,1
28,2,403514,9,4,13,4,2,1,0,0,40,39,0
27,4,99814,1,4,1,3,2,0,0,0,40,39,0
46,4,286417,15,5,1,1,4,0,0,0,35,39,0
18,0,198157,15,4,0,3,4,0,0,0,31,39,0
37,4,228703,9,4,10,3,4,0,0,0,50,39,0
26,0,83853,11,4,0,3,2,1,0,0,33,39,0
20,4,204501,1,4,8,4,4,0,0,0,26,39,0
24,4,122282,15,2,1,0,4,1,0,0,40,39,0
44,4,376527,10,2,10,0,4,1,14797,0,50,39,1
48,2,177651,11,2,4,0,4,1,0,0,40,39,0
52,6,149033,11,2,5,0,4,1,0,0,21,39,0
71,4,188290,15,0,9,1,4,0,0,0,48,39,0
70,5,132919,9,2,0,0,4,1,0,0,60,39,1
40,4,260574,9,4,4,1,4,1,0,0,45,0,0
22,4,127542,11,2,3,0,4,1,0,0,38,39,0
53,2,202400,10,0,10,1,4,0,0,0,55,39,0
21,4,465206,15,4,12,3,2,0,0,0,31,39,0
19,2,263169,15,2,11,0,2,1,0,0,40,39,0
35,4,222411,5,2,4,0,4,1,0,0,46,39,1
73,4,348496,11,6,3,1,4,0,0,0,33,39,0
24,4,280873,8,4,6,1,4,0,0,0,40,39,0
26,4,91461,11,2,5,0,4,1,0,1551,40,39,0
27,4,701602,11,4,8,2,4,1,0,0,41,39,0
23,5,292413,9,2,4,0,4,1,0,0,40,39,1
40,4,131536,11,4,1,4,4,1,0,0,40,39,0
29,4,247348,11,2,3,0,4,1,0,0,40,26,0
43,6,211356,14,2,10,0,4,1,0,0,50,39,1
23,4,204811,11,4,6,1,4,1,0,0,33,39,0
23,4,228528,8,4,7,1,4,1,0,0,40,39,0
26,4,349015,11,4,8,3,4,1,0,0,21,39,0
35,0,236441,9,2,0,0,4,1,3551,0,40,39,1
41,4,50007,0,2,14,0,4,1,0,0,40,39,0
25,4,199793,11,4,13,1,4,1,0,0,40,39,0
38,4,180141,9,2,12,0,4,1,0,0,40,39,1
60,1,121642,15,2,1,0,4,1,0,0,40,39,0
19,7,328045,9,4,4,3,4,1,0,0,13,39,0
48,6,88018,8,2,12,0,4,1,0,0,50,39,1
39,4,142474,11,2,4,0,4,1,0,0,49,39,1
41,4,121033,11,2,3,0,4,1,0,0,40,39,1
46,4,233484,8,2,4,0,4,1,0,0,50,39,0
41,4,260981,9,2,12,0,4,1,7385,0,45,39,1
56,4,139412,11,2,14,0,2,1,0,0,40,39,0
23,4,51585,1,4,8,1,4,1,0,0,68,39,0
41,4,162816,9,2,3,0,4,1,14959,0,40,39,1
68,0,131990,15,2,0,0,4,1,0,0,25,39,0
54,4,114434,15,2,11,0,4,1,0,0,40,39,0
32,4,112533,1,2,8,5,4,0,0,0,40,39,0
17,4,284856,9,4,12,3,4,1,0,0,56,39,0
42,4,91831,15,4,1,3,2,0,0,0,40,39,0
22,0,169980,11,4,8,2,2,0,0,0,33,39,0
44,6,169293,6,2,6,0,1,1,0,0,40,33,0
36,4,466994,9,2,12,0,4,1,0,0,40,39,1
32,6,193221,14,0,10,1,4,0,0,0,40,39,0
28,4,109018,11,4,12,4,4,0,0,0,40,39,0
25,2,226389,12,4,10,1,2,1,7522,0,50,39,1
44,4,178233,11,2,3,0,4,1,0,0,40,39,1
25,4,130893,11,2,3,0,4,1,0,0,45,39,0
35,4,443544,11,4,12,4,2,0,0,0,38,16,0
26,4,150368,9,4,12,1,4,1,0,0,50,39,1
34,4,220004,11,2,3,0,4,1,0,0,40,39,0
17,6,344631,15,4,1,3,4,0,0,0,40,39,0
25,4,585920,11,4,13,1,4,0,0,0,32,39,0
20,4,104382,9,4,1,3,2,0,0,0,40,39,0
26,4,47032,8,2,13,0,4,1,0,0,50,39,0
32,4,183243,0,2,7,0,4,1,0,0,35,39,0
29,4,814250,15,2,12,0,4,1,0,0,40,39,0
20,5,124539,15,2,4,0,4,1,0,0,60,39,0
38,4,70432,11,2,7,0,2,1,0,0,40,39,0
38,4,159696,11,4,3,3,4,0,0,0,21,5,0
39,4,185195,15,0,4,1,4,1,0,0,31,30,1
56,4,116707,14,2,10,1,4,1,0,2099,14,39,1
25,4,29460,9,4,12,1,4,1,0,0,40,39,0
19,4,50057,11,4,3,1,4,1,0,0,40,30,0
34,4,239101,9,0,13,1,4,1,0,0,40,39,0
56,2,209714,15,2,6,0,2,1,0,0,40,39,1
47,7,97471,12,2,10,0,4,1,10359,0,60,39,1
37,4,181036,11,4,12,1,3,1,0,0,41,39,0
41,7,462671,11,4,6,3,4,1,0,0,32,39,0
20,4,178351,1,4,10,3,4,0,0,0,40,39,0
24,4,339331,7,0,13,4,4,1,0,0,40,39,0
23,4,73079,8,4,8,1,4,0,0,0,13,39,0
22,4,175376,9,4,12,1,4,1,0,0,55,39,0
26,4,115159,15,4,6,3,4,0,0,0,40,39,0
38,4,186130,11,2,3,0,4,1,0,0,40,39,0
34,4,212151,9,2,4,0,4,1,0,0,55,39,0
42,4,47427,11,2,1,5,4,0,0,0,40,39,1
58,6,222462,9,4,4,1,4,1,0,0,40,39,0
36,4,103983,8,2,3,0,4,1,0,0,40,39,0
22,4,755579,11,4,1,1,4,1,0,0,40,39,0
53,6,29093,11,2,14,0,4,1,0,1663,40,39,0
38,6,47917,11,2,14,0,4,1,0,0,60,39,0
58,4,169397,8,6,4,1,4,0,0,0,60,39,0
26,4,158855,9,4,8,4,2,0,0,0,34,39,0
27,4,492558,5,2,6,0,4,1,0,0,60,39,0
49,2,318739,11,0,12,1,2,1,0,0,40,39,0
36,4,102418,1,2,12,0,4,1,0,0,40,39,0
34,4,161302,15,2,1,0,4,1,0,0,60,39,0
54,6,358680,9,2,11,0,1,1,0,0,40,39,0
49,4,324373,7,2,1,0,4,1,7306,0,43,39,1
79,0,164616,4,4,0,1,4,0,0,0,13,39,0
34,4,322534,15,2,13,0,4,1,0,0,50,39,0
60,6,93716,11,5,10,1,4,0,0,0,50,39,0
39,4,109440,11,0,1,4,4,0,0,0,40,39,0
29,4,123529,15,4,1,4,4,0,0,0,41,39,1
42,4,72943,9,2,3,0,4,1,0,0,45,39,0
53,4,152461,12,2,4,0,4,1,0,2029,60,39,1
37,4,159420,11,2,3,0,4,1,0,0,40,39,0
23,4,127161,8,4,3,1,4,1,0,0,40,39,0
42,4,301878,11,0,8,4,4,0,0,0,41,39,0
53,4,281819,11,5,3,1,2,1,0,0,40,39,0
47,1,96868,9,0,13,1,4,0,0,0,40,39,0
53,6,38564,6,4,3,4,0,1,0,0,40,39,0
45,4,182382,11,2,3,0,0,1,0,0,50,39,0
32,2,243145,15,4,10,1,2,1,0,0,40,39,0
46,6,400245,9,2,4,5,4,0,14900,1876,50,39,1
53,4,103753,11,2,12,0,4,1,0,0,40,39,1
68,4,163831,5,0,14,1,4,0,0,0,40,39,0
49,4,284382,1,4,8,3,4,0,0,0,21,39,0
17,4,171701,1,4,8,3,4,0,0,0,17,39,0
45,4,143142,11,0,1,1,4,1,0,0,40,39,0
50,1,130995,15,2,10,0,4,1,0,1979,40,39,1
52,4,40516,0,2,3,0,4,1,0,0,50,39,0
47,4,355324,9,4,10,1,4,1,0,0,40,39,0
21,4,200705,15,4,8,1,4,0,0,0,35,39,0
49,4,151624,11,2,3,0,4,1,0,0,40,39,1
29,4,191256,1,4,7,3,4,0,0,0,35,39,0
52,4,175920,8,2,4,0,4,1,0,1886,40,39,1
48,4,182386,11,2,4,0,4,1,0,1888,40,39,1
23,4,409798,12,4,4,3,4,0,0,0,22,39,0
45,4,191014,2,2,3,0,4,1,0,0,50,39,0
28,6,306398,11,4,5,3,4,1,0,0,74,39,0
32,4,235545,9,4,12,3,4,0,0,0,34,39,0
19,4,325431,0,4,8,3,2,0,0,0,40,39,0
33,4,356901,1,2,1,0,4,1,7513,0,40,39,0
35,4,286137,6,2,5,0,4,1,3545,0,40,39,0
40,4,203860,11,4,13,1,4,1,0,0,40,39,0
74,4,225081,11,6,12,1,4,0,0,0,60,39,0
42,4,283429,9,2,4,5,4,0,5981,0,50,39,1
49,4,241682,11,0,1,1,4,1,0,0,50,39,0
28,4,122938,11,2,14,0,4,1,0,0,49,39,0
57,4,182488,11,6,12,4,4,0,0,0,34,39,0
33,7,304581,11,2,1,2,2,1,0,0,60,39,0
28,6,224868,15,0,10,1,4,1,0,0,40,39,0
29,4,180288,9,2,7,0,4,1,0,0,50,39,1
23,4,108804,9,4,7,1,4,1,0,0,40,39,0
50,4,193821,11,6,1,1,4,0,0,0,20,39,0
55,4,226344,9,2,3,0,4,1,0,0,60,39,1
54,7,26123,9,5,4,1,4,0,0,0,45,39,0
54,6,154220,9,0,4,4,3,0,0,0,40,39,0
33,7,110027,9,4,10,1,4,0,0,0,61,39,0
59,6,198814,6,4,8,1,2,1,0,0,40,0,0
19,0,210245,11,4,0,3,4,1,0,0,60,39,0
40,2,153971,11,4,1,1,4,0,0,0,40,39,0
35,4,348723,15,3,4,1,2,0,0,0,40,39,0
21,4,162074,7,4,7,3,4,0,0,0,40,39,0
23,4,248364,15,4,12,3,4,1,0,0,35,39,0
42,4,185147,4,2,10,5,4,0,0,0,30,7,0
46,4,331113,15,0,1,1,4,1,0,0,40,39,0
32,2,32317,15,2,11,0,4,1,0,0,36,39,0
46,4,141513,9,2,12,0,2,1,0,0,45,39,0
53,0,291780,11,0,0,3,4,0,0,4309,11,39,0
57,4,263324,15,4,12,1,4,1,0,0,40,39,0
41,4,24329,11,2,3,0,4,1,0,0,60,39,0
39,1,125684,5,2,7,0,3,1,0,0,40,7,0
50,6,165060,15,2,3,0,4,1,0,0,40,39,0
33,4,374233,15,2,10,0,4,1,0,0,34,39,1
47,4,82494,15,2,1,0,4,1,0,0,40,37,0
46,4,230170,12,0,4,4,4,0,3366,0,61,29,0
39,6,141910,11,3,3,4,3,0,0,0,40,37,0
20,4,243328,11,2,6,3,4,1,0,0,30,39,0
46,4,16926,8,2,12,0,4,1,0,1906,55,39,1
31,6,187300,8,2,3,0,4,1,0,0,40,39,0
52,4,146755,0,5,13,4,2,0,0,0,40,39,0
21,4,350074,15,4,13,5,2,0,0,0,40,39,0
46,1,85567,9,2,4,0,4,1,7403,0,40,39,1
49,4,35193,5,4,8,1,4,1,0,0,60,39,0
25,6,179176,15,2,12,0,4,1,0,0,40,39,0
55,4,278034,15,2,12,0,4,1,0,0,50,39,0
55,4,180665,8,2,11,0,4,1,0,0,20,39,0
26,4,232732,11,5,8,3,2,0,0,0,40,39,0
52,4,330221,15,0,4,4,4,1,0,0,40,39,0
39,1,296735,11,2,11,0,2,1,0,0,40,39,0
50,4,713684,2,0,3,4,2,1,8106,0,40,39,1
46,4,96609,7,0,4,1,4,0,0,0,40,39,0
58,4,149355,11,0,4,4,4,0,0,0,39,39,0
52,5,189730,12,2,4,0,4,1,0,0,50,39,1
75,0,107533,11,2,0,5,1,0,3397,0,14,39,0
44,4,101618,14,2,10,0,4,1,0,0,50,39,1
36,4,219232,15,0,1,1,4,0,0,0,31,39,0
20,4,286163,1,4,8,3,4,1,0,0,12,0,0
23,4,205416,7,4,1,3,4,0,0,0,43,39,1
45,4,376574,11,5,12,4,4,1,0,0,21,39,1
19,4,294543,15,4,1,3,4,0,0,0,18,39,0
43,4,258873,9,4,12,1,4,0,0,0,50,39,0
54,7,91545,12,4,10,1,4,0,0,0,51,39,0
28,4,140378,1,2,8,2,2,1,0,0,20,39,0
44,4,17446,15,0,13,1,4,1,0,0,40,39,0
42,4,285080,7,2,4,0,4,1,0,0,40,39,1
32,4,325128,15,2,4,0,4,1,0,0,55,39,0
57,4,48047,9,2,10,0,4,1,14867,0,55,39,1
31,4,286145,9,0,12,4,4,1,0,0,40,39,0
46,4,161543,15,2,3,0,1,1,0,0,40,30,0
53,5,134251,15,2,4,0,4,1,0,0,67,39,1
28,2,25982,2,4,3,3,4,0,0,0,22,39,0
34,4,289899,1,4,4,3,4,1,0,0,18,39,0
47,4,118428,7,4,1,1,4,0,0,0,31,39,0
64,6,271865,9,2,4,0,4,1,0,1987,50,39,1
42,4,412502,11,2,14,0,4,1,0,0,40,39,1
36,4,269579,10,2,10,0,4,1,0,0,50,39,0
38,4,224357,6,2,3,2,4,1,0,0,40,26,0
30,2,166677,9,2,10,0,4,1,0,1888,48,39,1
21,4,216576,15,2,1,0,4,1,0,0,40,0,0
46,4,184060,15,0,1,4,4,0,0,0,40,39,0
44,1,45904,11,2,4,0,4,1,0,0,45,39,0
57,4,584124,9,2,4,0,4,1,7481,0,40,39,1
52,7,197799,11,2,1,5,4,0,3381,0,40,39,1
54,0,176645,15,2,0,0,2,1,0,0,34,39,0
50,4,76325,11,6,5,1,4,1,0,0,40,31,0
23,4,359736,9,4,13,1,4,0,0,0,50,39,0
55,4,173541,11,0,3,1,4,1,0,0,40,39,0
44,4,215133,12,2,1,0,4,1,0,0,40,39,1
21,0,225802,11,4,0,3,4,0,0,0,40,39,0
38,6,47922,9,2,12,0,4,1,14857,0,82,39,1
25,4,377905,1,2,14,0,4,1,0,0,40,39,0
50,4,189513,15,2,3,0,4,1,0,0,50,39,0
46,2,292196,12,2,10,0,4,1,0,0,40,39,1
36,1,333152,15,2,14,0,4,1,0,0,40,39,0
29,4,455076,15,2,3,0,4,1,0,0,40,39,1
18,4,200056,9,4,8,3,4,1,0,0,11,39,0
24,4,237759,9,3,1,1,2,0,0,0,40,39,0
22,4,158894,11,4,12,3,4,0,0,0,34,39,0
53,4,249984,9,2,10,0,4,1,7447,0,40,39,1
35,0,348774,12,2,0,0,4,1,0,0,22,39,0
53,4,184671,9,2,10,0,4,1,0,0,40,39,1
26,4,99699,11,2,12,5,4,0,0,0,35,39,0
18,1,160602,11,4,8,4,2,0,0,0,40,0,0
47,4,94430,9,4,12,3,4,1,3524,0,50,39,0
23,4,354597,2,2,6,0,4,1,0,0,60,39,0
38,4,118910,15,4,12,3,4,1,0,0,21,39,0
28,4,285810,11,0,1,4,4,0,0,0,21,39,0
31,4,56221,15,2,13,0,4,1,0,0,40,39,0
20,4,118685,1,4,1,1,4,0,0,0,10,39,0
39,4,359324,15,2,1,3,4,1,0,0,20,39,0
22,4,119393,8,2,12,0,4,1,0,0,36,39,0
25,2,107566,11,4,10,2,4,0,0,0,28,39,0
37,4,187995,11,2,3,0,4,1,7404,0,40,39,1
33,4,217798,11,2,7,5,4,1,0,0,40,33,0
22,4,302501,12,4,4,1,4,1,15003,0,45,39,0
52,6,191376,11,2,3,0,4,1,0,0,40,39,0
45,2,70683,14,2,10,0,4,1,0,0,60,39,1
18,4,456333,11,4,8,3,2,0,0,0,40,39,0
31,4,339958,11,2,3,0,4,1,0,0,40,39,0
65,4,126665,9,2,8,0,4,1,3452,0,34,39,0
34,4,117717,9,2,4,0,4,1,0,1888,40,39,1
25,6,35324,15,4,5,4,4,1,0,0,29,39,0
54,4,137218,9,2,12,0,4,1,0,0,60,39,0
44,1,240536,11,2,1,5,2,1,0,0,40,39,1
69,0,157380,11,0,0,1,4,0,0,0,23,39,1
66,4,290003,5,2,8,0,4,1,0,0,50,39,0
25,4,211434,9,4,10,1,4,1,0,0,45,39,1
24,4,47060,11,2,3,0,4,1,0,1550,40,39,0
40,5,311085,15,2,4,0,4,1,0,0,73,39,1
21,4,210362,8,4,7,3,4,0,0,0,40,39,0
24,4,407454,11,4,3,1,4,1,0,0,40,39,0
27,4,197506,11,2,12,0,4,1,0,0,40,39,0
28,4,35202,11,4,12,3,4,1,0,0,40,39,0
32,4,254111,11,2,3,0,4,1,0,0,50,39,1
25,6,233278,11,0,10,1,4,1,0,0,60,39,0
34,6,185937,11,2,7,0,4,1,0,0,40,39,0
18,4,187108,9,4,1,1,4,0,0,1655,37,39,0
58,4,132856,15,2,4,0,4,1,0,0,55,39,1
28,4,168232,9,4,13,1,4,1,0,0,40,39,0
42,4,231957,9,0,3,1,4,1,0,0,52,39,0
18,4,344154,11,4,12,3,4,1,0,0,40,39,0
40,4,241608,11,2,3,0,4,1,0,0,44,39,0
30,1,82084,15,4,8,1,1,1,0,0,40,39,0
27,6,264588,8,2,10,0,4,1,0,0,82,39,0
38,4,40861,15,2,12,0,4,1,0,1656,40,39,1
25,4,229417,1,4,8,4,2,1,0,0,40,39,0
35,4,237068,8,2,1,0,4,1,0,0,39,39,0
22,2,317220,15,4,14,1,2,1,0,0,40,39,0
38,4,167498,11,2,1,0,4,1,0,1890,25,39,1
35,4,483530,9,2,4,0,4,1,14963,0,53,39,1
52,5,214726,7,2,4,0,1,1,7445,0,37,39,1
39,2,201509,15,0,11,1,4,1,0,0,48,39,0
48,4,276310,15,2,14,0,4,1,0,0,40,39,0
29,4,312929,2,4,12,1,2,1,0,0,40,39,0
41,7,197132,11,2,1,0,4,1,3458,0,35,39,0
34,7,49189,15,4,7,1,4,1,0,0,50,39,0
37,2,86385,11,4,1,4,4,0,7407,0,14,39,0
51,4,208017,9,2,10,5,4,0,14898,0,36,39,1
52,4,133135,15,5,3,1,4,1,0,0,40,39,0
50,2,95025,11,0,3,3,2,1,0,0,40,39,0
55,4,121215,5,3,13,4,2,0,0,0,40,39,0
26,4,141155,11,4,6,4,0,1,0,0,39,39,0
57,4,189949,0,0,8,1,4,0,0,0,40,39,0
54,4,90487,7,0,8,1,0,0,0,0,40,39,0
39,2,228548,11,0,1,4,2,0,0,0,40,39,0
18,0,95717,15,4,0,3,4,1,0,0,40,39,0
40,4,30151,9,2,3,0,4,1,0,0,40,39,0
41,4,184525,2,2,8,0,4,1,0,0,40,0,1
38,4,262282,15,2,3,0,4,1,0,1554,40,39,0
31,4,124144,15,4,1,3,4,0,0,0,28,39,0
36,4,118125,11,2,7,0,2,1,0,0,40,39,0
60,4,125830,4,2,12,0,4,1,0,0,40,39,0
64,4,154021,7,4,13,1,4,1,0,0,45,39,0
62,6,230215,11,2,5,0,4,1,0,0,20,39,0
43,4,252635,11,2,13,0,4,1,0,0,40,39,1
33,4,37672,8,4,13,1,4,1,0,0,50,39,0
45,4,83004,9,2,12,0,4,1,0,0,40,39,1
65,2,186729,11,0,4,1,4,1,0,0,40,39,0
35,7,300270,1,4,1,3,4,0,0,0,29,39,0
59,6,98529,11,2,14,0,4,1,0,0,60,39,0
22,4,63094,0,4,6,3,4,1,0,0,36,39,0
46,4,225653,9,0,4,1,4,1,0,0,50,39,0
44,4,188332,11,0,12,2,4,0,0,0,90,39,0
50,4,180408,8,2,10,5,4,0,14796,0,34,39,1
51,5,150593,14,2,10,0,4,1,14915,0,50,39,1
39,6,380322,11,0,4,1,4,1,0,0,51,39,0
49,4,311136,15,5,12,1,4,1,0,0,50,39,0
53,4,166850,12,2,4,0,4,1,0,0,60,39,1
49,4,259540,9,2,4,0,4,1,7433,0,50,39,1
40,7,331938,9,4,10,1,4,0,0,0,40,39,0
33,4,384590,11,6,1,1,4,0,0,0,34,39,0
25,4,129307,11,4,8,4,4,0,0,0,20,39,0
47,5,30341,9,2,3,0,4,1,0,0,68,39,0
41,6,41285,11,4,1,1,4,1,0,0,50,39,0
36,4,261038,15,2,12,0,4,1,0,0,40,39,0
29,4,249516,9,0,10,4,4,1,0,0,45,39,0
71,4,105510,15,4,4,1,4,0,0,0,45,0,0
55,7,521009,10,2,11,0,4,1,0,1889,40,39,1
41,4,167545,11,0,7,1,4,1,0,0,40,39,0
38,4,398541,8,2,1,5,4,0,0,0,26,26,0
46,4,377632,9,0,13,4,4,0,0,0,50,39,0
37,4,210941,11,4,3,1,4,1,0,0,40,39,1
34,1,173886,9,4,10,1,4,1,3524,0,40,39,0
45,4,208108,9,0,7,1,4,1,0,0,32,39,0
39,5,154125,12,2,4,0,4,1,0,0,40,39,1
67,0,234391,11,6,0,4,4,0,0,0,22,39,0
30,4,184476,15,4,4,4,4,1,0,0,50,39,0
22,4,284251,9,4,10,1,4,0,0,0,41,39,1
36,4,422279,11,2,4,0,4,1,0,0,50,39,1
39,7,230534,9,2,10,0,4,1,0,0,40,39,0
45,6,248222,11,2,14,0,4,1,0,0,40,39,1
56,4,192546,11,3,3,1,0,1,0,0,40,39,0
43,4,382734,8,2,13,0,4,1,0,0,45,39,0
29,5,307560,15,4,1,1,4,1,0,0,40,39,0
63,4,154717,11,0,12,4,2,0,0,0,40,39,0
31,4,25859,15,2,1,0,4,1,0,0,40,39,1
60,2,330015,11,0,1,1,4,1,0,0,45,39,0
26,4,520501,11,4,14,2,4,1,0,0,40,39,0
57,4,111392,1,2,8,0,2,1,0,0,40,3,0
48,4,309823,15,4,10,1,2,0,0,0,50,0,0
37,4,743762,11,2,3,0,4,1,0,0,40,39,0
18,1,202753,7,4,8,3,2,0,0,0,40,0,0
41,4,347211,9,2,10,5,4,0,15023,0,45,39,1
53,5,200015,12,2,4,0,4,1,14915,0,50,39,1
46,4,107647,11,2,14,0,4,1,0,0,50,39,1
37,4,186083,11,0,13,3,4,0,0,0,40,39,0
27,4,184035,11,3,12,1,4,1,0,0,40,39,0
39,4,139035,15,2,14,0,4,1,0,0,40,39,1
58,7,49917,9,2,10,0,4,1,0,0,40,39,1
41,4,226995,15,2,3,0,4,1,0,0,40,39,1
43,4,103321,8,0,4,4,4,1,0,0,93,39,0
36,4,212059,9,4,12,1,4,0,0,0,40,39,0
28,4,211978,8,2,6,2,4,1,3635,0,44,39,0
50,4,198827,11,2,3,0,4,1,0,0,40,39,0
47,4,183950,12,2,4,0,4,1,14681,0,50,39,1
80,4,141289,0,0,8,1,4,1,0,0,40,39,0
31,2,63818,12,2,10,0,4,0,0,0,60,39,1
45,7,99261,11,2,11,0,2,1,0,0,40,39,1
30,1,192254,11,2,1,5,4,0,0,1885,62,39,1
52,4,191968,4,2,10,0,4,1,0,0,37,39,1
21,4,193027,1,4,6,4,4,1,0,0,40,39,0
69,0,338271,11,2,0,0,4,1,0,1559,45,39,1
26,4,182583,2,6,8,1,2,0,0,0,21,39,0
40,4,315608,9,3,10,1,4,0,0,0,40,0,0
30,4,220193,1,2,7,0,4,1,3547,0,40,39,0
40,4,137861,9,2,13,0,4,1,0,0,40,39,1
57,4,119519,11,0,8,4,4,0,0,0,41,39,0
59,4,118704,12,0,4,1,4,1,0,0,40,39,1
29,4,369996,15,2,10,0,4,1,0,0,49,39,1
50,7,235563,15,2,10,0,4,1,0,0,50,39,0
23,6,99250,15,2,1,5,4,0,0,0,23,39,0
54,4,59882,11,0,8,4,2,0,0,0,40,39,0
44,4,37423,15,4,14,1,4,1,0,0,40,39,0
33,6,370171,15,2,14,0,4,1,0,0,45,39,0
51,6,151289,8,2,0,0,4,1,0,0,40,39,0
18,4,480813,1,4,12,3,4,1,0,0,40,39,0
43,4,249221,11,3,3,1,2,1,0,0,40,39,0
23,4,207057,11,4,14,3,4,1,0,0,24,39,0
42,4,201173,11,4,8,3,4,1,0,0,40,39,0
45,4,33994,15,0,13,1,4,1,0,0,82,39,1
22,4,182579,6,4,12,1,4,0,0,0,27,39,0
34,2,44187,11,2,11,0,4,1,0,0,40,0,0
45,2,216738,9,4,10,1,4,0,0,0,60,2,0
19,4,546512,1,4,7,3,2,0,0,0,40,23,0
42,4,209346,11,2,3,0,4,1,7501,0,50,39,1
53,4,45440,5,0,1,1,4,0,0,0,39,39,0
79,2,377054,12,2,5,0,4,1,0,0,51,39,0
26,4,250993,9,2,12,0,4,1,0,0,60,39,1
19,4,191175,1,4,10,3,4,0,0,0,16,39,0
