date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
302,3,0.76,924,6618,1.0,0,0,4,6,1193,391,1926,0,98033,47.7003,-122.203,1812,6473,265202
274,3,2.61,2411,12180,2.0,0,0,4,8,1721,0,1990,0,98092,47.4581,-122.397,1174,7508,163199
309,2,1.55,2034,8653,1.0,0,0,3,8,1139,0,1951,0,98011,47.5626,-122.174,2253,135727,737895
220,8,1.71,2453,1949,2.0,0,0,5,8,1322,0,1938,0,98178,47.6709,-122.245,2911,11188,2580269
296,3,0.75,947,4519,1.0,0,0,3,6,864,0,1930,0,98117,47.5247,-122.433,1470,18798,338401
163,4,2.81,1617,7527,2.0,0,0,3,7,3962,0,2006,0,98001,47.6411,-122.056,3290,41898,449102
52,3,2.92,1347,41169,1.0,0,0,3,7,2796,0,2006,0,98024,47.5118,-121.778,2737,6028,522174
108,3,2.01,1720,22991,2.0,0,0,3,5,1902,752,1984,0,98027,47.5856,-122.004,2310,6800,454286
66,3,2.77,2429,46652,2.0,0,0,3,9,2660,758,2000,0,98004,47.726,-122.277,2315,2895,903219
121,3,1.3,1490,11766,1.0,0,0,3,13,1522,0,1949,0,98125,47.3494,-122.14,1488,5535,653468
317,6,2.61,5501,8627,1.0,1,0,4,9,2444,1318,1969,0,98042,47.7387,-122.269,3109,9264,1847958
347,4,2.75,2035,5285,2.0,0,0,3,6,3687,0,2006,0,98199,47.5777,-122.09,3112,17819,792807
28,6,1.57,1551,33023,1.0,0,0,3,5,1078,1230,1937,0,98031,47.6418,-122.244,2636,5767,856912
328,3,1.7,1548,6915,1.0,0,0,3,8,844,0,1944,1998,98119,47.6811,-122.4,1966,3673,383099
316,3,2.49,2027,13564,1.0,0,0,3,7,1782,0,1990,0,98022,47.4873,-122.087,1809,34555,303822
171,3,2.95,2456,56906,2.0,0,0,4,5,1678,0,1963,0,98027,47.3118,-122.086,2047,7327,428807
62,2,2.06,3786,2073,1.0,0,1,5,8,1013,470,1927,1985,98038,47.6961,-122.16,2847,10334,468776
110,3,1.5,1721,5132,1.0,0,0,1,7,1693,1276,1968,0,98004,47.5814,-122.096,3243,35104,1158366
265,4,3.55,4344,8149,2.0,0,0,4,8,3912,1302,1987,0,98065,47.4083,-122.184,2745,10090,357001
347,4,3.69,2543,3119,2.0,0,0,4,9,4222,0,2004,0,98075,47.4809,-121.956,3367,32993,1103160
349,3,2.68,1294,14497,2.0,0,0,3,5,3216,0,2004,0,98072,47.3611,-121.923,2114,9937,434630
177,5,2.41,3122,19523,2.5,0,0,3,12,4022,619,1986,0,98118,47.5836,-122.141,3640,12410,319090
322,2,3.06,3483,5687,2.0,1,0,3,9,3255,0,1986,0,98045,47.773,-122.253,3216,2321,930586
308,4,4.31,2800,21653,2.0,0,0,5,8,2488,0,1970,0,98115,47.2671,-121.968,1942,7728,349172
314,5,2.12,5388,43493,1.0,1,0,2,11,1365,1573,1964,2004,98045,47.5793,-122.31,2664,7421,333270
131,4,4.12,3599,271127,2.0,0,0,3,9,2386,1202,1994,0,98106,47.6408,-122.195,1969,250220,213792
18,4,4.69,4748,3673,2.0,0,4,3,10,4829,845,1991,0,98133,47.6295,-122.102,3477,9820,895805
71,2,0.73,846,6291,1.0,0,0,4,6,1268,0,1927,0,98117,47.4783,-122.126,2028,5254,302955
329,5,0.99,1289,9894,1.0,0,1,4,10,1053,0,1947,0,98074,47.5242,-122.309,1379,5516,241931
182,33,0.84,887,6910,1.5,0,0,5,8,1438,0,1936,0,98010,47.4622,-122.058,2247,9568,481613
74,2,1.4,1285,40022,1.0,1,0,3,8,895,0,1951,0,98074,47.6231,-122.452,1537,12670,214139
119,4,3.13,1527,5246,2.0,0,0,5,9,3100,1354,2001,0,98155,47.4803,-121.869,2065,114417,352328
23,3,3.98,3159,49398,2.0,0,1,3,8,2580,0,1999,0,98105,47.5488,-122.206,2659,155390,1243175
177,5,2.1,3680,3547,2.0,0,4,3,9,2890,1427,1978,0,98006,47.7047,-122.284,3540,7497,2558961
126,4,2.4,3534,25341,2.0,0,0,4,11,4026,1245,1998,0,98052,47.5619,-122.316,3055,22483,316599
325,3,0.82,1116,9818,1.0,0,0,3,7,1240,0,1946,0,98056,47.5383,-122.104,1341,9248,233797
290,3,1.34,1623,190581,1.0,0,0,3,7,760,0,1927,0,98146,47.6389,-122.29,1862,3381,1314448
346,2,4.02,6079,10931,1.5,0,2,5,12,3492,1894,1988,0,98031,47.4825,-122.377,2629,9025,409468
328,3,1.13,1209,10536,2.0,0,0,3,12,1242,0,1940,0,98023,47.7629,-122.274,1481,2785,317721
167,4,2.51,1628,10523,1.0,0,0,3,8,2243,772,1973,0,98155,47.6795,-121.933,2546,3421,296142
216,4,2.52,1996,59377,1.0,0,0,4,7,1859,227,1985,0,98125,47.471,-121.914,1581,16666,497377
18,2,2.24,1804,12311,1.0,0,0,3,12,1438,541,1967,0,98103,47.7603,-122.07,1930,5114,470770
131,3,2.79,4526,6763,2.0,0,4,3,7,4221,0,1976,0,98115,47.6798,-122.116,3728,9695,1499538
146,4,1.79,4080,2469,2.0,1,2,4,11,4186,847,1972,0,98168,47.636,-122.139,3530,7605,1819457
24,3,2.67,2335,11867,3.5,0,0,3,8,1991,0,1990,0,98125,47.7501,-122.31,1217,60420,510536
358,9,3.22,3250,8571,3.0,0,0,3,13,2529,1180,1992,0,98042,47.6,-122.381,2065,5287,891039
153,2,3.59,2421,12321,2.0,0,0,3,10,3711,0,2006,1973,98166,47.6768,-122.101,2887,173288,842346
311,2,3.48,2838,2822,2.0,0,0,3,8,4304,1012,1993,0,98166,47.5875,-122.071,3594,115982,907791
271,3,3.12,1511,7435,1.5,0,0,3,8,3007,0,1995,0,98027,47.46,-121.941,2887,11176,835329
300,3,0.72,817,5966,1.0,0,0,4,7,1272,502,1924,0,98023,47.3638,-122.184,1877,6755,257486
180,2,2.04,2285,12198,1.0,0,0,4,7,1427,1156,1976,0,98146,47.373,-122.208,1155,7800,249233
134,4,2.98,1348,13238,2.0,0,0,3,8,2919,0,2007,0,98144,47.6854,-121.883,2414,7374,748313
127,1,3.42,1309,80144,2.0,0,0,3,9,3232,0,2004,0,98074,47.6146,-121.866,2684,75174,482330
65,4,2.64,2178,23788,1.0,0,0,3,6,1897,752,2000,0,98045,47.5806,-122.151,1755,188278,599552
345,4,2.89,2821,6570,1.5,1,0,3,10,4483,609,2000,0,98059,47.3633,-122.123,3425,8758,1601320
74,2,1.49,1351,11366,1.0,0,0,3,12,1443,544,1946,0,98065,47.3428,-122.077,2217,2361,2298324
303,5,3.38,1394,4763,2.0,0,0,3,9,3636,0,2006,0,98032,47.529,-121.85,2996,6211,566930
154,3,0.69,924,2620,2.0,0,0,5,11,1108,485,1921,0,98023,47.7064,-122.343,1928,9830,195666
127,4,3.21,1816,3320,2.0,0,0,3,9,3894,0,2006,0,98019,47.5583,-122.037,3370,40395,780653
171,2,2.15,1758,11720,1.0,0,0,3,6,1489,0,1966,0,98075,47.3151,-122.195,1991,7028,199046
302,2,3.4,2099,2385,2.0,0,0,3,10,4311,0,2002,0,98042,47.6237,-122.029,3616,59964,2369460
30,1,1.24,1423,10215,1.0,0,0,4,7,958,0,1940,0,98007,47.7121,-122.396,1400,6419,210896
133,4,2.83,1807,11246,1.0,0,0,3,8,2221,0,1984,0,98033,47.4327,-122.072,1710,5246,447854
329,0,0.8,1048,9140,2.0,0,0,3,7,1085,1261,1937,0,98059,47.4726,-122.377,1140,6485,270669
94,4,3.2,1574,36678,2.0,0,0,3,7,3270,0,2008,0,98040,47.3141,-121.943,2529,51235,330429
323,5,1.51,1884,1827,2.0,0,0,3,10,1678,1202,1940,0,98112,47.5078,-122.18,3013,15750,698306
91,3,3.44,1474,6834,2.0,0,0,3,9,3181,0,2009,0,98010,47.291,-121.862,2619,7167,519577
28,6,0.72,1093,3774,1.0,0,0,5,7,991,0,1930,0,98034,47.3248,-122.394,1634,8055,338089
325,3,1.16,1342,11822,1.5,0,0,4,7,1273,0,1949,0,98103,47.5733,-122.165,1566,8001,286422
216,4,1.35,1400,6653,1.0,0,0,4,8,1210,751,1935,0,98178,47.3171,-122.271,1240,10631,296585
111,4,2.7,1844,11731,2.0,0,0,3,8,2417,0,2003,1973,98105,47.4995,-122.108,1796,77908,490938
350,4,3.08,3675,4464,2.0,1,2,3,8,4003,0,2000,0,98038,47.6885,-122.21,2601,73548,794981
158,4,2.42,1460,2628,2.0,0,0,3,10,3205,793,1994,0,98052,47.4794,-121.912,2550,7543,1092329
170,1,3.08,4848,47643,1.5,0,1,3,8,4193,1294,1981,0,98115,47.6176,-122.172,3646,4101,930568
87,4,3.72,3123,21225,1.0,0,0,3,7,2567,0,2003,0,98075,47.4433,-122.385,1240,50089,257799
308,3,3.51,4912,75921,1.0,0,2,3,11,2366,0,1987,1971,98003,47.6285,-122.299,2032,7045,850182
160,6,3.91,3982,4321,2.0,0,4,3,10,3277,674,1965,1985,98004,47.6736,-121.953,3763,9221,486095
181,3,1.47,1349,11847,1.5,0,0,5,7,1412,0,1947,0,98077,47.3666,-122.144,1802,4399,471869
252,4,3.93,3746,8012,2.0,0,0,3,5,3000,1293,1996,1971,98072,47.5637,-122.302,2243,6948,1063357
107,3,3.2,2144,31999,2.0,0,0,1,6,1145,1338,1935,0,98004,47.4918,-122.121,2094,240228,896917
76,3,0.55,805,5036,1.0,0,0,3,9,1024,0,1926,0,98155,47.5747,-122.224,1695,6873,481508
353,3,2.89,3205,12198,1.0,0,0,4,7,1527,0,1976,0,98106,47.4865,-122.31,1337,2101,558753
352,6,2.28,3896,2188,2.0,0,2,3,10,4829,645,1988,0,98112,47.7421,-122.218,3633,7570,818494
349,3,2.14,1718,3967,2.5,0,0,4,8,2617,0,1972,1967,98065,47.6554,-122.104,2819,7069,837642
305,3,3.41,3484,17130,1.0,0,4,5,9,1107,795,1944,0,98075,47.3472,-122.155,2450,222262,807188
124,3,0.75,884,6336,1.0,0,0,3,8,1291,0,1925,0,98112,47.2105,-122.121,2040,6460,422681
346,5,3.34,1386,6283,2.5,0,0,3,9,3366,467,2006,0,98059,47.4648,-121.959,2584,39573,435110
171,3,2.89,2109,6062,2.0,0,0,4,9,2952,0,2004,1989,98042,47.6898,-122.226,2147,6622,840843
226,3,0.68,914,32127,1.0,0,0,3,8,1187,0,1929,0,98034,47.4994,-122.234,1494,6789,336670
125,4,1.41,1161,8151,1.0,0,0,3,7,997,211,1938,0,98105,47.6165,-122.178,2636,3766,559358
357,2,1.31,1230,10999,2.0,0,0,3,6,1337,0,1954,0,98024,47.7091,-122.199,2034,34540,652683
353,3,2.9,2085,12196,2.5,0,0,3,8,2277,0,2000,0,98116,47.3575,-122.092,1695,56892,494601
48,10,2.87,2064,24181,2.0,0,0,3,9,3262,0,2001,0,98115,47.624,-122.145,1648,3291,475432
349,3,2.99,1834,36006,2.0,0,0,3,8,3011,0,2006,0,98011,47.3771,-122.171,2421,15016,358826
219,4,2.38,2176,11631,1.5,0,0,3,7,1600,0,1984,0,98115,47.4378,-122.334,1620,5250,717355
105,4,3.12,2351,24576,2.0,0,0,3,7,1958,0,1978,0,98136,47.7318,-122.002,2317,10901,433342
98,1,2.48,4096,16837,1.0,0,0,3,8,4836,0,1988,0,98077,47.5666,-122.079,3627,40679,819418
73,3,1.0,1066,11077,1.0,0,0,5,3,1428,0,1944,0,98102,47.698,-122.107,1811,4588,277953
305,4,3.04,2892,5317,2.0,0,0,3,8,3930,588,2005,2012,98168,47.6978,-122.138,2504,11771,536415
356,3,2.72,3015,9827,1.0,0,0,3,7,2056,0,1989,1984,98053,47.593,-122.426,1808,3062,776292
107,3,2.84,2167,12202,2.0,0,0,3,11,2175,0,2003,0,98059,47.4786,-122.003,1993,8475,749885
185,4,0.93,813,5211,1.0,0,0,5,6,1177,0,1921,0,98055,47.6628,-122.171,2342,1317,346300
54,2,3.8,4102,13287,2.0,0,0,3,8,3692,1345,2001,0,98011,47.4781,-122.241,2925,3943,671384
139,3,2.98,1600,12446,1.5,0,0,4,10,3268,0,2008,0,98177,47.7487,-122.026,2881,12423,586239
275,4,3.07,1764,52473,1.0,0,0,3,7,2866,0,2005,0,98107,47.7513,-121.995,1769,208146,366996
75,2,0.51,814,3746,1.0,0,0,2,7,1146,0,1920,0,98117,47.7102,-122.332,1609,7103,308961
307,3,4.3,3511,10646,2.0,0,0,3,8,2339,0,1993,0,98003,47.6751,-122.183,2613,4763,852661
217,3,2.13,1908,12482,1.0,0,0,3,12,1662,0,1958,0,98022,47.3433,-122.119,1663,4353,547374
275,3,2.01,2102,6429,1.0,0,4,4,8,1596,1492,1937,0,98023,47.5037,-121.912,2366,15953,260984
178,3,0.75,883,1850,1.0,0,0,3,8,980,0,1919,0,98038,47.6744,-122.171,1893,8111,218438
297,4,1.7,1692,13231,1.0,0,0,3,7,1459,753,1964,0,98070,47.6459,-122.102,1552,7945,484938
60,3,3.11,1677,7911,2.0,0,0,3,6,2904,0,2008,0,98052,47.564,-121.993,2638,7261,470531
216,2,1.93,2687,46186,1.0,0,0,4,7,2970,1262,1979,2003,98075,47.5908,-122.283,2726,19207,827520
147,2,2.96,2851,61637,3.0,0,0,3,7,1616,0,1972,2003,98007,47.5245,-122.345,1032,7763,219284
23,4,2.08,3508,2174,2.0,0,4,3,10,4248,1717,1987,0,98039,47.5272,-122.168,3651,34859,900894
299,3,3.93,3767,15360,1.0,0,0,3,8,2251,486,1973,0,98010,47.7442,-121.877,2365,12866,375483
131,2,5.24,5108,4020,1.0,0,3,4,7,2191,1807,1984,0,98155,47.6124,-122.183,3072,12446,264980
116,2,1.75,1655,12017,2.5,0,0,4,6,1255,0,1960,0,98077,47.3624,-122.292,1497,4556,351604
123,4,1.9,1924,4356,1.5,0,3,4,9,1882,486,1967,0,98168,47.6436,-122.249,3079,10384,907592
109,9,3.39,3711,13695,2.5,0,0,4,4,3472,0,1995,0,98042,47.5916,-122.298,2687,31719,901673
358,3,2.53,2235,2515,2.0,0,0,3,7,3390,0,1972,0,98125,47.4223,-122.112,3464,13754,913254
283,4,2.56,5373,8629,1.0,0,3,4,8,2457,1052,1971,2012,98019,47.6375,-122.203,3381,41095,1363733
128,5,4.17,4052,120465,1.0,0,4,4,8,1552,0,1987,0,98146,47.6789,-122.284,1786,32804,2368238
356,3,2.48,1948,60195,2.5,0,0,4,8,2061,566,1990,0,98126,47.4468,-122.067,1516,6727,1454442
295,4,4.52,3108,3763,2.5,0,3,3,9,4486,1240,2002,0,98075,47.5398,-122.024,3200,8327,463398
155,3,1.12,1434,4437,1.0,0,0,5,7,1205,744,1926,0,98146,47.2226,-122.058,2164,3077,514091
212,2,2.28,1574,21936,1.5,0,0,3,8,1684,0,1966,0,98065,47.5743,-121.927,2671,4708,717050
318,3,2.28,1988,63932,1.0,0,0,5,8,1892,0,1982,0,98188,47.7024,-122.044,1536,15370,290208
211,4,2.41,2353,5928,1.5,0,1,3,8,4207,0,1993,0,98045,47.5608,-122.122,3719,3473,854582
184,3,1.44,1312,10501,1.0,0,0,3,7,1253,0,1942,0,98042,47.4803,-122.142,1561,4936,440057
102,4,2.99,2802,9929,2.0,0,0,4,9,2029,0,1992,0,98118,47.5827,-122.306,1296,8164,626579
321,3,3.07,3187,10700,1.0,0,0,3,12,1649,0,1981,0,98023,47.6128,-122.422,1632,6476,754402
50,2,3.2,2058,9634,2.0,0,0,3,7,1996,0,1997,0,98107,47.3593,-121.939,1987,8781,1721157
301,2,1.14,1401,11245,1.0,0,0,3,6,1056,560,1949,0,98038,47.3691,-122.378,1205,9443,333013
53,6,2.25,2002,8775,1.5,0,0,5,7,1881,589,1993,0,98038,47.3483,-121.747,2413,11763,611816
319,2,1.52,1117,5560,1.0,0,0,3,6,1313,953,1942,0,98144,47.7031,-122.199,2204,112331,939676
361,2,0.47,730,4806,1.5,0,0,2,8,1074,464,1922,0,98118,47.375,-122.187,1864,7550,408036
154,4,2.11,1895,3934,1.0,1,4,4,9,691,300,1946,0,98146,47.6025,-122.446,1420,4917,861234
181,3,1.38,1200,6629,1.0,0,4,3,12,1489,0,1929,0,98039,47.4328,-122.054,1983,9975,647512
212,4,2.51,5373,135900,2.0,0,3,3,8,3013,1862,1972,2007,98002,47.4834,-122.14,3562,18971,2353407
47,3,5.08,2128,37336,2.0,0,0,4,9,3381,0,1993,2012,98045,47.2772,-121.818,2700,5841,564632
60,4,2.6,2780,19636,3.0,1,0,4,9,4137,1348,2000,0,98109,47.6401,-122.121,3307,205762,840601
275,4,3.06,2865,16070,2.0,0,0,3,5,3266,773,2004,0,98144,47.5939,-122.289,2419,9037,785254
130,33,2.59,2117,12341,1.5,0,0,4,9,2053,1271,1984,0,98004,47.7606,-122.05,1317,9793,201036
188,3,0.51,885,6425,1.0,0,0,3,8,1068,1126,1934,0,98070,47.5072,-122.255,1353,6748,194677
153,5,3.13,5787,3023,1.0,1,1,2,8,936,1094,1953,2007,98133,47.6498,-122.441,1925,10166,1227705
153,5,4.11,2138,39880,2.0,0,0,3,9,3167,0,2008,0,98072,47.7445,-121.898,2290,9990,1601834
319,3,2.9,2305,4637,1.0,0,0,3,7,1472,557,1934,0,98007,47.1577,-122.32,2120,11712,216267
65,4,2.8,2221,12378,1.0,0,0,3,7,2133,453,1970,0,98056,47.2112,-122.07,2022,3454,358741
136,4,3.47,2990,11885,1.0,0,0,3,6,2048,0,1989,0,98058,47.6651,-122.332,1058,27465,445034
314,2,1.51,2569,4297,1.0,0,0,1,12,1251,804,1962,0,98146,47.7503,-122.396,1960,11425,506552
155,3,2.36,2587,12675,1.0,0,0,3,7,1275,225,1978,0,98010,47.321,-122.381,1124,170121,436161
215,3,0.94,1115,7085,1.0,0,0,4,6,1301,0,1931,0,98077,47.3017,-122.144,2081,83386,468305
163,4,3.37,2039,25979,1.5,1,0,3,1,1998,0,1999,1970,98075,47.5695,-122.117,1763,5480,502425
313,3,3.41,2503,11195,2.0,0,0,3,9,2356,0,1993,0,98052,47.6313,-122.161,2099,3828,1024388
125,2,2.44,2024,4896,1.0,0,2,3,7,746,1263,1938,0,98027,47.6992,-122.406,1972,7624,827040
23,4,4.19,5517,41528,1.0,0,1,4,6,1379,1030,1977,0,98103,47.3831,-122.36,1663,41448,468957
309,3,3.13,3438,7756,1.5,0,4,3,4,4282,1243,1996,0,98024,47.5456,-122.174,3232,25093,1283529
160,3,1.0,1169,49896,1.0,0,0,5,7,1145,0,1939,0,98116,47.7701,-122.245,1439,12010,311296
359,3,1.6,2235,17278,1.0,0,1,5,12,1639,0,1949,0,98122,47.4513,-122.428,851,8280,123708
157,2,3.6,2740,8579,1.0,0,0,5,7,838,253,1945,0,98106,47.6381,-122.368,1593,6065,341166
57,2,3.6,2657,45318,2.0,0,0,3,6,2653,1418,1979,0,98148,47.207,-122.283,1641,4743,233098
142,3,2.63,4050,3726,1.0,0,2,3,5,1088,1299,1958,0,98059,47.7573,-122.433,1889,8452,412638
348,2,2.88,1121,38642,2.0,0,0,3,8,3143,0,2004,0,98092,47.5046,-121.773,2927,16869,1231382
127,4,2.91,1796,3294,2.0,0,0,3,9,4064,0,2004,0,98006,47.6369,-122.042,3488,8437,764086
269,4,2.8,2372,35892,2.0,0,3,3,10,4564,0,2000,0,98166,47.284,-122.103,3436,9697,1975790
269,4,3.23,1919,11062,2.0,0,0,3,8,2466,228,2005,0,98116,47.5614,-122.048,1566,9843,411028
186,5,2.68,3343,6163,2.0,0,3,4,8,687,1326,1946,0,98070,47.6389,-122.43,1892,9192,377937
321,4,1.77,1613,13006,1.5,0,0,3,13,1504,0,1973,0,98011,47.7616,-122.096,1756,4268,263904
65,5,2.71,2041,11393,2.0,0,0,4,7,1874,0,1995,0,98115,47.6892,-122.231,1766,5445,638141
301,3,1.78,1562,9319,1.0,0,0,4,8,912,0,1940,0,98188,47.595,-122.388,1424,1209,624998
21,3,1.86,1240,9462,1.0,0,0,3,11,1723,0,1964,0,98027,47.2604,-121.925,2627,8920,792631
211,3,2.64,5864,21152,1.0,0,3,2,8,1678,0,1965,1973,98122,47.6255,-122.317,2887,6475,990136
161,4,3.14,2191,138797,1.0,0,0,3,8,2242,0,1992,0,98027,47.5384,-122.004,1880,6346,425582
361,3,0.74,916,72527,1.0,0,0,3,8,1032,0,1925,0,98033,47.7059,-122.291,1318,3235,477972
115,1,3.81,1910,5090,2.0,0,0,3,7,3598,0,2007,0,98038,47.6298,-121.941,2670,98516,714302
177,3,2.32,2303,25955,1.0,0,0,3,7,1673,0,1970,0,98146,47.6502,-122.178,1502,6746,382410
219,1,4.47,4127,6672,1.0,0,2,4,11,952,0,1939,0,98006,47.4444,-122.28,2267,8207,640337
291,3,2.37,1802,12664,2.0,0,0,3,8,1944,0,1985,0,98038,47.7334,-122.059,2013,24515,330087
110,3,2.1,3400,6872,1.0,0,0,3,10,2622,1670,1973,0,98115,47.5683,-122.175,3514,5577,1255945
56,3,4.16,3342,110144,1.0,0,1,3,7,2125,0,1966,0,98198,47.2201,-122.233,1402,7471,461332
115,4,2.08,4085,21620,1.0,0,0,5,10,2568,1032,1969,0,98040,47.4633,-122.11,2661,5430,812776
348,9,4.0,5457,5379,2.0,1,3,3,7,4125,1437,1994,0,98010,47.5207,-122.294,2648,3119,883178
112,4,2.91,2064,13046,1.0,1,0,3,8,1870,750,1992,0,98029,47.5797,-122.023,1934,7246,795604
176,3,0.69,784,3235,1.0,0,0,3,8,1011,0,1924,0,98030,47.3479,-122.248,1687,11525,160157
349,6,1.56,1293,145768,2.0,0,0,4,8,2948,1616,1992,0,98014,47.3706,-122.13,2968,9497,1783225
23,4,1.45,1877,12957,1.0,0,0,3,10,4492,1697,1991,0,98112,47.6954,-122.042,3707,16276,1100445
26,3,1.78,2614,1312,2.0,0,0,5,9,4196,0,1976,0,98040,47.7057,-122.107,2621,2992,822156
226,3,0.46,650,3873,1.0,0,0,4,6,1047,655,1918,0,98105,47.3758,-122.097,2323,7714,522867
274,3,2.83,1893,12847,1.0,0,0,3,8,2021,777,1997,0,98168,47.3509,-121.877,2066,10187,456802
225,3,0.87,964,4583,1.0,0,0,4,6,806,0,1938,0,98045,47.6135,-122.427,1428,6944,874402
71,6,3.33,3285,7521,1.0,0,3,3,7,1020,0,1968,0,98188,47.5716,-122.458,1370,2711,928303
324,3,2.86,3037,7227,2.0,0,2,3,8,784,0,1944,0,98042,47.6627,-122.451,1086,6399,757909
310,4,2.88,1832,54430,2.0,0,0,4,8,2740,0,1997,1973,98027,47.4567,-121.991,2223,18027,274248
93,4,3.09,1958,11928,2.0,0,0,3,7,2676,0,2001,0,98059,47.3018,-122.116,1940,13691,331417
144,2,2.68,5916,50461,2.0,0,0,5,9,2721,673,1977,2004,98038,47.5707,-122.298,3127,13416,1403136
69,3,0.84,847,4272,1.0,0,0,4,8,1071,166,1925,0,98023,47.377,-122.061,2599,12698,256995
315,5,2.29,3470,2822,3.0,0,0,3,10,4129,1439,1979,2011,98010,47.5755,-122.103,3735,6439,838737
348,3,3.24,1636,268369,2.0,0,0,3,7,2634,1266,2004,0,98022,47.3692,-121.917,2455,79199,439975
327,3,0.99,1477,4740,1.0,0,0,4,7,511,716,1923,0,98059,47.3577,-122.302,2427,10669,346775
360,3,0.68,1032,6137,1.0,0,0,4,7,1083,1131,1926,0,98144,47.2526,-122.372,1339,3323,322309
19,3,2.93,1930,10430,1.0,0,0,3,7,2724,0,2006,0,98103,47.3919,-122.122,2558,12447,803905
199,4,4.08,2905,16196,1.0,0,0,3,7,3485,0,1997,0,98042,47.3778,-122.074,2016,63442,1017552
354,6,2.19,1489,11225,1.0,0,0,3,7,1869,0,1956,0,98019,47.3168,-122.047,2268,3855,272864
132,3,2.64,1947,11784,2.0,0,2,3,7,1722,0,1999,0,98126,47.7562,-122.018,1630,17250,229535
346,4,4.52,2487,15884,1.0,0,0,3,7,2690,487,1976,0,98074,47.4791,-121.969,2447,9428,532694
278,3,3.08,2799,16336,1.5,0,0,3,8,2839,0,2003,0,98022,47.5557,-122.309,2173,2182,2844638
122,3,2.28,2301,13113,2.0,0,0,3,7,1573,0,1989,0,98039,47.6997,-122.285,1174,4244,270087
325,3,2.42,2449,2764,1.0,0,0,3,9,694,0,1935,0,98155,47.5643,-122.359,2053,28065,700450
76,3,0.55,837,32958,1.0,0,0,5,7,1133,362,1931,0,98103,47.6981,-122.19,1621,234558,233521
127,3,3.21,1360,42779,2.0,0,0,3,8,2924,788,2004,0,98038,47.5027,-121.856,2875,201601,420432
278,5,4.27,5076,5220,1.0,0,4,3,9,2159,863,1983,0,98059,47.7,-122.289,2650,93792,887826
113,2,4.62,6562,9190,2.0,1,0,3,8,1562,1370,1985,0,98136,47.7407,-122.467,1343,3895,711967
345,4,3.88,2217,5822,2.0,0,0,3,8,3685,0,2006,0,98166,47.6833,-122.073,2852,2881,1487938
343,4,5.13,4700,33555,2.0,0,1,3,11,2446,0,1988,0,98075,47.7342,-122.109,2332,53318,157572
213,2,1.53,1217,10229,1.0,0,0,4,7,1598,0,1946,0,98034,47.3466,-122.092,2130,10102,449720
352,3,3.38,2338,13126,1.0,0,0,4,7,2154,0,1979,0,98070,47.3309,-122.179,1723,5666,420441
326,3,1.23,1296,9245,1.0,0,0,4,8,1481,0,1937,0,98118,47.3131,-122.186,1748,7628,368872
326,2,1.28,1243,9748,1.0,0,0,3,7,1362,0,1940,0,98105,47.4932,-122.128,2870,6629,423276
71,3,1.42,1181,14587,1.0,0,0,3,7,1335,509,1930,0,98155,47.5114,-122.044,2176,9148,210072
351,4,4.64,6093,5894,1.0,0,0,5,10,4106,844,1994,0,98168,47.3879,-122.148,3254,3289,1001736
307,4,3.13,1345,16073,2.0,0,0,3,12,3066,0,2008,0,98116,47.4756,-121.805,2593,118206,822827
131,4,2.46,3025,31687,2.0,0,0,3,8,3417,498,1997,0,98006,47.4954,-122.276,3223,20173,1105768
327,4,0.78,1060,17055,1.0,0,0,5,7,1312,0,1938,0,98112,47.5091,-122.181,1514,8516,243920
299,5,4.02,2697,3469,1.0,0,0,3,9,3690,1721,1981,0,98038,47.3465,-121.826,3486,20583,518514
179,5,2.56,4956,4671,1.5,0,2,2,7,1184,1038,1955,1989,98011,47.6233,-122.294,3276,15182,860314
21,2,1.74,1679,800,1.0,0,4,5,7,882,394,1931,0,98177,47.5498,-122.098,2644,11948,285805
338,4,4.82,3139,40444,1.0,0,2,1,8,3403,0,2005,1974,98014,47.4138,-122.222,2082,18237,1421469
105,5,3.79,5607,2995,1.0,0,3,3,9,1992,1866,1976,0,98144,47.6796,-122.279,3007,20577,829290
322,6,1.48,1753,3047,1.0,0,0,4,8,1104,0,1932,2017,98144,47.4511,-122.427,1180,11729,75232
22,4,2.48,1924,8592,2.0,0,0,4,11,2943,0,2005,0,98148,47.7211,-122.28,2496,8739,1480453
348,5,4.45,5081,2844,1.0,0,3,4,8,1858,1187,1957,0,98106,47.4771,-122.006,3480,11807,560891
204,2,2.09,4844,17298,1.0,0,0,3,10,3027,0,1970,2013,98006,47.6398,-122.174,3470,11573,599326
343,5,3.31,3259,23198,2.5,0,4,3,8,4514,512,2002,0,98107,47.3686,-121.967,3418,11219,589774
129,4,2.98,1698,17100,2.0,0,0,3,11,4085,0,2004,0,98116,47.5619,-122.034,3491,203945,1023612
208,3,3.66,2231,15050,1.0,0,0,4,7,1677,0,1950,0,98074,47.4643,-122.084,2499,11274,581443
30,4,1.38,1512,11630,1.0,0,0,3,7,1267,0,1950,0,98166,47.7708,-122.215,1489,5113,196058
176,3,1.61,1855,5666,1.5,0,0,4,7,1072,0,1959,2009,98103,47.7284,-122.446,1837,6236,218415
