date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
348,4,1.74,5576,15698,2.0,1,2,3,9,3176,489,1994,0,98027,47.5842,-122.115,4180,8510,866131
321,3,3.82,3614,8868,1.0,0,2,3,6,2862,950,1956,0,98010,47.6328,-122.318,2674,7216,2273616
204,4,1.86,5076,201256,3.0,1,4,4,11,2892,1244,1985,0,98040,47.6891,-122.298,3570,3200,2196390
166,3,2.41,1765,80554,2.0,0,0,3,6,1368,0,2003,0,98122,47.3072,-122.176,1427,4947,179471
352,3,3.11,2084,18944,1.0,0,0,3,7,2319,0,2008,0,98117,47.5218,-122.251,1688,5699,394120
63,4,1.2,870,2630,1.0,0,0,3,6,997,1172,1933,0,98042,47.47,-122.232,1531,6267,244521
288,5,1.09,906,646,1.0,0,0,3,8,1233,932,1913,0,98023,47.7023,-122.399,1753,5335,328109
58,3,1.65,1278,9398,1.0,0,0,5,7,1013,242,1988,0,98199,47.3323,-122.111,1363,78314,474521
288,3,2.76,1768,113966,1.0,0,0,3,7,2100,963,2002,0,98019,47.4822,-122.094,1656,7606,371080
140,2,1.63,1470,1200,1.0,0,0,5,6,1525,1229,1917,0,98033,47.6324,-122.447,1968,4621,2025355
312,4,2.21,1867,42062,1.0,0,0,3,7,2490,1077,2004,0,98040,47.2878,-122.093,2107,8201,372122
280,4,3.39,2273,8924,2.0,0,0,4,9,2330,0,2009,0,98039,47.3926,-122.192,1624,2056,490665
318,6,1.79,1386,8995,1.0,0,0,3,7,879,0,1963,0,98166,47.3637,-122.127,1286,238583,519836
63,3,1.2,1130,4374,1.0,0,0,4,7,1028,0,1917,0,98040,47.6948,-122.154,1607,10455,476341
354,1,3.02,2388,47244,2.0,0,0,3,10,3017,0,2008,0,98074,47.311,-122.089,2275,6061,407553
352,2,1.43,1044,7630,1.0,0,0,4,8,810,0,1960,1978,98118,47.472,-122.142,1250,4769,363508
58,4,2.06,3512,17969,2.5,0,0,3,10,3730,0,2005,0,98148,47.6378,-121.954,3713,11963,1236509
350,3,1.6,1095,16032,1.0,0,0,3,7,810,794,1979,2013,98042,47.3535,-122.159,1162,7027,269763
212,3,2.28,1331,8274,1.0,0,0,3,9,1027,0,1993,0,98001,47.5451,-122.261,1196,4286,299888
313,2,2.47,1795,19942,1.0,0,0,3,8,1199,0,2001,0,98155,47.7375,-122.156,1057,5198,296497
215,2,1.13,799,4679,1.5,0,0,4,6,981,0,1938,0,98122,47.4679,-122.136,1714,8279,293225
286,4,1.3,1017,6195,1.0,0,2,4,7,793,0,1932,1979,98045,47.7197,-122.169,1379,8573,468952
144,1,2.7,3356,7170,1.0,0,1,4,7,2663,761,1950,0,98065,47.6523,-122.312,3200,15960,727463
322,4,2.03,1398,2378,1.0,0,0,5,7,1842,667,1914,0,98112,47.648,-122.38,2386,13838,962383
355,4,2.87,4279,17126,2.0,0,0,4,9,3640,946,1995,0,98103,47.6965,-122.202,3320,9519,1292841
103,4,1.51,2347,3937,3.5,0,0,3,8,2505,1136,1931,0,98040,47.7055,-122.284,3655,13959,780043
358,4,1.49,1187,7191,1.0,0,0,4,6,1282,0,1940,0,98092,47.7522,-121.975,2048,14619,348306
358,3,3.08,1391,2738,1.0,0,4,3,6,1274,0,1948,0,98178,47.6664,-122.336,1789,3183,956966
98,2,0.84,766,2534,1.5,0,0,3,7,751,549,1931,0,98042,47.6967,-122.237,1271,6466,255205
204,1,1.44,5116,91218,1.0,0,0,3,8,3138,0,1986,0,98006,47.6491,-122.09,4087,92880,1828232
289,5,2.77,1450,7159,1.0,0,0,3,9,1136,0,1992,0,98038,47.6618,-122.185,1478,2919,205000
110,3,2.05,1166,9008,1.0,0,0,4,7,925,0,1978,0,98105,47.5008,-122.137,1335,209031,290090
351,4,2.24,2844,9929,1.5,0,0,3,9,3926,0,2006,0,98092,47.56,-122.026,3127,16899,705833
173,3,3.37,2802,6377,1.0,0,0,3,7,1222,771,1995,0,98105,47.6855,-122.403,1190,8930,236028
171,3,3.16,4343,4995,1.5,1,1,4,9,2383,0,1977,0,98006,47.6085,-122.383,3156,9486,797263
354,4,2.78,5017,47328,1.0,0,3,4,9,4207,1024,1998,0,98075,47.6954,-122.073,3415,12022,1460851
65,3,0.95,820,3166,1.0,0,0,4,7,899,0,1913,0,98034,47.7098,-122.184,1634,10479,421928
350,3,0.98,708,3947,1.0,0,0,4,8,600,765,1929,2004,98039,47.352,-122.182,1168,4980,436946
267,5,1.16,4734,13060,1.5,0,4,3,7,2839,0,1980,0,98144,47.5775,-122.243,3831,88816,896044
21,4,2.08,5184,13411,1.5,0,3,3,12,2871,0,1993,0,98199,47.6839,-122.236,3732,2922,3103357
318,3,3.31,1796,9453,2.0,0,0,3,7,1965,0,2003,0,98058,47.7123,-122.159,1548,3447,248802
352,4,1.86,1246,3748,1.5,0,0,3,7,710,0,1955,0,98133,47.5516,-122.461,940,7866,310003
321,3,1.67,1840,9032,2.0,0,0,4,7,2108,1083,1949,0,98118,47.7125,-122.035,2298,11415,491381
355,1,2.76,1615,10402,1.0,0,0,4,7,1206,0,1991,0,98038,47.3514,-122.103,1347,6983,322637
171,4,2.89,2152,10966,1.0,0,0,3,6,3119,0,2009,0,98045,47.6736,-121.974,1895,40624,595421
60,3,1.52,1074,644,2.0,0,0,3,8,1094,367,1936,0,98116,47.6513,-122.381,1748,2129,254595
207,3,1.83,4302,7783,2.0,0,0,3,12,3668,0,2001,0,98103,47.6416,-122.086,3758,16527,604121
65,2,1.45,1111,5891,2.0,0,0,5,6,944,0,1947,0,98005,47.3506,-122.153,1588,4525,226600
107,4,2.06,3731,16356,3.5,0,3,5,7,3120,778,1961,0,98070,47.5908,-122.283,3497,10794,2107203
323,3,2.44,1802,10103,1.0,0,0,3,7,2619,0,1995,0,98106,47.2814,-122.079,2135,5475,753216
108,6,2.48,2333,10787,2.0,0,0,3,7,3632,0,2007,0,98055,47.3425,-121.935,2483,5268,578622
20,5,1.21,883,5267,1.0,0,0,3,7,744,0,1953,0,98074,47.2892,-122.197,1151,189637,408045
173,5,2.33,1945,3960,2.0,0,0,3,7,1388,0,1986,0,98042,47.6388,-122.409,1506,2536,587506
130,3,1.16,882,3776,1.0,0,0,5,12,614,0,1949,0,98027,47.7517,-122.291,974,4295,285193
320,3,2.29,2050,8884,1.0,0,0,2,8,1533,0,1977,0,98034,47.7491,-122.047,1437,7613,298722
23,2,1.54,1426,754,2.0,0,4,3,6,1283,532,1915,1982,98126,47.6262,-122.445,1780,6859,465748
172,4,3.22,5640,50177,2.0,1,3,4,9,4064,1744,1999,1994,98006,47.5661,-122.097,3518,12156,838673
306,2,3.45,2565,6986,2.0,0,0,3,8,1860,392,1950,0,98103,47.639,-122.198,2042,10707,743546
214,3,1.86,1212,8532,1.0,0,0,3,8,852,0,1977,1976,98155,47.6874,-122.169,1183,8042,287355
167,4,0.86,700,3164,1.0,0,0,3,8,693,230,1921,0,98199,47.4161,-122.277,1295,9277,696624
352,5,2.37,1833,2237,2.0,0,3,4,13,1316,1372,1922,0,98003,47.7651,-122.478,1570,8593,597307
218,4,1.83,1904,3179,1.0,0,0,1,11,1294,540,1961,0,98166,47.6803,-122.401,1522,3378,269575
61,2,1.85,1858,5875,2.5,0,0,3,6,1583,403,1986,0,98106,47.7271,-122.149,1894,6236,434802
284,2,1.84,4950,7684,2.0,0,0,4,9,3407,209,1997,0,98102,47.5667,-121.844,3498,8825,1043170
30,0,3.17,2088,106347,1.0,0,0,3,7,2226,0,1957,0,98112,47.7139,-122.042,2123,52277,526658
211,4,1.1,3280,81887,1.5,0,0,4,8,2648,0,1943,0,98075,47.5287,-121.899,3742,21719,1024494
27,3,3.43,1787,19169,2.0,0,0,2,7,1063,0,1987,2003,98034,47.4961,-122.154,1232,10243,416544
210,3,2.04,2826,10288,2.0,0,0,3,7,3649,934,2004,1982,98022,47.3482,-121.924,2578,17786,1360594
28,4,2.36,1372,225789,1.0,0,0,3,7,1167,0,1960,2012,98023,47.6966,-122.155,1404,10185,293741
114,4,2.25,1564,5314,1.0,0,0,5,7,1839,895,1985,0,98055,47.7452,-122.241,1751,6198,451386
356,4,2.84,3722,97942,1.0,0,0,3,7,3548,388,2003,0,98092,47.7191,-122.151,2575,6698,628958
324,4,2.67,1689,2773,1.0,0,0,3,8,1970,835,1970,0,98115,47.5956,-122.283,2244,2000,440927
111,3,3.25,2484,5560,3.5,0,0,4,9,2256,1113,1932,0,98004,47.6916,-122.389,2414,36353,811326
273,3,2.2,2751,9985,2.0,0,0,3,8,3475,0,2007,0,98092,47.2858,-122.077,3215,13364,712225
162,5,0.84,693,919,1.0,0,0,4,6,654,236,1924,0,98023,47.3445,-122.387,1124,3103,234698
311,3,1.81,2884,10212,2.0,0,0,3,10,3538,747,2003,1981,98092,47.2924,-121.962,3266,42662,532085
26,4,1.37,864,6650,1.0,0,0,1,7,930,920,1911,0,98033,47.3843,-122.279,1702,39183,1256618
134,4,0.72,739,2794,2.0,0,0,3,7,945,0,1923,0,98059,47.5573,-121.959,1912,6925,393628
354,5,2.09,1267,6860,1.0,0,0,4,7,854,0,1956,0,98198,47.7664,-122.212,1142,240146,289454
104,0,1.29,1002,37760,1.5,0,0,4,6,877,0,1950,0,98038,47.4659,-122.024,1646,8476,363601
132,3,1.22,1138,3521,2.0,0,0,4,12,1005,0,1956,0,98133,47.4892,-122.129,1316,5891,262583
170,4,2.15,4502,92111,2.0,0,0,3,7,3095,547,1974,0,98199,47.5118,-122.28,3215,14424,1511505
145,4,2.69,3406,7293,1.0,1,2,5,9,2886,1591,1960,0,98144,47.5577,-122.326,3063,8923,1647376
60,2,2.41,5391,8951,1.0,0,2,3,9,3613,0,1994,0,98177,47.5743,-122.218,3653,45465,914627
349,6,1.45,5041,15039,3.0,0,2,3,9,3321,0,2000,1980,98166,47.5736,-121.986,4071,8538,280387
135,3,2.32,2555,10399,2.0,0,0,3,9,3350,0,2008,0,98065,47.6248,-121.835,2557,180649,718924
275,3,0.9,706,3693,1.0,0,0,4,7,695,0,1931,0,98118,47.5323,-122.199,1228,5397,244009
312,1,1.89,2879,1671,2.0,0,1,3,6,2221,419,1951,0,98178,47.5897,-122.357,3341,2130,2067766
22,2,2.46,2036,10845,2.0,0,0,3,6,3078,0,2008,0,98033,47.4538,-121.954,2189,7919,285245
311,4,1.08,898,6275,1.0,0,0,3,7,803,0,1951,0,98022,47.3617,-122.109,1274,4180,455231
115,5,2.54,1742,3358,1.0,0,0,5,8,1906,604,1919,0,98118,47.7407,-122.414,2035,11057,706671
62,3,2.93,4679,9052,3.0,1,3,3,9,3601,1001,1989,0,98006,47.5763,-122.22,3206,11626,712559
28,5,3.12,1603,2322,1.0,0,0,4,7,1710,439,1955,0,98199,47.5073,-122.365,2075,2547,746498
178,3,3.29,1703,9095,1.0,0,3,3,11,1167,0,1970,0,98019,47.2643,-122.139,1528,21458,321656
119,3,5.15,4347,20555,1.0,0,1,4,11,3570,0,1972,0,98166,47.727,-122.154,2373,11834,874197
139,3,2.97,3000,6442,1.0,0,0,3,8,2492,696,2004,0,98115,47.6276,-122.29,2116,1714,282512
274,3,1.75,3776,8335,1.0,0,0,3,7,3789,0,2004,0,98042,47.7548,-122.013,3920,37360,705211
63,4,1.58,1155,89402,1.0,0,0,3,7,871,0,1967,0,98004,47.4714,-122.094,1300,37454,503558
200,4,1.52,1186,8957,1.0,0,0,4,7,691,655,1975,0,98105,47.321,-122.407,831,2727,336311
164,3,1.57,1100,5505,3.0,0,0,4,9,657,816,1974,0,98042,47.2724,-122.287,899,31431,285272
23,3,1.77,1087,8636,1.0,0,0,4,6,806,463,1966,0,98007,47.3324,-122.134,1311,7990,300341
20,3,0.96,2357,17948,2.5,0,0,4,6,2421,0,1944,0,98045,47.4849,-121.952,3273,21639,745506
19,5,0.94,2806,3011,1.0,0,0,5,7,2216,753,1938,0,98027,47.5503,-122.091,3211,3012,982888
350,3,1.78,3653,18548,2.0,0,0,3,9,3889,0,2006,0,98075,47.636,-121.887,3422,38919,603034
26,3,2.76,2008,118299,1.0,0,0,3,7,2979,0,2005,0,98004,47.4777,-121.913,2129,3795,447635
107,4,2.55,2401,10916,2.0,0,0,3,4,3431,0,2009,0,98024,47.492,-121.898,2233,44277,580443
320,4,3.12,2068,265731,2.0,0,0,3,8,3088,0,2008,0,98198,47.4828,-122.029,1899,14815,818947
130,8,1.41,1194,8596,1.0,0,0,3,7,862,0,1980,0,98059,47.6867,-122.105,1261,197340,289348
209,2,0.9,795,1453,1.0,0,0,4,7,1035,729,1908,0,98023,47.6419,-122.394,1958,7138,488176
60,3,1.05,748,4394,1.0,0,0,4,7,740,0,1931,1993,98118,47.6912,-122.171,1409,8122,410000
24,4,2.78,2413,52964,1.5,0,0,3,7,3892,0,2008,0,98075,47.4857,-121.965,2668,77511,329675
147,3,1.03,2733,8717,1.0,0,3,3,8,2900,0,1950,0,98118,47.594,-121.909,3089,10489,751204
313,2,2.24,1371,241500,1.0,0,0,3,7,1131,0,1996,0,98023,47.3436,-122.131,1312,4340,284302
186,4,2.9,2564,7676,2.0,0,0,3,7,2713,710,1978,0,98126,47.6657,-122.238,2349,5217,287532
211,2,1.47,885,59861,1.0,0,0,4,8,735,769,1947,0,98115,47.4641,-122.217,1229,4377,223409
279,3,0.79,772,3356,1.0,0,0,4,8,873,214,1928,1995,98118,47.3609,-122.107,1804,4137,195252
56,4,0.85,997,15246,1.0,0,0,1,9,1115,0,1954,0,98148,47.5595,-121.909,1959,196527,459895
62,5,1.98,1483,9621,1.0,0,0,3,8,954,0,1988,0,98103,47.7449,-122.145,1174,9818,288158
22,4,2.42,2205,10962,2.0,0,0,3,9,3409,0,2007,0,98092,47.5456,-121.884,2299,12432,462003
308,4,2.19,2341,10613,3.0,0,0,4,10,3101,0,2009,0,98199,47.7366,-121.856,2064,7201,573212
67,4,2.43,1996,48026,2.0,0,0,5,8,1770,1025,1961,0,98045,47.6572,-122.358,2053,6844,359326
55,8,0.76,1673,8260,1.5,0,0,4,9,2047,0,1963,0,98053,47.6514,-121.893,2718,5791,1759523
134,3,1.66,1204,1407,1.0,0,0,2,6,715,0,1953,0,98133,47.3188,-122.478,994,2386,447488
351,6,1.81,4155,228200,2.0,1,0,3,7,3909,0,2003,0,98006,47.5205,-122.017,3713,15334,745991
57,4,1.82,1874,8049,1.0,0,0,3,6,1919,0,2002,0,98074,47.3229,-122.057,1699,5646,217779
284,5,3.02,4234,236723,2.0,0,3,4,10,4121,1181,1998,0,98033,47.5554,-122.241,2917,13213,683071
60,4,1.41,1101,5573,1.5,0,4,3,7,751,0,1940,0,98115,47.5299,-122.247,1216,11318,253448
354,4,2.68,1807,21264,2.0,0,0,3,7,2298,0,2004,0,98034,47.6777,-122.082,1590,9153,622317
285,5,2.66,2234,9350,1.0,0,0,4,8,2852,0,2006,0,98006,47.3227,-122.064,2387,10389,724187
359,3,4.78,2656,7904,1.0,0,0,4,7,1888,445,1944,0,98133,47.6768,-122.274,2106,21160,707569
168,4,2.84,2183,7977,2.0,0,0,3,7,1947,0,2008,0,98148,47.5858,-122.195,1556,4783,344577
23,5,3.3,2056,20521,1.0,0,0,3,8,2930,0,2009,0,98198,47.2825,-122.021,1893,9468,425147
27,3,1.76,1537,9088,1.0,0,0,3,9,1557,0,1952,0,98034,47.6832,-121.964,2492,9236,297380
215,1,2.77,1998,4171,1.0,0,3,3,8,2368,0,1925,1990,98070,47.533,-122.375,2427,10920,1034737
19,3,0.96,677,1460,1.0,0,0,3,6,792,941,1929,1993,98033,47.3423,-122.333,1453,6061,333484
25,3,1.21,1162,5128,2.0,0,0,5,7,1448,0,1926,2014,98005,47.7371,-122.199,2153,8866,467919
62,5,1.25,857,4319,1.0,0,2,4,8,845,0,1931,0,98006,47.5581,-122.157,1440,8761,256789
310,3,4.35,2002,6318,1.0,0,2,3,7,1860,760,1937,0,98155,47.5267,-122.233,2059,11341,642679
110,3,1.32,1259,2440,1.0,0,0,4,8,1970,1015,1909,0,98027,47.4771,-122.295,2420,12899,1142060
134,3,1.17,1061,3224,2.0,0,0,3,9,879,0,1959,0,98133,47.6321,-122.221,1249,3170,329112
206,4,1.08,895,4030,1.0,0,0,4,7,673,458,1941,1993,98118,47.475,-122.317,1015,3961,269171
320,2,1.36,1009,2119,3.5,0,0,5,7,999,217,1921,0,98133,47.5014,-122.344,1678,4964,358650
350,3,0.76,695,5567,1.0,0,0,2,7,754,0,1917,0,98133,47.5594,-122.277,1371,5708,370250
356,3,1.04,761,1575,1.5,0,0,4,7,1015,1074,1908,0,98022,47.3887,-122.252,2050,8724,426739
17,2,1.66,1231,4423,2.0,0,0,3,7,804,0,1989,0,98010,47.6528,-122.296,1063,4091,208004
25,4,3.07,2153,6806,2.0,0,0,3,7,1390,0,1998,0,98178,47.2204,-122.254,1393,5694,219880
110,3,0.89,1007,4731,1.5,1,0,5,6,1015,975,1923,0,98126,47.3691,-122.229,1784,7353,396953
112,3,3.38,2289,10231,2.0,0,0,3,7,3338,0,2009,0,98144,47.6582,-122.05,2251,3868,426398
61,1,2.58,2146,11069,1.0,0,4,3,8,2348,1095,1933,0,98075,47.6433,-122.375,2430,39660,1026199
69,4,4.09,2352,4100,1.0,0,0,1,8,1934,0,1939,0,98112,47.5261,-122.43,2073,4003,527723
109,4,2.61,2959,232729,3.5,0,0,3,8,2931,0,2006,0,98004,47.4758,-122.227,2441,3668,460160
315,3,2.49,2873,10166,2.0,0,0,3,6,3824,0,2007,0,98177,47.2766,-121.93,2834,39569,731498
281,5,2.22,4711,199506,1.0,1,0,3,7,2600,0,1977,0,98136,47.5618,-122.359,3341,6759,1052719
312,8,1.15,922,8191,1.0,0,0,3,7,868,234,1940,0,98199,47.6,-122.42,1205,8094,470190
56,3,1.3,1050,1776,1.0,0,0,3,6,945,0,1955,2004,98034,47.4928,-122.364,1351,2523,429882
70,1,5.23,5341,18706,1.5,0,0,3,10,3722,717,2003,0,98144,47.5908,-122.234,2590,6943,913988
109,4,1.71,3656,46584,2.0,0,0,3,9,3458,0,1995,0,98177,47.6925,-121.957,3453,41092,553052
113,4,3.07,4932,9070,2.0,0,0,3,9,3880,0,1995,0,98027,47.639,-122.156,3399,44384,906173
173,3,2.78,1714,10762,1.0,0,0,4,8,2319,0,2004,2014,98115,47.3429,-122.043,1741,8115,303151
115,3,3.32,1786,118011,1.0,0,0,3,7,1860,239,2001,0,98118,47.5409,-122.089,1491,6955,312653
208,4,1.75,3000,9445,2.0,0,0,3,9,3337,0,2002,0,98034,47.3464,-121.861,3331,33710,239910
23,4,3.17,4811,10486,2.0,0,4,3,9,2556,997,1986,0,98178,47.4753,-122.38,2671,4999,1017030
158,2,4.13,3716,9759,1.0,0,2,3,11,3043,1024,1951,0,98006,47.6354,-122.116,2843,12322,875143
61,4,2.45,1500,8584,2.0,0,0,3,7,1153,234,2000,0,98122,47.4493,-122.123,1247,9879,436044
174,3,2.8,1541,10261,1.0,0,0,3,6,1204,0,1998,0,98178,47.6788,-122.112,1321,8664,406189
317,0,2.55,1864,2462,2.5,0,3,3,7,2083,1006,1922,0,98031,47.6804,-122.398,2381,28703,778255
350,4,1.98,2503,671,1.0,0,0,3,8,1996,319,1957,0,98006,47.4673,-122.399,2322,3906,389677
69,5,4.47,4130,9040,2.0,1,0,4,6,3184,573,1968,0,98072,47.5419,-122.338,2535,47911,1070834
137,5,1.13,846,1499,1.0,0,0,4,6,858,0,1931,0,98033,47.6846,-122.289,1494,3500,210976
150,3,3.96,1709,9339,1.0,0,0,3,7,1222,0,1996,0,98001,47.6724,-122.168,1264,9068,287877
19,5,1.85,2540,8689,2.0,0,0,3,7,2616,0,2007,0,98006,47.6091,-121.923,2177,3164,1592627
359,2,4.53,2597,21027,2.0,0,0,3,9,4249,0,2007,0,98065,47.3411,-122.031,2488,17752,460449
134,3,0.83,768,2901,1.0,0,0,4,7,818,0,1922,0,98077,47.6911,-122.328,1201,7782,228393
136,1,1.94,1987,7703,2.0,0,0,3,13,2344,702,2002,0,98052,47.2856,-122.044,2340,5463,493812
310,5,0.99,755,4428,1.0,0,0,1,5,619,581,1937,0,98107,47.5623,-122.21,1140,4701,238403
169,4,1.79,1093,7081,1.0,0,0,4,7,745,589,1975,2003,98168,47.3492,-122.18,1153,3819,438891
123,4,3.89,2269,10287,1.0,0,0,3,7,2876,0,1998,0,98125,47.5623,-122.105,1967,44962,602478
142,3,2.46,1845,10161,2.0,0,0,3,7,1727,0,1998,0,98027,47.6749,-122.15,1514,7433,298608
277,4,2.43,1492,5225,1.0,0,0,3,5,1069,1418,1995,0,98188,47.6398,-122.293,1233,4549,163783
62,4,2.79,2557,10580,2.0,0,0,3,8,3725,0,2007,0,98014,47.3478,-121.993,2929,4987,748620
152,4,4.07,2009,240508,1.0,0,0,3,6,1137,595,1972,1989,98092,47.5507,-122.177,1331,11373,410023
147,2,2.15,1499,230575,1.0,0,0,3,7,1139,0,1950,2012,98027,47.5081,-122.105,1610,12362,2572897
347,2,0.65,2179,2051,1.5,0,0,5,7,2110,526,1924,0,98105,47.5847,-122.239,3945,12179,430585
19,4,1.11,866,4919,1.0,0,0,3,7,767,0,1945,0,98058,47.6835,-122.164,1405,6937,222364
349,3,1.04,819,878,1.0,0,0,4,9,725,0,1923,0,98075,47.3513,-122.407,1187,10863,448589
349,3,1.86,1224,6477,1.0,0,0,3,8,778,802,1989,0,98117,47.3407,-122.239,998,5813,221634
23,2,1.05,884,1241,1.0,0,0,4,8,1227,229,1907,0,98040,47.5532,-122.36,2024,11651,796208
59,2,0.81,1117,1203,3.0,0,2,3,7,1644,1683,1909,0,98115,47.7174,-122.235,3074,8830,883840
25,3,1.23,866,6321,2.0,0,0,3,7,1017,928,1936,0,98178,47.5812,-122.096,1806,6625,1354902
300,1,4.24,1781,2294,1.0,0,0,3,7,1366,0,1949,0,98031,47.6748,-122.441,1558,6224,360819
106,3,2.68,3465,12048,1.5,0,0,5,7,2597,0,1960,0,98144,47.6887,-122.402,3091,11346,1067319
308,5,6.04,2543,8310,2.0,0,0,3,7,2987,355,1994,0,98022,47.6582,-122.234,2276,6627,712983
174,4,2.65,1792,8986,1.0,0,0,3,7,1183,0,2003,0,98072,47.3249,-122.163,1221,6237,412864
69,2,3.04,1555,8991,1.0,0,3,3,7,1079,794,1980,0,98125,47.5481,-122.138,1370,9432,382613
162,4,0.95,839,888,3.0,1,0,4,8,702,0,1919,2005,98052,47.5841,-122.415,1081,4783,339127
289,4,2.83,2230,7504,2.0,0,0,5,7,1951,1151,2000,0,98034,47.6339,-122.14,1760,2381,209468
150,3,2.69,1874,9073,1.0,0,0,4,7,1384,0,1970,0,98074,47.3885,-122.196,1371,11268,496648
328,4,3.56,2259,5327,1.0,0,2,3,7,2248,510,1940,0,98023,47.5351,-122.37,2395,32522,635463
320,2,2.75,3722,9662,1.0,1,0,4,4,3012,837,1954,2010,98148,47.6017,-122.101,3069,13599,650939
19,2,1.13,886,7782,3.5,0,0,4,5,737,0,1946,0,98188,47.6303,-122.292,1198,6338,192923
183,3,1.8,1167,2072,1.0,0,0,4,7,1237,197,1927,0,98019,47.6463,-122.432,1596,9060,321198
129,7,1.65,3244,7402,2.0,0,4,3,10,2410,680,1948,1998,98177,47.4885,-122.368,3489,5454,2358053
139,3,1.12,944,1019,3.5,0,0,4,8,862,0,1908,0,98115,47.6887,-122.422,1443,10923,461897
178,4,3.61,3560,17467,1.0,0,0,4,10,3102,0,2001,0,98040,47.6097,-122.343,2378,5502,889254
219,4,2.55,1911,4862,2.0,0,0,3,8,1318,945,1964,0,98053,47.5912,-122.293,1707,7174,430005
206,6,1.71,4846,8084,1.0,0,2,4,5,3271,0,1983,0,98074,47.6463,-122.252,3451,44511,950022
324,6,2.32,1005,3008,1.0,0,0,4,8,1207,0,1917,0,98117,47.6447,-122.318,2084,6092,265849
59,5,1.63,1267,17120,1.0,0,0,3,7,823,0,1974,0,98116,47.5685,-122.19,1149,6715,361223
98,3,0.61,1805,64255,1.0,0,0,4,6,1479,0,1935,0,98003,47.5794,-121.943,3236,7988,2121288
171,5,1.2,2612,10410,2.0,0,3,4,6,2635,1370,1936,0,98040,47.7587,-122.143,3766,14691,596788
210,4,1.07,1114,2692,1.0,0,0,4,7,1302,1034,1928,0,98006,47.6965,-122.347,1724,3030,318875
178,3,2.5,1344,9517,1.0,0,0,2,7,1660,0,1985,0,98148,47.4929,-122.053,1843,4841,276939
58,2,1.1,873,6536,1.0,0,0,4,8,1118,378,1913,0,98023,47.4962,-122.395,1979,31894,1450754
121,3,5.36,3435,20294,2.0,0,1,3,7,4351,0,2007,0,98014,47.6179,-122.085,2519,238966,459811
168,4,2.19,1434,11283,3.5,0,0,3,7,1155,0,1993,0,98133,47.3089,-122.248,1476,2283,171330
18,4,0.9,4038,7607,1.0,0,0,3,9,3070,1151,1964,0,98052,47.6027,-121.988,3770,70189,549172
308,3,1.29,4465,6756,2.0,1,3,4,9,2862,0,1977,1950,98072,47.5765,-122.196,3884,6093,729588
107,3,0.94,739,53074,1.0,0,0,4,7,822,0,1923,0,98178,47.7062,-122.184,1576,9015,408519
309,4,1.18,2283,141661,1.0,0,4,4,6,2166,0,1928,0,98116,47.6761,-122.311,3210,5949,2150014
20,4,1.01,829,9609,1.0,0,0,5,7,684,0,1931,0,98038,47.4071,-122.304,1108,6288,1734178
312,5,1.37,4374,14001,2.0,0,0,3,9,2797,0,1987,0,98027,47.5602,-122.091,3816,179338,847055
313,4,2.34,1780,4265,1.0,0,0,3,7,1206,197,1994,0,98059,47.705,-122.324,1320,4436,155683
25,4,1.47,1768,21212,1.0,0,0,3,8,2367,0,1993,0,98004,47.6837,-121.989,2272,217126,351613
112,3,1.26,914,14215,1.0,0,0,3,8,1030,0,1922,0,98003,47.4856,-122.344,1823,6932,521517
291,4,2.06,2899,18078,1.0,0,0,3,10,3334,727,1977,0,98125,47.7467,-122.123,2904,9494,1440453
21,4,1.5,2092,28373,2.0,0,1,5,8,2597,2219,1929,0,98126,47.6674,-122.286,3403,7265,489561
57,33,0.91,2464,8234,2.0,0,0,1,7,2463,0,1955,0,98077,47.6122,-121.855,2789,7894,1251866
111,3,1.44,1076,1970,2.0,0,0,4,6,978,1242,1932,0,98011,47.4772,-122.381,1707,4079,512264
110,4,0.94,1403,2928,1.5,0,0,4,10,1754,1038,1917,0,98107,47.6688,-122.282,2666,58688,1271023
25,1,1.16,837,2475,1.0,0,0,4,7,868,0,1916,0,98058,47.4857,-122.244,1449,7710,399473
21,3,2.17,1753,259663,2.0,0,0,4,7,2202,0,2004,0,98144,47.7385,-122.055,1844,4544,260414
106,4,1.89,4223,8558,2.0,0,4,4,9,3248,0,1974,0,98004,47.5936,-122.207,3843,19519,426289
282,3,1.39,958,5789,1.0,0,0,3,7,1050,419,1948,0,98188,47.3677,-122.1,1710,4826,313784
108,33,2.93,4675,16803,3.5,0,0,3,8,3057,863,1984,0,98001,47.6391,-122.297,3455,76355,532933
136,3,2.17,4829,4589,3.0,0,0,3,9,2680,357,1986,0,98103,47.5107,-122.281,3083,8173,1361949
213,10,2.8,2277,1645,1.5,1,3,3,6,1988,0,1932,0,98126,47.4945,-122.391,2440,4923,616482
309,3,1.15,958,813,2.0,0,0,5,8,1064,496,1932,0,98070,47.6668,-122.382,1633,4855,260771
175,2,4.94,5624,20796,2.5,1,1,4,11,4029,1347,2001,0,98092,47.6186,-122.269,2640,136727,1018627
270,5,0.87,3679,9661,2.0,0,0,2,9,2446,1114,1958,0,98027,47.6674,-122.206,3966,5518,1502397
22,4,2.28,3239,7889,2.0,0,0,3,9,2932,0,2005,0,98115,47.7282,-122.062,2980,2491,717878
