age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39,0,146304,8,2,1,0,4,1,0,0,40,39,0
39,4,260832,4,2,13,0,4,1,0,0,40,39,1
26,4,134396,11,4,6,3,4,1,0,0,20,19,0
33,4,469518,11,2,7,5,4,1,6771,0,50,39,0
38,4,182220,6,2,3,0,4,1,0,0,40,12,0
35,1,134833,11,2,14,0,4,1,0,0,40,3,0
57,6,49449,1,0,4,1,4,0,9700,1678,40,39,1
45,4,16158,0,2,0,0,4,1,0,1901,83,39,0
30,2,461244,15,2,12,0,3,1,0,0,40,39,0
60,5,127223,2,5,1,1,4,0,0,812,11,39,0
53,4,163994,4,6,1,3,4,0,0,0,81,39,0
67,4,376710,11,4,1,4,4,1,0,0,36,0,0
30,0,242674,11,4,14,1,2,1,26428,0,35,39,0
27,4,113028,11,4,14,1,4,1,0,0,40,8,0
30,4,97660,11,3,13,5,2,1,0,0,40,26,0
32,4,51254,1,6,10,3,4,0,0,0,40,39,0
39,4,147173,11,4,7,2,2,1,0,0,40,39,0
38,4,116108,11,2,3,0,4,1,0,0,35,39,0
62,2,80849,15,4,1,3,4,1,0,0,28,39,0
27,2,106842,11,4,1,1,4,1,0,0,55,39,0
74,7,36200,8,4,0,4,4,0,0,0,21,39,0
41,4,181912,15,4,1,1,4,1,0,1668,40,39,0
60,1,244569,15,4,1,1,4,1,0,0,20,39,0
27,4,384293,15,3,8,3,4,1,0,0,50,39,0
66,4,67628,9,2,4,0,4,1,0,0,49,39,0
30,4,200252,15,3,0,2,4,0,0,0,40,39,0
28,7,342300,15,4,0,3,3,1,0,0,40,33,0
29,2,116101,14,2,5,5,4,1,0,0,40,39,0
39,4,142413,9,2,3,0,4,1,0,1890,60,39,0
32,4,104982,14,4,8,5,4,1,0,0,40,39,1
74,4,147371,9,2,10,4,4,1,0,0,50,39,1
36,6,45809,11,4,12,0,2,1,0,0,40,4,0
40,4,209818,11,2,0,0,2,1,0,0,40,39,1
40,4,139946,9,2,7,0,2,1,0,0,40,36,1
28,4,178451,15,5,1,2,1,1,0,1659,55,39,0
34,0,142261,9,0,12,1,1,1,0,1526,40,39,1
29,4,185761,11,5,4,3,2,1,0,0,33,39,0
43,4,53581,1,2,10,0,4,1,0,0,21,5,0
39,4,241019,11,2,3,0,4,1,0,0,68,39,0
30,4,99768,9,4,7,2,2,0,0,0,40,39,0
30,4,166943,9,2,0,5,4,1,0,0,60,39,1
35,4,179136,15,3,4,1,4,1,0,1568,81,39,1
45,6,186725,15,0,6,4,4,0,0,0,35,39,0
38,4,262076,9,2,7,0,4,1,0,0,45,39,0
32,6,288120,15,2,4,5,4,1,104540,0,55,39,1
45,4,433328,9,2,12,0,4,1,0,0,40,39,1
28,4,162795,11,0,6,1,4,1,0,0,40,39,0
26,4,353979,11,3,6,1,2,0,0,0,40,39,1
30,7,138925,11,2,7,0,4,1,0,1990,50,2,0
30,4,212744,7,0,5,4,4,0,0,1676,11,39,0
35,4,53296,11,2,3,0,4,1,3276,0,55,8,0
35,4,21999,11,4,12,3,4,0,0,0,40,39,0
27,3,199365,4,4,3,3,2,0,0,3043,50,39,0
42,0,209876,7,5,1,3,4,0,0,0,26,39,0
41,4,132258,9,2,12,0,4,1,14786,0,81,1,1
32,4,40940,1,5,12,4,4,1,0,0,40,39,0
38,7,210560,8,2,1,0,4,1,0,0,50,39,0
62,4,32444,9,2,4,0,4,1,94019,0,45,39,1
47,4,407743,12,2,3,0,4,1,0,0,40,39,0
52,0,41074,15,5,1,1,4,1,0,0,20,39,0
27,0,56562,15,4,7,1,4,0,0,0,10,4,0
43,4,206524,7,2,4,0,4,1,0,0,40,7,0
30,4,318053,11,4,12,1,4,0,0,0,40,39,0
66,8,15121,11,4,0,3,4,1,0,0,23,39,0
69,6,114783,1,4,10,1,4,0,2853,0,23,39,1
37,4,189639,11,4,12,1,4,1,0,0,33,39,0
31,4,136589,11,2,3,5,4,1,0,0,50,39,0
37,4,262552,11,2,3,0,4,1,0,0,40,39,0
45,1,40929,15,2,4,0,4,1,0,0,60,39,1
37,4,206375,10,2,14,0,2,1,0,0,40,25,0
51,6,134550,12,4,4,3,4,0,0,2329,69,39,0
70,4,131543,15,4,0,3,4,0,0,0,14,39,0
33,4,207214,13,4,10,4,4,0,0,0,45,39,0
43,4,171421,11,4,10,0,4,1,0,0,40,39,0
40,4,132667,7,2,3,3,4,1,0,0,40,39,1
53,4,325223,1,6,8,1,4,0,0,0,40,39,0
40,2,129110,8,2,7,0,4,1,0,0,20,39,1
28,4,127482,7,2,3,0,4,1,0,0,34,39,0
32,0,132591,15,3,12,1,4,0,0,0,40,39,0
49,2,132754,11,0,12,3,4,0,0,0,40,39,0
28,4,372119,11,4,9,4,4,0,0,0,80,39,0
46,5,386006,10,2,0,0,4,1,0,0,60,39,0
27,4,349965,14,2,11,1,4,1,0,0,20,39,0
32,6,133357,12,2,11,5,2,1,8773,0,40,22,1
27,4,307899,12,5,1,4,1,0,0,0,40,39,0
37,4,227626,9,4,4,1,4,1,0,0,60,39,1
26,4,185494,11,3,1,1,2,1,0,0,40,39,0
34,4,178501,15,4,0,2,4,0,0,0,34,39,0
34,4,254676,11,4,8,4,4,0,3085,0,40,22,0
37,6,135671,11,2,7,2,4,1,2743,0,40,26,0
28,4,450471,11,4,12,4,4,0,0,0,20,39,0
51,4,146703,9,2,10,0,4,1,0,0,40,39,1
29,4,400807,15,0,9,1,2,0,0,0,81,39,0
47,4,46899,9,2,3,0,4,1,0,0,40,39,1
46,7,426921,9,2,0,0,4,1,0,2772,40,39,1
67,4,143679,15,2,3,0,4,1,13275,0,40,39,1
34,4,158660,1,5,4,3,4,1,0,0,40,39,0
52,6,188884,1,4,1,3,4,0,0,0,40,39,0
27,4,204330,0,6,1,2,4,0,0,0,40,11,0
33,6,172827,5,3,8,4,4,0,0,0,40,39,0
58,4,274973,0,0,4,4,4,1,8599,0,47,39,1
25,4,208387,15,4,8,4,4,1,0,0,40,39,0
28,4,124440,15,0,3,1,4,1,0,0,40,39,0
29,0,107305,11,4,14,3,4,0,0,1890,40,39,0
30,4,251261,9,4,8,3,4,0,0,0,40,33,0
27,0,251560,12,0,1,4,3,0,0,0,20,39,0
54,4,298150,9,4,1,3,4,1,0,0,40,39,0
28,4,311083,11,5,4,2,4,1,0,0,40,39,0
32,4,203209,12,2,3,0,4,1,0,0,40,39,0
28,6,277889,8,4,0,1,2,0,0,0,50,23,0
39,2,211139,9,2,3,0,2,1,0,0,60,39,1
27,4,202096,15,5,5,3,0,1,0,0,34,39,0
42,4,279560,15,2,7,0,4,1,0,0,40,26,0
37,4,397315,9,2,11,0,0,1,0,0,60,39,1
44,4,183878,5,5,1,3,4,0,1869,0,35,39,0
28,4,252303,1,0,4,1,4,0,0,0,40,39,0
40,4,396902,10,2,3,0,4,1,0,0,40,12,0
30,4,293701,9,2,4,5,4,1,0,0,40,39,1
47,5,226091,9,2,4,5,2,0,8837,0,50,39,1
41,6,208322,11,2,10,0,3,1,0,0,45,39,1
27,2,206579,15,4,10,2,4,0,0,0,10,39,0
51,4,386098,11,5,1,1,4,0,0,0,40,39,0
29,4,52858,12,2,6,0,4,1,0,0,55,39,1
68,4,15544,9,2,4,0,4,1,6171,0,9,39,1
28,4,153806,9,2,12,0,4,0,16601,0,19,30,1
44,4,394858,15,1,3,1,4,0,0,0,25,39,0
37,4,212024,9,2,4,5,4,1,14523,0,40,39,1
26,4,198722,15,5,8,3,4,0,0,0,40,39,0
49,4,169949,9,2,8,0,1,1,0,1882,40,39,1
27,4,346152,9,1,6,4,4,0,16677,0,60,39,1
39,4,177998,12,2,10,0,4,0,105991,0,55,39,1
32,4,433503,11,2,3,0,4,1,0,0,40,39,1
26,0,209574,8,0,12,4,4,1,0,0,21,39,1
45,4,186983,9,0,4,1,4,1,0,0,29,25,0
30,6,203262,15,2,0,0,4,1,9561,0,33,39,1
30,4,117180,11,4,7,0,1,1,0,0,40,39,0
26,4,193073,11,3,14,3,2,1,2874,0,40,30,0
38,4,322373,11,2,4,0,4,1,0,0,40,39,0
27,4,45603,9,4,4,4,4,0,0,0,60,39,0
27,2,51008,0,4,4,4,1,0,0,0,60,39,0
28,4,287438,3,3,7,1,2,1,0,0,40,39,0
51,4,24222,15,4,5,1,4,1,0,0,40,39,0
29,4,158382,11,4,1,3,3,1,0,0,10,6,0
28,4,40888,11,0,4,1,4,1,0,0,50,39,0
27,4,247707,11,4,13,2,2,0,0,0,40,6,0
30,4,174024,11,4,10,1,4,1,10067,0,49,39,1
27,4,181694,7,4,12,4,4,1,637,0,10,35,0
28,4,201939,11,0,6,4,2,0,0,1660,20,39,0
31,4,130315,15,4,12,1,4,1,0,809,40,39,0
31,4,133147,11,4,0,2,4,0,0,0,60,39,0
32,7,51811,11,0,0,1,4,0,0,0,20,39,0
31,4,141312,11,2,14,0,2,1,0,0,40,26,0
38,4,479071,10,2,3,0,4,1,6395,0,45,39,0
39,4,317234,0,2,3,2,4,1,7788,0,60,22,1
32,2,169688,11,2,12,3,4,1,0,0,40,39,0
36,4,143998,12,2,0,0,1,1,0,0,40,39,1
63,4,19353,7,2,0,2,4,1,1742,0,49,39,0
28,4,132541,15,0,6,4,2,0,0,3057,40,39,0
36,5,252170,9,2,10,0,4,1,0,0,40,39,0
64,5,18336,6,4,7,3,4,0,0,1661,45,39,0
28,4,175229,9,4,7,1,4,0,0,0,40,31,0
39,4,139406,11,2,3,0,4,1,0,0,40,39,1
56,4,42411,4,4,9,4,4,1,0,0,35,39,0
32,4,263976,9,2,5,5,4,1,0,0,40,39,1
57,5,101484,15,2,4,5,4,1,14410,0,40,39,1
63,0,310752,15,6,4,3,4,0,3931,0,56,30,0
43,4,203917,9,4,8,1,4,0,0,756,74,39,1
47,4,363572,12,2,3,0,4,1,0,0,50,39,1
47,7,115939,15,4,1,4,4,0,0,0,40,39,0
53,4,278075,11,2,4,0,4,1,0,0,68,39,1
30,4,210126,15,3,7,1,2,0,0,0,45,26,0
40,7,204228,11,4,9,4,4,0,0,0,50,39,0
38,4,357350,6,4,1,1,4,0,0,0,40,39,0
32,4,267105,15,0,1,3,4,0,0,1660,45,39,1
40,6,129074,15,2,4,0,4,1,0,0,40,39,1
40,7,130853,6,2,14,0,4,1,0,0,35,0,0
61,4,131868,15,4,1,1,4,1,0,0,55,39,0
41,4,316202,15,2,7,0,4,1,0,1652,50,39,0
26,4,178151,11,0,4,3,2,0,0,0,40,39,0
35,4,184201,11,2,3,0,2,1,0,3340,40,39,0
27,4,169790,12,0,1,4,4,0,0,0,40,39,0
71,0,122378,8,4,8,3,4,0,0,0,14,39,0
35,4,211687,15,0,1,1,4,1,0,0,34,39,0
41,7,440740,12,2,4,0,4,1,7985,0,60,39,1
29,7,196906,11,2,7,0,4,1,0,0,40,39,0
39,1,129432,11,2,0,0,4,1,0,0,40,8,0
37,5,485743,4,2,12,0,4,1,0,0,40,39,0
43,8,102411,8,2,10,0,4,1,3177,0,60,39,1
53,4,55641,15,0,1,4,4,0,3895,0,40,39,0
39,1,127015,11,2,7,2,4,1,0,0,40,5,0
52,5,55127,11,4,8,1,4,1,0,0,20,39,0
58,2,196850,11,3,10,4,4,0,0,0,33,26,0
34,4,139605,9,6,1,3,1,0,0,0,37,39,0
28,4,199425,15,4,0,1,1,0,0,0,40,39,0
28,0,203003,11,4,8,3,1,0,991,0,40,39,0
28,4,238608,15,4,4,3,2,1,0,3041,40,33,0
38,4,56344,11,2,10,0,4,1,0,1886,60,20,1
51,3,31039,9,2,4,0,4,1,0,0,40,39,0
36,5,439286,15,2,4,0,4,1,0,0,40,26,1
33,7,264975,11,2,13,0,1,1,0,0,40,39,1
31,7,126885,8,2,14,0,4,1,0,0,40,0,0
29,1,138071,12,0,3,2,4,1,0,0,40,39,0
40,7,262577,11,5,6,3,4,0,0,0,40,39,0
39,6,138849,15,2,12,0,4,1,0,2618,50,35,1
64,6,186777,14,2,0,0,4,1,3733,0,45,39,0
38,7,214453,0,2,5,0,4,1,2621,1579,50,39,0
31,4,215642,11,2,6,0,4,1,0,0,60,39,0
50,4,109649,9,0,9,2,4,1,0,0,50,39,0
27,4,413198,11,6,10,1,4,1,0,0,40,39,0
30,4,161242,5,4,12,1,2,0,0,0,40,20,0
33,4,97197,0,2,0,0,4,1,0,0,20,39,0
28,7,200044,2,4,8,4,2,1,0,0,34,39,0
46,4,29331,15,2,8,0,4,1,0,0,60,39,0
37,5,479867,11,2,14,0,4,1,0,0,35,39,0
59,4,189681,0,6,1,3,4,0,0,0,36,39,0
35,4,176773,15,0,10,4,4,0,0,1656,40,39,0
58,4,137249,15,4,10,5,4,1,95678,0,19,39,1
27,4,127858,13,0,12,3,2,1,0,0,40,39,0
30,4,171929,15,4,5,1,1,0,0,0,40,39,0
34,4,263461,8,4,13,4,4,1,0,0,45,39,0
56,4,172482,14,2,3,0,4,1,0,0,40,39,0
29,4,263807,11,0,8,1,4,0,0,1586,20,24,1
56,5,18677,1,2,12,0,4,1,0,0,40,39,1
68,4,123043,14,2,0,3,4,0,0,0,65,39,0
61,4,143847,12,2,12,0,4,0,0,0,40,2,0
39,6,211358,11,0,1,2,4,1,0,2526,45,39,0
40,4,211278,14,2,12,0,4,1,0,0,40,39,1
28,6,249003,0,3,8,4,3,0,0,0,40,39,0
69,4,654846,15,4,1,4,4,0,0,0,50,39,0
28,4,299746,5,5,4,1,4,1,0,0,40,39,0
38,5,135993,9,2,3,0,4,1,0,0,68,39,1
34,4,298512,11,2,7,0,4,1,27968,0,45,39,0
31,4,181815,11,2,7,3,2,1,0,0,55,0,0
27,0,132340,15,4,1,3,4,0,0,0,40,39,0
28,4,124637,0,2,6,0,4,1,0,0,45,39,1
45,4,127033,12,2,4,0,4,1,0,0,68,39,1
54,6,57468,6,2,4,0,4,0,6513,0,40,36,1
39,1,397987,9,2,14,0,4,1,0,1892,40,39,0
28,4,356481,0,4,4,3,3,1,0,0,40,39,0
38,6,205835,11,2,13,0,4,1,0,0,55,39,0
50,6,183465,11,5,8,4,4,0,0,0,45,39,0
40,6,218616,0,4,8,3,3,1,3118,0,34,39,0
54,6,56312,11,2,14,0,4,1,0,0,55,39,0
39,7,112028,7,2,10,0,4,0,5925,0,33,39,1
53,4,38980,1,6,10,2,4,1,0,0,40,39,0
64,4,80379,11,2,3,0,4,1,0,0,60,39,0
74,2,140870,14,4,1,0,4,0,0,0,13,39,0
38,5,141278,11,2,3,4,4,1,0,0,40,39,0
58,4,33127,6,4,1,4,4,1,0,0,40,39,0
31,0,245380,11,4,0,1,4,0,0,0,40,39,0
31,4,115420,12,2,14,0,4,1,108041,0,60,39,1
39,7,454463,11,2,10,0,4,1,0,1880,11,39,1
39,4,258560,12,2,10,0,4,1,0,0,40,39,1
39,0,329298,9,2,8,0,4,1,0,0,82,39,1
38,4,384987,15,2,5,0,4,1,0,0,40,39,0
30,4,213484,9,0,6,4,4,0,0,0,34,39,0
42,4,128090,11,4,6,1,2,0,0,0,40,31,0
27,4,208772,15,0,12,1,2,1,0,0,60,39,0
31,5,263365,13,5,8,4,3,0,0,0,40,6,0
30,5,413305,11,4,7,0,4,0,0,0,20,39,0
28,4,209403,11,4,4,1,4,1,0,0,35,39,0
32,4,380663,11,4,1,3,4,1,0,0,40,39,0
28,4,168713,11,1,12,4,4,1,0,0,40,30,0
38,4,207726,14,2,4,0,4,1,0,0,55,39,1
34,6,54451,2,0,1,1,4,0,0,0,20,39,0
72,4,125197,5,4,12,4,4,1,0,0,12,39,0
26,6,286071,11,4,12,3,4,1,0,0,40,39,0
60,4,183875,15,2,4,0,4,1,0,0,60,39,0
57,7,84019,15,2,5,0,4,1,0,0,60,39,0
68,4,369452,15,4,4,1,4,0,0,0,14,26,0
34,2,37707,11,4,12,1,4,1,0,0,35,39,0
40,0,130752,9,2,10,0,4,1,0,0,60,39,1
43,2,121133,15,4,1,1,3,1,0,0,32,39,0
34,4,210036,11,4,1,5,4,0,0,0,40,39,0
58,7,37748,15,2,7,0,4,1,0,0,50,39,0
47,4,125226,12,0,4,1,4,0,0,0,41,39,0
39,2,182197,9,5,0,1,4,1,0,1979,40,39,0
62,6,170174,12,2,10,0,4,0,0,0,34,39,1
39,2,192418,8,1,5,3,4,0,0,0,21,39,0
40,7,132423,15,2,7,0,1,1,0,0,34,2,1
43,4,169713,9,2,10,0,4,1,0,0,40,39,1
25,4,204595,9,0,0,1,4,1,0,0,34,39,0
55,4,26328,1,2,13,0,4,1,0,0,35,39,1
71,2,191260,11,4,0,3,4,0,0,0,18,39,0
40,1,186690,15,2,12,0,4,1,0,0,60,39,1
58,4,97708,5,2,3,5,4,1,0,0,45,39,0
38,3,141020,15,2,10,0,4,1,8100,0,55,20,1
26,4,357429,11,4,13,5,4,1,0,0,34,39,0
33,0,117479,11,4,5,0,4,1,0,0,40,13,0
34,4,131252,9,6,10,1,4,0,0,0,10,39,0
40,4,392591,11,2,3,0,1,1,0,1881,50,39,1
44,0,22008,11,2,5,0,4,1,0,0,55,39,0
37,7,324267,11,2,3,0,4,1,0,0,55,39,0
75,2,116417,11,2,12,0,4,1,4022,1888,9,39,1
27,4,46067,1,4,12,4,4,0,0,0,40,39,0
33,4,145717,9,4,10,3,4,1,0,0,40,39,1
50,3,110771,11,0,14,4,4,0,0,0,40,33,0
39,4,444295,11,2,14,0,4,1,0,0,40,10,0
53,4,211484,15,4,1,4,4,1,0,1419,70,39,0
42,4,255199,11,4,4,1,4,0,0,0,40,39,0
42,4,50676,12,2,4,0,2,1,0,0,45,6,1
26,7,188186,11,4,5,1,4,0,3386,0,55,0,0
28,4,113175,14,4,7,1,2,1,0,1894,34,39,0
73,4,50790,15,4,0,5,4,1,0,3069,26,39,1
43,4,179934,9,2,14,5,4,1,7440,0,55,39,1
27,4,606391,9,0,10,3,4,0,0,0,45,35,1
32,4,259349,11,2,10,0,2,1,0,0,11,39,0
36,4,217604,11,2,5,0,4,1,0,1891,35,39,0
61,6,174190,11,2,4,0,4,1,0,0,50,39,0
29,4,192134,9,4,9,1,4,1,0,0,40,39,0
32,4,115561,7,1,12,5,4,1,0,0,50,39,1
39,2,142472,15,2,12,0,4,1,0,0,40,39,0
72,0,114048,15,3,0,0,4,1,0,0,15,39,0
40,4,359171,8,0,10,1,4,1,0,0,33,39,1
50,4,45065,15,4,11,1,4,0,0,0,40,32,0
44,4,117819,11,2,3,0,4,1,0,0,20,39,0
40,0,182765,15,4,4,1,4,1,0,0,40,39,0
42,4,182365,11,4,3,5,4,0,0,0,40,39,0
42,4,250132,9,2,4,0,4,1,0,605,60,39,1
33,4,52781,13,4,11,3,4,1,0,0,11,39,0
28,4,393303,15,0,8,1,0,1,0,0,40,39,0
32,4,613134,2,4,13,3,2,1,0,0,40,39,0
35,4,49558,11,2,8,4,4,1,0,0,40,39,0
64,4,15978,1,6,8,3,4,1,0,0,15,39,0
38,4,263420,9,2,6,0,4,1,0,0,40,39,1
31,4,54311,6,6,4,3,4,0,0,0,40,39,0
55,4,254322,15,4,8,1,4,1,0,0,60,39,1
38,4,140982,15,2,3,0,4,1,0,0,45,39,0
47,1,262647,15,0,10,4,4,1,0,0,34,39,0
48,4,130284,0,4,1,3,4,1,4798,0,40,39,0
38,4,187925,15,2,14,0,2,1,0,1892,45,39,0
57,8,310343,15,4,3,1,4,0,0,0,40,39,0
47,4,105252,7,2,13,0,4,1,0,0,40,39,1
29,4,374847,4,5,13,2,4,0,14779,0,10,39,0
35,0,138116,11,2,12,0,4,1,0,0,40,39,0
52,5,242618,11,4,4,4,4,1,0,2316,21,39,0
43,4,136134,5,4,8,1,4,1,0,0,40,39,0
48,2,180733,15,4,1,3,4,1,0,0,9,39,0
34,2,133401,14,2,14,0,4,1,0,0,82,0,0
40,4,355717,7,4,13,1,2,0,0,0,50,39,0
45,4,137504,5,0,10,1,4,0,0,1620,26,39,1
72,2,12616,11,4,3,3,4,1,0,0,58,39,0
44,4,152236,8,2,3,0,4,1,0,1897,45,39,0
34,4,48608,11,4,12,1,4,0,0,0,40,39,0
28,4,433196,11,4,8,1,4,0,0,0,40,26,0
73,6,165186,4,2,4,0,4,1,0,0,67,39,0
30,4,166257,11,3,10,3,4,0,0,0,40,5,0
53,2,99985,12,2,10,0,4,1,6412,0,68,18,0
27,4,193593,14,4,4,1,4,1,0,0,40,39,0
32,5,330156,7,2,3,0,4,1,0,0,40,39,0
27,4,198814,11,3,8,3,4,1,0,0,40,39,0
40,4,468657,15,2,7,5,4,1,0,0,82,39,0
40,4,453822,7,2,10,5,4,1,0,0,60,39,1
40,2,208097,15,2,7,0,4,1,0,2365,40,39,1
42,4,49241,11,0,4,5,4,0,0,1683,35,39,1
72,0,67613,9,4,12,2,4,0,0,0,43,39,0
37,4,374046,15,2,14,0,4,1,0,0,35,39,0
37,4,376590,11,4,7,1,4,0,0,1660,50,39,0
27,4,106389,11,1,13,1,4,1,0,0,40,39,0
36,7,137284,11,2,14,0,4,1,0,0,40,39,0
52,4,132646,15,6,4,3,4,0,0,0,11,39,0
34,7,264349,11,2,6,5,4,1,0,0,45,39,0
39,4,211783,9,2,14,0,4,1,0,0,55,39,0
29,4,180182,11,2,8,2,1,0,0,0,40,39,0
33,4,275185,1,0,13,3,4,1,0,0,20,26,0
49,3,238221,11,4,1,3,1,0,0,0,40,39,0
42,0,56337,15,0,10,4,0,1,0,0,40,26,0
30,4,96651,7,4,4,3,0,1,0,0,40,39,0
49,6,284919,15,2,10,0,4,1,0,0,40,31,1
31,4,204202,15,3,3,1,4,0,0,0,40,39,0
44,4,202848,9,2,10,0,1,1,0,1882,50,39,0
31,4,245839,15,0,8,1,4,0,8664,0,34,39,1
32,4,203947,1,0,5,4,1,0,0,2997,46,39,0
32,4,478853,11,4,0,1,2,0,0,0,40,0,0
46,6,121138,2,0,8,1,4,0,2814,2729,13,39,1
47,4,186835,9,0,6,1,4,0,0,0,35,39,0
33,2,177360,9,6,10,4,4,0,0,0,40,39,0
55,4,30831,11,4,0,3,4,0,0,0,10,39,0
70,4,264026,15,4,0,3,4,0,0,0,30,39,0
37,4,140887,15,2,4,0,4,1,0,0,50,39,0
29,4,38511,9,2,4,2,3,1,0,0,40,39,1
30,7,40016,15,1,8,4,4,1,2304,0,40,14,0
40,4,200303,12,0,4,1,4,0,10544,0,36,39,1
58,4,39018,15,2,10,0,4,1,0,0,20,39,1
39,7,177896,12,4,12,1,4,1,13590,0,40,24,0
61,0,133122,9,2,7,0,4,1,0,0,40,14,0
32,6,180426,12,4,1,3,4,1,0,0,40,3,0
27,4,133053,8,4,1,3,4,1,0,0,55,39,0
39,5,357136,8,2,0,0,4,1,0,0,40,39,0
38,6,181554,11,6,8,1,1,0,0,0,40,0,0
26,4,182712,15,0,8,4,2,0,0,0,38,39,1
39,4,140966,1,2,1,0,4,1,0,1879,40,26,1
34,4,202089,15,2,13,5,4,1,0,0,50,39,0
49,4,146111,9,2,4,0,1,1,0,2609,60,39,1
27,2,52620,9,4,4,1,1,0,0,0,10,39,0
40,5,132911,11,2,0,5,4,1,0,0,50,39,0
35,4,168135,10,4,6,3,2,1,0,0,50,39,0
29,4,355255,9,2,7,5,1,1,0,739,60,39,0
46,4,244974,12,2,3,5,4,1,0,0,68,1,0
46,4,317241,5,2,3,0,4,1,0,0,68,30,0
47,5,119521,0,0,4,3,4,1,0,0,50,39,0
55,4,390059,15,4,0,3,4,1,0,3039,11,39,0
57,3,124048,15,2,4,0,4,1,0,0,50,28,1
55,4,71975,15,4,1,4,4,0,98583,0,50,39,0
43,4,120054,8,2,1,0,4,1,0,0,21,39,0
36,4,417488,11,2,4,5,4,1,0,0,40,26,0
44,4,185910,1,2,7,0,4,1,0,0,50,8,0
52,2,237895,1,4,0,3,4,0,0,0,35,0,0
29,0,109408,1,4,1,1,4,0,0,0,33,39,0
27,4,165387,9,4,3,3,4,1,0,0,50,39,0
28,4,42251,12,4,12,1,2,1,0,0,40,39,0
33,4,252730,8,2,4,0,4,1,0,0,34,39,1
38,6,261975,15,2,8,0,4,1,0,0,40,4,0
51,0,249730,9,3,12,3,4,0,0,802,40,7,0
40,4,247268,15,2,10,0,4,1,0,0,68,39,1
34,2,362688,8,2,3,0,4,1,0,0,40,19,0
39,7,187059,2,2,5,0,4,1,0,1878,40,39,1
31,4,140532,15,2,12,0,4,1,0,0,50,39,0
54,4,58025,12,2,12,0,4,1,0,0,68,39,1
56,4,205074,12,2,10,0,4,1,0,0,68,24,1
66,2,18049,5,6,4,4,4,0,16196,0,44,39,0
25,7,47692,15,0,1,5,4,1,0,0,40,39,0
41,4,159483,9,2,10,0,3,1,10429,0,40,39,1
28,4,45787,11,4,8,3,4,0,0,0,40,39,0
48,6,319552,0,4,8,4,4,0,0,0,45,26,0
39,5,389889,9,2,12,0,2,1,0,0,50,39,1
43,2,150202,1,6,8,0,4,1,0,0,21,39,0
31,4,326854,11,4,7,3,4,1,0,0,68,39,0
67,4,188125,1,4,10,3,4,0,0,0,45,13,0
35,4,212726,8,0,10,1,4,1,0,0,40,39,0
38,7,385654,9,2,3,0,2,1,0,0,45,39,0
33,4,120078,12,2,3,0,1,1,16282,0,50,39,1
27,4,347181,11,4,1,3,4,1,0,0,34,39,0
36,5,135914,11,2,8,0,3,1,0,0,40,35,0
50,4,183947,7,4,12,4,4,0,0,1568,34,39,1
30,4,399399,10,1,1,1,4,0,0,0,40,6,0
26,4,132769,1,4,14,3,4,0,0,0,50,39,0
44,4,204590,12,2,8,0,4,1,0,0,55,26,1
28,4,359052,6,1,1,4,2,1,0,0,40,39,0
52,4,133504,11,4,10,1,4,1,0,2339,51,39,0
59,4,97857,9,4,4,4,4,0,0,0,60,39,0
29,0,112648,3,0,4,1,2,0,101298,0,90,39,1
35,5,99771,11,2,8,5,4,1,7899,0,40,39,1
33,4,190438,0,2,14,0,4,1,0,0,21,39,0
39,8,400171,10,2,0,0,4,1,0,0,50,39,1
67,4,175725,9,2,0,2,4,0,0,1985,10,11,0
39,4,145557,15,2,1,0,4,1,0,0,40,26,0
27,4,127464,1,4,4,4,1,0,0,0,50,39,0
36,5,191232,9,2,4,0,4,1,100135,0,40,39,0
24,4,371363,7,0,7,1,4,1,0,0,50,39,1
30,4,286378,11,2,4,0,3,1,0,0,35,39,0
46,5,165339,9,2,4,0,4,1,3568,0,60,39,1
30,4,129386,11,2,9,0,4,1,15631,0,40,39,0
40,6,137172,11,2,14,0,4,1,0,1890,35,39,1
46,4,196856,11,2,3,0,4,1,0,0,60,39,0
27,4,116889,11,2,3,5,4,1,0,0,40,39,0
28,0,111193,11,6,8,4,1,0,0,0,40,31,0
33,0,144776,4,2,2,0,4,1,0,1884,40,39,1
31,4,103498,11,4,14,0,4,1,0,0,40,13,0
29,2,315523,2,6,3,1,4,1,2846,0,40,39,0
28,4,127330,15,4,8,4,4,0,0,0,55,35,0
36,1,140936,15,2,4,0,4,1,0,0,60,39,1
51,4,182911,9,2,10,0,4,1,0,1971,34,39,1
59,4,115042,15,4,4,1,4,1,0,0,12,41,0
28,4,356389,15,4,10,5,4,1,0,0,49,39,1
37,4,258572,11,4,12,1,4,1,0,0,50,39,0
43,4,353704,11,4,12,3,4,1,0,0,40,39,0
27,4,112138,11,0,1,4,4,1,0,0,40,39,0
28,4,108057,11,5,7,3,1,1,0,0,50,10,0
53,4,209447,0,0,12,1,4,1,0,0,20,39,0
55,4,113375,9,2,12,0,1,1,0,0,60,39,1
29,4,46058,9,5,14,4,4,0,0,0,45,39,0
27,4,239837,0,4,12,3,2,0,0,0,45,5,0
29,2,132921,1,3,6,3,4,1,0,0,40,39,0
63,6,146848,11,2,3,0,4,1,0,0,20,39,1
27,4,209011,12,0,3,4,4,0,0,0,45,39,0
