date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
342,4,2.56,2017,13890,2.0,0,0,3,8,3100,0,2001,0,98008,47.467,-121.893,2206,19341,560988
324,3,1.35,1474,15539,1.5,0,0,4,7,1539,0,1957,0,98166,47.471,-122.378,2055,31543,467073
372,5,2.04,2548,13056,1.5,0,0,3,7,2976,0,1951,1989,98155,47.7329,-122.214,2144,7153,408155
315,3,2.74,2412,3578,2.0,0,0,3,9,2660,0,1957,0,98199,47.6374,-122.297,2534,3727,1035364
325,3,2.27,2007,11293,1.0,0,1,3,7,1626,800,1960,0,98056,47.4658,-122.249,1657,11028,411079
143,3,1.79,1207,10089,1.0,0,0,3,7,1460,0,1965,0,98042,47.3699,-121.842,1514,8186,123692
59,5,3.92,4292,9819,1.0,0,0,3,8,2734,486,2003,0,98059,47.5425,-122.053,3033,9236,523502
280,4,1.54,1228,5453,1.5,0,0,3,7,1651,0,1968,0,98146,47.5278,-122.163,1921,3085,399857
81,4,3.26,1935,8635,2.0,0,0,3,9,2814,0,1997,0,98075,47.5931,-122.061,2357,1840,529280
79,4,1.43,1565,7452,1.5,0,0,4,6,1301,220,1917,0,98118,47.5139,-122.376,1510,3864,369904
295,4,3.03,3365,9945,1.0,0,0,4,8,2480,928,1977,0,98034,47.7654,-122.189,2704,9835,311729
237,8,3.96,2821,690,2.0,0,0,3,9,3040,0,2015,0,98136,47.5379,-122.195,2040,1484,665201
269,3,2.3,1775,3760,2.0,0,0,3,9,2433,0,1955,0,98116,47.5577,-122.313,1878,2500,615516
285,4,1.91,1639,10293,1.0,0,0,2,7,1044,857,1961,0,98008,47.6812,-122.194,1801,12001,532230
273,2,2.36,950,11732,1.0,0,2,3,7,1609,152,1955,0,98004,47.6665,-122.212,2000,30263,491664
366,4,2.71,3327,6133,2.0,0,0,3,7,3316,0,2011,0,98038,47.3969,-122.059,2680,6750,536684
332,5,3.51,3497,9534,1.0,0,0,5,8,1643,1211,1958,0,98058,47.4546,-122.219,1901,6433,365096
219,5,2.31,3707,17819,2.0,0,4,3,9,3243,1836,1937,0,98040,47.5688,-122.178,3909,14578,1828081
376,4,3.28,2586,13048,1.0,0,3,4,9,2267,917,1966,0,98019,47.758,-122.043,3108,17848,371169
35,2,1.69,1079,4454,1.0,0,0,3,7,931,0,1997,0,98118,47.5728,-122.084,1372,6350,285829
321,5,2.28,2770,91317,1.0,0,0,3,7,1858,937,1956,0,98072,47.7684,-122.028,2719,24543,456646
107,2,0.95,1693,2530,1.0,0,0,4,7,1167,0,1916,0,98115,47.6912,-122.348,1533,3682,380625
18,2,0.9,948,10638,1.0,0,0,3,5,736,0,1942,0,98002,47.471,-122.229,1175,14815,158282
24,4,1.2,1361,4834,1.0,0,0,3,7,1397,789,1911,0,98118,47.536,-122.296,1189,5172,310358
337,4,2.09,2840,9850,1.5,0,0,3,8,3030,1174,1990,0,98155,47.7749,-122.067,2080,12778,507153
60,4,2.91,2590,8141,2.0,0,0,3,8,2985,0,2004,0,98059,47.5157,-122.046,2503,4895,446670
89,2,1.26,835,4478,1.0,0,0,3,6,772,0,1968,0,98058,47.4727,-122.216,1323,4950,156516
355,2,1.76,2190,4423,1.0,0,1,3,7,1208,557,1925,0,98115,47.6807,-122.327,2169,4992,461282
20,3,3.37,2768,4244,1.5,0,4,3,7,2311,501,1911,0,98144,47.594,-122.383,1905,5923,800551
186,3,1.59,1099,10319,1.0,0,0,4,7,1364,0,1949,0,98032,47.3901,-122.216,1297,13036,322332
205,3,2.5,1795,8261,2.0,0,0,3,7,2418,0,1970,0,98125,47.733,-122.337,2480,8907,284546
46,3,2.25,2051,14507,1.0,0,0,3,10,2405,292,1986,0,98030,47.3954,-122.137,3133,7856,539120
60,2,2.03,1055,9499,3.0,0,0,4,8,1125,0,1980,0,98024,47.7116,-122.171,1519,1769,431777
310,3,1.39,1908,9001,1.0,0,0,4,7,1304,402,1957,0,98133,47.7747,-122.218,1509,9165,302494
186,3,2.44,1972,7491,1.0,0,0,3,7,1511,0,1979,0,98056,47.5022,-122.08,2020,6507,376006
250,3,2.17,1480,7086,2.0,0,0,3,7,1804,0,1949,0,98155,47.7541,-122.25,1602,6924,275846
253,3,3.06,2767,8646,1.0,0,2,3,9,1540,1084,1979,0,98155,47.7741,-122.22,2339,13331,601892
91,5,2.1,2413,8388,1.0,0,0,3,7,1150,1276,1944,0,98155,47.7231,-122.28,2197,9063,602574
96,3,2.32,1533,7065,1.0,0,0,4,8,2027,0,1997,0,98198,47.3841,-122.35,1545,5207,256060
149,4,2.54,2262,12645,1.5,0,0,4,7,1899,0,1973,0,98019,47.6366,-122.059,1359,29275,687288
368,4,2.91,2137,3148,2.0,0,0,3,8,2228,202,1992,0,98108,47.5873,-122.388,1660,4503,445096
142,5,3.07,3607,16755,2.0,0,0,3,10,3358,0,1986,0,98075,47.5474,-122.073,2894,10069,625868
212,3,1.67,1817,11636,1.0,0,0,4,7,1853,0,1956,0,98070,47.3674,-122.346,1573,35905,283206
214,4,2.23,2389,13999,1.0,0,0,3,8,2107,0,1975,0,98004,47.6198,-122.088,2600,12340,630588
106,4,1.73,2422,7562,1.0,0,0,3,6,1675,1246,1941,0,98117,47.7241,-122.306,2401,6998,420763
76,4,3.07,2557,7071,2.0,0,0,3,10,2708,0,2009,0,98029,47.7653,-122.103,3179,7079,598904
322,5,2.38,2617,3921,2.0,0,0,3,7,2138,0,1956,0,98055,47.445,-122.095,1494,10449,256635
192,4,2.06,1771,9965,1.0,0,0,4,8,1427,391,1958,0,98052,47.7418,-122.271,1567,9471,213852
351,5,4.0,3159,12841,2.0,0,2,4,10,2143,1042,1987,0,98065,47.5822,-121.68,2874,11044,1071457
98,3,3.12,2200,1081,2.0,0,0,3,8,1446,440,2013,0,98136,47.6743,-122.341,1304,731,619507
262,2,1.54,1019,4675,1.0,0,0,3,8,1073,0,2009,0,98103,47.6769,-122.071,1364,3825,367655
80,3,2.09,1653,6559,1.0,0,0,3,7,1437,0,1957,0,98038,47.3379,-121.947,1753,7506,150206
184,4,3.09,3467,10428,1.0,0,0,3,8,2076,1134,1970,0,98133,47.7211,-122.208,2500,8354,485289
32,4,2.34,2308,7659,2.0,0,0,3,8,2504,0,1985,0,98155,47.7417,-122.046,2448,9432,443126
33,3,2.15,2120,7836,1.0,0,0,3,9,1995,0,1968,0,98033,47.7196,-122.158,2407,9907,571817
18,3,2.35,1443,78224,1.0,0,0,3,6,1546,0,1953,0,98038,47.6835,-121.75,2615,116507,395919
114,3,1.01,898,3077,1.0,0,0,4,6,887,199,1915,0,98103,47.5962,-122.262,1596,4445,361721
341,3,1.62,1814,8275,1.0,0,0,4,7,1377,330,1965,0,98115,47.7046,-122.24,2195,7781,376922
242,2,1.67,1243,3138,2.0,0,0,3,7,1292,0,1935,0,98027,47.5283,-122.305,1627,5631,308208
45,4,3.78,3752,9976,1.0,0,0,5,7,2181,1431,1967,0,98052,47.6368,-122.191,2222,7540,686790
59,3,3.03,2601,1252,2.0,0,0,3,8,2006,75,2014,0,98122,47.644,-122.332,1806,1506,1143715
166,4,2.22,2486,19157,1.0,0,0,3,7,2438,749,1946,1991,98177,47.7367,-122.372,2187,18827,474885
49,3,3.13,3204,51286,1.5,0,0,4,7,2693,0,1981,0,98022,47.1608,-121.811,1613,99162,580658
102,4,2.54,2543,10600,1.5,0,0,4,7,1901,814,1930,0,98122,47.7081,-122.208,2806,5377,682517
39,4,3.67,3340,6231,1.0,0,0,3,7,1721,680,1984,0,98118,47.5813,-122.172,2037,5802,430790
356,3,3.27,4167,13716,2.0,0,1,3,10,2631,1268,1951,0,98074,47.6205,-122.204,2876,20406,868293
365,2,1.8,979,1411,3.0,0,0,3,6,738,231,2006,0,98103,47.7002,-122.323,1348,969,382722
170,3,1.4,1659,24832,1.0,0,0,4,7,814,274,1966,0,98148,47.5877,-122.104,1844,14570,546717
112,4,2.56,1931,5442,2.0,0,0,3,7,1954,0,2006,0,98038,47.5585,-122.132,1926,5810,357216
192,4,2.31,2200,11566,1.0,0,0,3,7,1141,1048,1953,0,98055,47.4571,-122.145,1860,8195,228907
53,3,2.75,1833,5872,2.0,0,0,3,7,2290,0,2007,0,98056,47.2933,-122.209,1802,3091,296802
190,3,2.62,1512,20226,2.0,0,0,4,6,2638,0,1958,0,98075,47.5733,-121.909,2741,45317,706685
339,3,2.0,1851,6506,2.0,0,0,3,7,2182,0,2005,0,98042,47.3688,-122.097,2367,5544,280091
325,3,1.93,2408,5738,2.5,0,0,3,6,2318,0,1972,0,98059,47.449,-122.158,1931,14617,207436
387,2,0.78,763,4080,1.0,0,0,3,7,895,0,1929,0,98133,47.7489,-122.327,1498,7887,434649
122,3,0.79,1156,6760,1.0,0,0,4,7,937,0,1946,0,98024,47.6057,-122.21,1112,8586,245088
274,3,2.32,1884,12804,2.0,0,3,4,9,2662,426,1913,0,98040,47.4228,-122.09,2138,6647,664802
302,4,1.79,2390,8445,1.0,0,3,4,7,1777,1069,1945,0,98126,47.4457,-122.238,2336,7773,356713
46,1,1.53,1111,8829,1.0,0,0,1,7,1324,0,1948,0,98148,47.6661,-122.154,1274,5810,359641
62,4,2.42,2896,15613,1.0,0,0,4,8,2015,469,1978,0,98003,47.3203,-122.241,2543,16282,271526
214,3,3.26,2836,12621,1.0,0,0,4,9,2082,1181,1978,0,98004,47.6448,-122.156,3165,5688,1317958
66,4,4.25,5845,19781,2.0,0,4,3,12,4283,1935,1983,0,98006,47.6005,-122.113,3812,36193,3002399
119,1,1.33,1734,7796,1.5,0,0,4,6,1228,0,1910,0,98126,47.5489,-122.361,1625,5025,419506
286,3,1.36,1276,8432,1.0,0,0,4,5,1073,0,1955,0,98002,47.3009,-122.075,1397,8548,115790
255,4,2.75,1785,7761,2.0,0,0,4,7,2089,0,1996,0,98042,47.3777,-122.102,2558,6850,340302
128,3,3.18,3817,8676,1.0,0,0,4,10,2691,653,1967,0,98004,47.6779,-122.165,2843,15532,2502277
193,4,3.13,1875,11822,2.0,0,0,3,9,1897,0,1962,1988,98166,47.5536,-122.226,2303,16087,472948
131,7,2.96,1945,2629,2.0,0,0,3,7,1951,375,1971,0,98116,47.5475,-122.278,1316,4478,495263
23,4,1.96,2096,13752,1.5,0,0,4,9,1823,0,1957,0,98059,47.5119,-122.276,2429,11798,406690
160,4,1.89,1817,9661,1.0,0,0,3,7,1227,812,1950,0,98034,47.7581,-122.244,1627,6915,379480
384,2,2.37,984,8435,1.0,0,1,3,7,936,936,1965,0,98003,47.3667,-122.272,2159,6957,210516
99,2,0.97,737,3459,1.0,0,0,4,6,925,0,1914,0,98116,47.5752,-122.381,1425,4153,382936
299,5,1.8,2026,5133,1.0,0,0,3,7,1075,578,1928,0,98178,47.4797,-122.249,1568,18008,358561
24,2,1.78,1721,5485,1.0,0,0,3,7,1503,0,1943,0,98115,47.7138,-122.238,1432,6349,368498
145,2,2.0,1072,5083,2.0,0,0,3,7,1565,0,2007,0,98010,47.4895,-122.209,1786,6246,383836
65,3,2.23,2791,15508,1.0,0,0,3,8,2069,0,1966,0,98029,47.5731,-121.995,2450,14801,447797
264,4,3.1,2213,7420,2.0,0,0,4,8,2643,0,1968,0,98075,47.5801,-122.062,2527,7441,316879
6,3,4.29,2406,14184,2.0,0,0,3,10,1712,1010,1993,0,98146,47.3517,-122.275,2827,9499,471502
348,4,3.04,2569,7405,2.0,0,0,3,8,2734,0,2013,0,98003,47.3259,-122.128,2363,6469,291982
285,4,3.11,2215,10309,1.5,0,0,4,7,3069,992,1960,0,98034,47.7504,-122.272,1954,20212,506564
69,4,2.61,2983,10291,2.0,0,0,4,8,2324,767,1989,0,98059,47.3422,-122.078,2129,9874,270824
294,3,2.96,2006,3604,2.0,0,0,3,7,1479,444,2015,0,98052,47.6929,-122.11,1676,1052,500822
122,5,2.96,2719,10399,1.0,0,0,4,8,1791,749,1962,0,98058,47.241,-122.19,1768,10330,254530
14,6,4.64,3580,10183,3.5,0,4,3,9,3494,1677,1972,0,98053,47.6522,-122.154,2708,39655,1515996
220,0,3.66,1788,2809,3.0,0,0,3,8,1691,1148,2015,0,98126,47.5301,-122.299,1525,2126,479961
164,4,2.99,3144,8454,1.0,0,3,4,11,2145,0,1947,0,98040,47.5504,-122.185,2953,16821,691775
141,3,2.61,2283,8160,2.0,0,0,3,8,2557,0,1999,0,98074,47.6197,-122.03,2725,5554,430891
257,2,1.88,1430,5510,1.0,0,0,3,7,1111,0,1930,0,98117,47.7005,-122.347,1333,7557,413227
348,3,2.76,2353,13425,1.0,0,0,3,8,1995,486,1994,0,98028,47.7015,-122.086,2054,7593,523565
40,4,2.56,2374,9950,1.0,0,0,3,10,2584,785,1973,0,98004,47.6352,-122.061,3188,7613,833331
230,2,3.27,2048,6931,2.0,0,0,3,8,1882,0,1998,0,98118,47.5024,-122.178,2242,7335,274359
261,4,2.66,3408,11107,2.0,0,0,3,10,4000,0,1973,0,98033,47.7127,-122.113,3325,8465,453084
187,3,2.3,2042,7393,1.0,0,0,3,7,1073,544,1955,0,98118,47.5544,-122.245,1600,5080,306972
88,4,3.13,1950,8116,1.0,0,0,3,7,2008,0,2002,0,98042,47.3665,-122.193,2025,8291,211538
186,2,2.18,2326,7253,2.0,0,0,3,8,1044,193,1967,0,98056,47.4094,-122.257,1944,7010,362772
45,3,2.59,2835,1772,2.0,0,0,3,7,1622,961,1902,0,98105,47.6778,-122.336,1977,2945,564444
333,4,2.65,3545,14301,1.0,0,0,3,8,2993,0,1965,0,98188,47.4616,-122.208,2575,7430,445808
332,5,1.54,1702,6272,1.0,0,0,5,7,1281,957,1937,0,98133,47.6415,-122.314,1653,3130,438255
168,3,1.17,1334,16108,1.5,0,0,4,7,1844,0,1961,0,98070,47.4142,-122.271,2903,9334,365721
313,3,2.15,1863,6118,1.0,0,3,3,8,1015,174,1910,0,98199,47.5816,-122.383,1920,2769,677389
33,5,2.78,2046,4629,1.5,0,0,3,9,2283,0,2010,0,98188,47.5813,-122.301,1625,2200,528661
355,2,0.64,1482,7038,1.0,0,0,3,6,1123,0,1932,0,98133,47.7401,-122.301,1118,6934,267818
363,4,2.76,3145,15864,1.0,0,3,3,10,1787,1135,1980,0,98006,47.5277,-122.162,3214,15747,883167
264,3,2.84,1292,6504,2.0,0,0,3,7,1404,0,1999,0,98198,47.3086,-122.235,1806,5999,226912
274,3,1.57,1613,12300,1.0,0,0,4,5,1031,0,1953,0,98042,47.3755,-122.12,1450,9130,183549
172,6,3.26,1776,5464,2.0,0,2,3,8,1305,149,2015,0,98106,47.5706,-122.312,1866,2571,415489
347,4,2.68,3046,19072,2.0,0,0,3,11,3412,0,1982,0,98074,47.6506,-122.064,3927,14478,1194292
164,6,2.42,2495,10561,1.0,0,0,4,7,2013,0,1958,0,98031,47.4242,-122.203,2103,10156,216195
346,3,1.66,2070,3427,2.0,0,0,3,7,1763,561,1932,0,98107,47.6401,-122.362,1456,2744,735230
29,3,2.41,2045,13949,1.0,0,0,3,7,1985,869,1969,0,98010,47.6708,-122.009,2656,13459,456949
311,0,1.32,1308,3441,2.0,0,0,3,7,1042,0,1981,0,98198,47.3524,-122.331,1650,5415,249652
57,4,2.29,2926,7278,1.0,0,0,3,7,1835,885,1951,0,98034,47.7602,-122.252,2248,5893,395830
220,3,1.48,1413,6483,1.0,0,0,4,6,1315,0,1944,0,98103,47.6752,-122.314,1788,5631,412141
142,2,1.92,1025,21302,2.0,1,4,3,8,1843,418,1930,0,98122,47.6282,-122.197,2940,3330,2075420
325,4,1.98,1433,12859,1.0,0,4,3,7,1442,237,1952,0,98003,47.465,-122.338,1838,7876,336023
14,5,3.39,2639,3341,1.5,0,0,3,7,2292,838,1945,0,98116,47.5594,-122.356,1967,2560,490354
151,3,1.73,2081,9105,1.0,0,0,3,8,1618,0,1988,0,98038,47.3753,-122.164,2543,7909,191547
371,3,2.93,3314,6626,2.0,0,0,4,8,3199,0,1972,0,98059,47.5528,-122.101,2386,5318,660070
288,4,2.87,2624,8455,2.0,0,0,3,8,3109,0,2007,0,98074,47.6611,-122.054,2554,10172,584912
281,3,1.73,1855,24112,1.5,0,0,3,7,2232,0,1977,0,98070,47.4076,-122.076,2257,70729,575942
48,3,1.03,1142,5596,1.0,0,0,3,6,977,0,1910,0,98119,47.6564,-122.328,1922,3977,477092
352,9,3.17,3068,5301,1.0,0,0,3,7,2068,792,1956,0,98072,47.7382,-122.251,2458,10620,567193
206,3,2.48,2658,19613,1.0,0,0,3,11,2296,0,1985,0,98074,47.6168,-122.123,3893,9960,1234530
358,2,1.07,942,4902,1.0,0,0,3,7,893,0,1918,0,98106,47.4902,-122.283,1763,7104,175875
28,2,2.45,990,6994,1.0,0,0,3,8,1455,0,2000,0,98022,47.517,-121.963,1283,5501,323653
256,4,2.95,2544,10758,1.0,0,0,4,8,959,745,1961,0,98003,47.3245,-122.321,2008,9063,361126
21,3,2.29,1602,3996,1.5,0,0,3,7,1255,0,1987,0,98059,47.5222,-122.238,1440,4532,279570
102,3,1.99,2408,5115,1.0,0,0,3,6,1392,569,1937,0,98178,47.4866,-122.367,1930,7515,237674
209,3,2.83,2622,4595,1.0,0,2,3,9,1961,495,1919,0,98119,47.5784,-122.301,2613,4926,1061658
264,3,1.53,1193,8347,1.0,0,0,4,7,878,280,1941,0,98115,47.7008,-122.261,1761,6208,490633
307,4,2.77,3050,7414,2.0,0,0,3,8,2953,0,2008,0,98133,47.7626,-122.255,2971,8640,453833
162,3,2.68,2602,55007,2.0,0,2,3,8,3035,0,1981,0,98042,47.4032,-122.032,3070,48476,349485
159,2,1.78,1098,7189,1.0,0,0,3,8,1671,0,1982,0,98058,47.4768,-122.114,1983,5939,442340
162,3,2.31,2087,7085,2.0,0,0,3,7,2376,0,1960,0,98155,47.3908,-122.252,1903,9763,217749
126,4,2.81,3161,7329,2.0,0,0,3,8,3007,0,2007,0,98023,47.3809,-122.108,2855,7322,321496
20,3,2.66,2170,11242,1.0,0,2,4,7,1914,402,1964,0,98023,47.3913,-122.387,2366,8129,496814
40,4,3.04,2144,5714,2.0,0,0,3,7,2358,0,2002,0,98023,47.3757,-122.237,2335,6114,256454
87,4,2.81,2846,9195,1.0,0,0,3,8,1766,496,1986,0,98058,47.3944,-122.201,2310,7932,352138
70,3,1.28,1418,8939,1.0,0,0,4,7,1653,0,1956,0,98001,47.2351,-122.137,1805,7608,154405
341,4,2.88,3474,7543,2.0,0,0,3,9,3542,0,2011,0,98065,47.3857,-121.931,2631,11551,376847
24,3,2.68,1993,3457,2.0,0,0,4,7,1939,0,1986,0,98029,47.5793,-122.088,2252,9526,405068
48,5,2.79,2372,37588,2.0,0,0,3,9,4197,0,1989,0,98010,47.5182,-121.996,2576,22031,692975
63,3,3.11,3201,4164,2.0,0,0,3,9,2439,0,2009,0,98075,47.7001,-121.964,2587,5678,600840
148,3,2.53,1742,4977,2.0,0,0,3,7,2108,0,1972,0,98188,47.4145,-122.282,1593,8200,403379
244,2,1.52,1624,2102,3.0,0,0,3,8,1367,0,1931,0,98117,47.6549,-122.407,1440,3483,358192
255,3,3.06,3255,14357,2.0,0,0,3,7,2484,559,1992,0,98023,47.2702,-122.341,2872,13812,391630
111,3,2.66,2396,5694,2.0,0,0,3,9,2224,0,1998,0,98006,47.5536,-122.043,3042,112044,929027
325,3,2.35,2464,14957,1.5,0,0,4,8,2857,0,1973,0,98074,47.6091,-122.088,3334,16276,655706
271,3,2.11,1319,3276,1.0,0,0,4,7,1587,0,1964,0,98008,47.6067,-122.046,2239,10445,519664
156,4,2.59,3030,11655,1.0,0,0,3,9,2224,0,1989,0,98008,47.5974,-121.938,2963,10065,617687
199,2,2.75,1756,1113,2.0,0,0,3,8,1844,0,2011,0,98119,47.6727,-122.314,1702,1246,515884
130,2,0.58,1140,8128,1.0,0,0,3,6,1275,0,1922,1974,98146,47.5084,-122.359,1382,7425,129708
130,2,1.1,904,8118,1.0,0,0,3,7,793,0,1936,0,98118,47.5068,-122.242,1699,7649,134597
206,5,2.38,1855,9601,1.0,0,0,3,9,1735,0,1962,0,98133,47.4032,-122.157,2322,8669,371818
105,3,2.05,1534,8593,1.0,0,0,3,7,1781,0,1959,0,98032,47.3514,-122.331,1397,6703,218681
68,5,2.72,2341,8933,1.0,0,0,3,8,1509,0,1992,0,98008,47.6247,-122.06,2102,1578,712969
309,3,2.52,1797,2858,2.0,0,0,4,7,1950,0,1935,0,98117,47.7007,-122.373,1527,3221,491707
229,3,2.4,2661,6215,1.0,0,0,4,6,1201,960,1942,0,98199,47.7516,-122.393,1882,7923,394953
51,1,1.93,2003,13977,1.0,0,2,3,7,2010,0,1936,0,98166,47.4404,-122.235,1875,9838,330945
222,4,2.66,2338,3566,2.0,0,1,3,8,2253,0,1991,0,98106,47.4899,-122.216,1801,3955,487025
12,3,2.87,1973,7489,2.0,0,0,3,7,2452,0,1987,0,98011,47.7349,-122.174,2190,9955,379595
14,3,2.97,2625,7528,1.5,0,0,3,8,2178,0,1942,2003,98125,47.7374,-122.394,1759,6991,498112
295,4,2.38,2644,8113,2.0,0,0,3,8,2891,0,1997,0,98058,47.3889,-122.184,2811,15671,381511
100,4,2.52,2094,7723,1.0,0,0,4,7,1924,526,1984,0,98023,47.3267,-122.26,2098,7683,195208
376,3,4.76,2918,28298,2.0,0,0,3,11,2663,0,2012,0,98053,47.5379,-121.889,3061,32171,568380
348,5,2.63,2557,8814,1.0,0,0,5,7,1658,787,1943,0,98155,47.7621,-122.275,1524,5839,473388
26,3,1.99,2010,9607,1.0,0,0,3,8,1507,834,1962,0,98133,47.7673,-122.317,2167,8326,437673
111,5,1.96,2998,2777,1.5,0,0,4,7,1827,606,1903,0,98115,47.6777,-122.252,1802,3152,435496
246,3,1.98,2469,6319,1.0,0,0,3,7,1680,0,1954,0,98059,47.4726,-122.278,1696,8422,264268
338,5,1.52,1695,2127,1.0,0,0,4,6,1152,1453,1933,0,98115,47.6635,-122.288,1705,5230,532250
292,4,1.92,1551,6784,1.5,0,0,4,7,2336,0,1940,0,98056,47.3822,-122.27,1585,7470,303896
46,3,2.08,1220,9195,1.0,0,0,4,7,941,0,1957,0,98155,47.7462,-122.215,1502,10609,287592
64,2,1.22,1240,9206,1.0,0,0,3,7,888,0,1939,0,98125,47.7436,-122.202,1698,7339,389855
40,4,2.82,2038,8504,1.0,0,0,3,7,1797,586,1984,0,98188,47.4969,-122.178,1825,4425,495940
53,4,2.98,2524,5518,2.0,0,0,3,7,2333,0,1993,0,98075,47.5392,-121.948,1493,7960,337983
224,3,1.14,1013,7602,1.0,0,0,4,7,1356,0,1965,0,98056,47.4318,-122.236,1599,13299,112438
109,5,3.33,2920,11596,2.0,0,0,4,9,3111,0,1964,0,98028,47.6009,-122.21,3115,8201,1335795
88,3,1.91,1575,5705,1.0,0,0,4,8,1373,843,1951,0,98116,47.6566,-122.275,2202,5141,587641
160,4,2.83,3189,5474,2.0,0,0,3,8,2607,0,1987,0,98115,47.7284,-122.218,2178,6174,422354
65,4,2.43,2452,6847,2.0,0,0,3,7,3138,0,1978,0,98055,47.488,-122.14,1507,7874,222197
338,3,2.9,1613,8120,2.0,0,0,3,8,1535,0,2011,0,98029,47.5628,-121.959,2592,6210,539603
194,5,3.28,3142,9102,1.0,0,0,3,8,2038,982,1977,0,98188,47.4612,-122.25,2287,7715,421731
239,3,1.21,1163,7412,1.0,0,0,3,7,1230,0,1947,0,98108,47.3597,-122.241,1427,4481,243570
344,4,2.88,2740,5255,2.0,0,0,3,8,2554,0,2014,0,98030,47.4885,-122.025,1525,4262,321611
241,4,3.43,3218,3078,2.0,0,0,3,9,3064,0,2014,0,98059,47.6874,-122.092,2035,6591,469918
353,3,2.41,2170,8650,2.0,0,0,3,9,2710,0,1973,0,98074,47.6284,-122.027,2294,7947,393069
88,2,0.95,1156,13813,1.0,0,0,3,6,870,270,1936,0,98155,47.5284,-122.337,2064,13603,305500
118,2,2.28,1905,4333,1.0,0,0,3,8,1279,1151,1968,0,98052,47.7118,-122.225,1868,5586,601088
72,3,2.33,2140,9928,1.0,0,0,4,7,1477,562,1955,0,98034,47.7329,-122.274,1952,7962,419735
157,3,1.23,1393,4450,1.5,0,0,4,6,1585,0,1906,0,98126,47.5589,-122.383,1618,4847,467238
73,4,3.05,1662,13130,2.0,0,0,3,8,2072,0,2002,0,98001,47.3329,-122.077,1550,6385,302165
340,3,1.62,2057,9161,1.0,0,0,4,7,1347,562,1956,0,98034,47.7463,-122.308,1926,6454,392795
225,3,3.22,2789,6327,2.0,0,0,3,9,2786,0,2010,0,98053,47.7251,-122.081,3634,15480,475114
349,3,5.21,2293,5138,1.5,0,0,3,8,1578,1178,1981,0,98133,47.6912,-122.387,1213,4395,644055
147,3,2.54,1587,12678,1.0,0,1,4,9,1524,415,1979,0,98022,47.4122,-122.037,2065,14697,526433
363,4,0.78,868,5944,1.0,0,0,3,7,916,0,1919,0,98103,47.719,-122.326,1807,6552,450136
156,5,2.85,2512,5681,1.5,0,0,4,8,2163,652,1960,0,98103,47.6486,-122.249,1610,6890,947620
165,4,1.98,1798,1530,1.0,0,0,3,7,653,57,1932,0,98027,47.681,-122.338,1669,2088,641731
275,3,2.1,1818,9080,1.0,0,0,3,7,1533,1119,1958,0,98023,47.3526,-122.337,1929,7429,246130
69,3,3.23,3353,7751,1.5,0,3,5,10,2152,1868,1903,0,98199,47.6347,-122.373,2531,5132,1234967
332,3,2.8,1795,8245,2.0,0,0,3,7,2111,0,1998,0,98019,47.7453,-122.126,2233,8948,359344
229,3,2.0,1353,9988,1.0,0,0,3,7,1439,0,1958,0,98125,47.3529,-122.337,1201,5355,292524
93,3,2.98,2563,9599,1.0,0,3,4,10,1855,1334,1933,0,98040,47.5388,-122.301,3052,15710,1361039
164,4,2.96,3718,27610,2.0,0,0,3,10,3440,0,1991,0,98042,47.3947,-121.995,3537,44358,609926
153,3,2.94,2758,4187,2.0,0,0,3,8,2280,0,2007,0,98177,47.7608,-122.174,2884,5496,426518
357,4,2.08,2233,6008,1.5,0,0,4,7,2320,427,1927,0,98116,47.5958,-122.303,1371,3784,578063
193,4,2.5,2602,6825,2.0,0,0,3,7,1845,843,1943,0,98115,47.7143,-122.371,1612,5737,350258
99,4,3.72,4020,11569,1.0,0,0,3,10,2648,720,1985,0,98112,47.6235,-122.3,3442,18022,3217344
114,5,3.57,2040,34368,2.0,0,0,3,8,2265,0,1983,0,98053,47.7343,-122.055,3188,8494,585217
49,3,3.24,1944,8877,2.0,0,0,4,8,1560,431,1973,0,98042,47.3866,-122.227,2155,7423,511180
273,4,2.66,2870,15419,2.0,0,0,3,9,3292,0,1985,0,98177,47.7554,-122.22,2606,14546,643716
370,3,1.2,1653,5128,2.0,0,0,4,8,2120,0,1960,0,98107,47.6948,-122.224,1621,5980,561054
97,4,2.87,3111,9612,1.0,0,0,3,8,2645,0,1992,0,98042,47.3134,-122.142,2276,5134,256042
217,4,1.53,1148,9711,1.0,0,0,3,6,964,0,1935,0,98056,47.6996,-122.302,1823,4946,383102
166,2,2.88,2703,12588,2.0,0,0,3,10,3454,0,1986,0,98008,47.6444,-121.988,2675,14684,563784
91,5,2.67,2060,6837,1.0,0,0,3,7,1524,246,1913,1993,98126,47.5184,-122.348,1585,2340,714555
348,2,1.73,1397,9045,1.0,0,0,4,6,1444,300,1945,0,98136,47.4892,-122.341,1439,5821,332021
133,2,1.01,1077,9418,1.0,0,0,4,7,979,0,1948,0,98155,47.7233,-122.255,1189,7615,262923
200,6,3.82,3394,17747,2.0,0,0,4,10,4144,0,1982,0,98001,47.3529,-122.159,3698,10887,644078
