age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
26,3,29666,11,4,1,3,4,1,0,0,40,39,0
40,2,156750,11,2,3,0,4,1,0,0,40,39,1
42,2,191298,15,2,10,0,4,1,7084,0,50,39,1
65,4,119015,15,2,1,0,4,1,2986,0,85,39,0
46,5,364958,11,6,9,1,0,1,0,0,40,39,0
42,4,129519,11,4,3,3,3,0,2561,0,40,24,0
34,7,90330,11,0,4,2,4,0,0,0,60,39,0
36,1,281803,11,4,1,2,2,1,0,0,40,39,0
62,4,116021,9,2,10,0,4,1,21329,2335,45,24,1
45,2,192052,11,2,4,0,4,1,0,0,34,39,0
24,2,240364,1,0,13,4,4,0,0,0,21,39,1
38,4,181764,15,6,0,1,1,0,0,0,35,1,0
65,4,361099,15,2,5,0,1,1,0,0,51,39,0
29,7,180999,15,4,3,1,4,0,0,0,50,39,1
36,4,100824,15,5,5,1,4,0,0,0,40,39,0
32,4,65031,15,3,14,3,4,1,0,0,50,0,0
25,4,94605,11,0,4,4,4,0,0,2475,40,39,0
34,6,189415,14,2,8,0,2,0,5936,0,40,39,1
51,4,168242,15,2,4,0,4,1,0,0,40,39,1
62,4,188080,11,2,14,0,4,1,0,0,40,39,1
45,4,98027,11,2,8,5,4,1,0,0,40,39,0
51,4,44283,15,2,3,0,4,1,6535,0,33,5,1
39,4,330711,10,6,12,1,4,0,0,0,40,26,0
64,3,123574,7,2,3,0,2,1,0,0,45,26,0
39,1,210139,10,5,1,1,2,0,0,0,40,39,0
37,4,158042,8,0,0,3,4,0,0,0,40,6,0
28,7,317894,14,0,3,3,4,0,0,0,40,39,1
53,4,183208,12,2,11,0,4,1,0,0,40,39,0
28,2,173833,2,4,12,4,4,1,0,0,35,3,0
34,2,404253,1,4,4,2,4,1,0,0,21,29,0
61,4,242449,11,2,10,0,1,1,0,0,40,39,0
60,0,266844,11,2,1,0,4,1,0,0,40,39,0
29,4,176596,12,1,8,4,4,0,0,0,60,39,1
35,4,153055,11,0,8,2,4,0,0,2957,40,39,0
65,4,196996,9,2,6,0,4,1,0,0,40,39,1
31,5,77043,7,3,13,1,4,0,25383,0,36,39,0
33,0,246594,7,0,3,2,4,0,0,0,40,39,0
41,4,234948,7,2,8,0,4,1,0,0,68,39,0
37,6,30938,11,4,6,1,4,0,2314,0,40,33,0
33,0,257358,9,4,8,1,4,0,0,0,35,39,0
37,4,337350,4,2,12,0,4,1,0,0,45,39,0
55,0,137442,11,3,6,0,4,1,0,0,40,39,0
37,4,232183,1,4,0,1,1,0,0,0,40,39,0
65,4,528462,9,2,10,5,2,1,0,0,40,37,1
31,4,237509,9,2,0,0,2,0,0,0,34,39,0
25,4,88260,13,5,1,1,4,0,0,0,35,39,0
20,2,121438,9,0,10,4,4,0,0,0,45,39,0
36,3,628613,1,4,1,2,4,0,0,0,40,39,0
55,4,245202,11,2,14,0,1,1,0,0,55,26,1
40,4,21200,5,0,0,4,4,0,0,0,62,39,0
41,3,202657,11,6,0,2,4,0,0,2276,36,39,0
62,4,186792,11,2,8,0,1,1,0,1989,60,39,1
31,5,38153,15,4,13,3,4,1,0,0,21,39,0
26,4,87100,14,0,10,1,4,0,0,0,20,39,1
28,4,191093,9,4,0,1,4,1,0,0,11,39,0
65,5,362071,14,2,3,5,4,1,0,0,40,39,1
39,4,152811,5,4,1,3,4,0,0,0,40,13,0
27,0,160942,11,2,3,5,4,1,0,0,40,39,0
28,2,59615,15,4,10,3,4,0,0,0,21,39,0
24,4,344049,11,0,8,4,4,0,0,0,40,39,0
27,7,138335,10,4,10,4,4,0,0,0,40,39,1
55,4,117441,14,2,9,0,4,1,2749,0,40,39,0
36,3,54709,0,4,8,3,4,1,0,0,40,35,0
61,7,182139,11,2,11,0,4,1,0,0,50,30,0
32,4,148609,11,5,7,4,4,0,0,0,40,31,0
38,7,99871,10,0,4,5,4,1,0,0,50,26,0
38,4,195078,9,2,10,0,4,1,0,0,50,39,0
62,6,501583,3,2,10,0,4,1,2180,0,60,39,1
48,1,191922,9,2,7,0,4,1,13921,0,50,39,1
63,4,218880,11,2,7,0,4,0,0,0,40,11,0
52,4,124260,9,2,9,0,0,1,0,0,60,39,1
30,2,97593,1,4,7,1,4,1,0,0,40,39,0
21,4,160696,11,2,3,5,4,1,15090,0,50,39,1
32,4,233653,7,4,1,1,2,1,0,0,45,39,0
40,4,135747,11,2,14,3,3,1,0,0,21,13,0
25,4,226582,11,4,10,1,2,1,0,0,60,39,1
25,4,227509,15,6,8,1,4,0,0,2347,40,39,0
35,7,52705,9,2,1,0,4,1,0,0,49,39,1
60,4,355728,9,2,4,0,1,1,0,0,50,39,1
31,4,273950,11,4,7,3,2,1,3803,0,40,11,0
36,4,257316,2,4,3,1,2,0,0,0,35,39,0
63,4,45702,3,2,14,0,4,1,0,0,40,39,0
22,4,119375,9,4,4,1,4,0,0,0,40,39,0
38,0,51570,12,4,7,3,1,1,0,0,21,30,0
30,8,86834,13,0,0,3,4,0,0,0,40,39,0
58,4,427871,11,2,3,0,0,1,0,0,40,39,0
53,4,194303,8,2,10,0,4,1,0,0,40,39,1
39,7,404173,9,4,3,4,4,0,0,0,35,3,0
41,4,261356,12,4,1,1,0,1,0,0,19,13,0
64,6,362340,6,2,10,0,2,1,0,0,40,5,0
34,2,232297,11,4,4,3,2,1,0,0,35,39,0
66,4,170276,1,2,4,0,4,1,0,1896,51,35,1
28,4,157910,14,4,10,1,4,0,0,0,40,39,1
35,2,44775,2,2,4,0,4,1,15179,1974,45,39,1
41,3,91003,5,4,8,1,2,1,0,0,40,39,0
33,4,498832,9,4,0,3,4,1,0,0,45,39,0
27,0,151581,0,4,3,3,4,0,0,0,40,39,0
36,4,334721,11,2,3,0,4,1,0,0,40,39,0
46,1,190428,11,2,8,5,4,0,0,0,40,39,0
29,6,36809,11,0,0,4,4,0,0,0,40,39,0
30,4,523175,0,4,14,3,2,0,0,0,35,3,0
37,4,297820,11,5,1,3,4,0,0,0,35,39,0
30,0,151118,15,4,14,4,4,1,3995,0,83,39,0
32,6,118811,9,2,6,0,4,1,0,0,11,39,1
55,4,109608,11,2,12,0,4,1,0,0,40,39,0
55,4,558156,12,2,4,0,4,1,0,0,40,39,1
34,4,366733,11,4,1,3,2,1,0,0,40,39,0
38,4,156427,15,6,12,3,4,1,0,0,35,39,0
35,4,362555,7,4,1,3,4,1,0,0,40,5,0
25,4,148407,9,6,11,1,4,0,0,2282,40,39,1
30,4,316445,15,2,12,5,4,1,0,0,40,39,0
31,1,194462,9,0,4,1,4,0,4968,0,40,39,1
57,4,198176,9,2,4,5,4,1,0,0,60,39,1
46,5,278795,9,2,7,0,4,0,0,0,40,39,1
24,4,196312,11,0,14,1,4,1,22944,0,36,39,0
25,2,242162,9,0,6,2,4,1,0,0,35,39,0
27,4,159058,11,4,8,3,4,0,0,0,11,39,0
41,1,40721,15,4,1,2,4,1,0,0,28,39,0
31,2,238174,11,2,12,0,4,1,0,0,50,39,1
62,4,174004,11,2,4,5,4,1,0,1677,45,39,1
59,5,192706,15,2,3,0,4,1,0,0,40,39,0
44,2,155932,2,6,1,4,4,1,0,0,35,39,0
64,4,116466,7,2,4,0,2,1,0,0,50,39,1
22,4,78322,9,5,3,1,4,0,0,0,12,26,0
57,4,242919,6,2,10,0,1,1,14235,2369,40,39,1
33,4,134761,11,4,10,1,1,0,0,0,40,39,0
54,4,43170,15,2,5,0,4,1,7036,0,40,39,0
32,6,203314,11,0,10,4,4,0,0,0,35,39,0
38,1,190574,8,2,3,0,4,1,0,0,80,39,1
41,4,370343,1,4,7,2,4,0,0,0,4,9,0
28,4,155214,11,4,11,4,4,0,0,0,40,39,0
42,4,91089,11,0,4,1,4,0,0,0,69,39,0
66,4,175418,15,2,3,0,1,1,4172,2365,41,39,0
66,4,111575,10,2,14,0,4,1,0,0,40,39,0
28,4,113202,9,3,10,1,4,0,8253,0,40,39,1
22,4,42673,0,2,3,4,4,0,0,0,34,39,1
62,4,328279,11,2,3,4,4,0,0,0,40,39,0
59,7,44131,11,2,4,0,4,1,6832,0,40,39,1
32,4,184269,15,4,7,3,4,1,0,1992,40,39,0
60,7,179854,9,2,3,0,4,1,0,0,40,39,0
40,4,155087,11,2,5,5,4,1,0,0,45,39,1
64,5,115034,12,2,0,0,4,1,0,0,40,0,1
40,2,151583,0,4,4,1,4,0,0,0,40,29,0
39,4,424568,7,4,8,2,1,1,0,0,40,26,0
66,5,123166,15,2,10,0,1,1,98967,1896,60,39,0
37,4,472835,11,2,14,0,4,1,0,0,40,39,0
62,4,116927,15,2,8,0,4,1,0,0,40,30,0
49,4,214862,11,2,3,2,0,1,0,0,35,39,0
58,5,119269,11,2,6,0,4,1,0,0,40,39,0
33,8,196622,15,4,8,3,4,1,0,0,35,39,0
26,4,46831,15,0,4,1,4,0,10085,0,33,39,1
28,6,132474,11,6,12,1,4,1,0,0,50,39,1
48,4,358078,13,2,5,5,4,1,0,0,68,39,1
63,2,110273,9,2,3,0,4,1,0,0,50,0,0
36,5,387849,12,5,12,3,4,0,0,0,40,3,0
64,4,117601,11,2,1,0,4,1,0,0,40,39,1
29,0,99210,11,0,9,1,4,1,16719,0,11,39,1
35,8,189217,11,2,8,4,2,0,0,0,40,4,0
55,6,239333,12,2,10,0,4,0,0,0,40,39,1
32,4,72645,15,5,1,5,2,1,0,0,86,41,0
41,7,285461,11,6,13,1,4,0,0,0,50,39,0
34,1,155236,11,4,1,4,4,1,0,0,21,40,0
35,4,351923,15,0,8,1,4,1,0,0,40,4,0
41,5,107983,6,2,14,0,2,1,0,0,40,40,0
27,4,289258,15,6,4,1,4,1,0,0,35,39,0
41,4,222229,11,4,10,4,4,0,0,0,21,39,0
64,5,174200,14,2,3,0,0,1,0,0,40,39,0
40,6,364658,15,2,4,1,4,1,0,0,40,39,1
63,6,197464,11,2,4,0,4,1,0,0,56,39,1
56,4,354122,15,2,4,0,0,0,0,0,50,39,0
34,6,157101,11,5,4,1,4,0,0,0,40,39,0
59,6,231809,11,2,3,0,4,1,0,0,34,39,0
34,4,135470,15,4,3,3,4,1,0,0,68,39,0
63,7,123416,9,2,3,0,4,1,0,1718,40,41,0
41,7,338803,15,2,3,4,4,1,0,0,50,39,0
33,6,191341,12,2,3,0,4,1,0,0,40,39,1
61,1,119630,9,2,12,0,4,1,0,0,60,39,1
52,4,167674,9,2,6,5,4,1,0,0,45,39,1
35,1,298124,11,6,0,4,2,0,0,0,40,39,0
24,0,149404,8,4,1,1,4,1,0,0,45,39,0
35,4,153596,11,4,1,4,4,0,0,0,40,39,0
41,6,214882,4,4,10,1,2,1,0,0,40,39,0
34,2,410298,15,4,1,3,4,0,0,0,21,7,0
32,4,155386,14,4,13,4,4,1,0,0,40,39,0
55,4,44424,15,2,11,0,4,1,0,0,33,39,1
26,4,80770,11,0,4,1,4,0,0,1686,45,39,0
45,4,114950,11,2,12,0,4,1,2667,0,50,39,1
36,4,153923,8,0,0,4,2,0,0,0,45,33,0
26,2,139791,11,1,8,3,4,1,0,0,60,39,0
28,7,33449,2,6,4,1,4,0,0,0,45,39,1
42,7,433141,11,4,8,1,2,1,0,0,28,39,0
50,4,38422,11,2,8,0,4,1,0,0,40,39,0
65,4,198005,9,2,10,0,4,1,0,0,40,11,1
34,4,221834,11,4,7,1,4,0,0,0,40,39,0
26,0,157884,11,0,1,4,4,0,0,0,36,39,0
66,4,361189,8,2,3,0,4,1,0,0,34,39,1
61,4,167339,9,2,12,5,1,1,0,0,60,39,1
24,4,266659,2,4,1,3,4,0,0,0,40,39,0
31,4,117040,9,2,1,0,4,1,0,0,10,39,0
28,0,169249,9,2,1,5,4,1,0,0,66,39,1
61,6,424290,6,2,10,0,4,1,0,1897,40,8,1
23,6,287402,8,2,10,0,4,1,0,2383,50,39,1
64,4,121348,15,2,10,0,1,1,6875,0,55,39,0
46,4,105123,9,2,5,0,4,1,0,0,40,39,0
57,5,197935,9,2,4,0,4,1,2955,0,50,39,1
24,7,167525,12,0,1,4,4,1,0,0,50,39,1
42,4,52804,15,4,6,1,1,0,0,0,20,39,0
46,2,234464,12,2,8,0,4,1,0,0,40,39,0
55,4,44562,9,2,5,0,4,1,0,0,33,39,0
41,4,345944,12,2,8,4,4,0,0,0,40,39,1
35,2,299332,12,5,12,2,2,0,0,0,40,26,0
46,0,163490,15,2,3,0,4,1,0,0,10,39,0
32,4,44154,15,2,3,0,4,1,0,0,40,39,0
63,7,119182,11,2,4,0,4,1,0,0,35,39,1
32,6,171087,11,5,1,4,4,0,0,0,40,39,0
32,4,220862,11,0,4,1,4,0,0,0,40,39,1
58,4,199042,11,2,11,0,4,1,0,0,40,39,0
49,2,29969,0,5,3,2,4,0,0,0,40,8,0
37,4,286183,2,2,4,0,4,1,14575,0,60,39,1
58,6,228806,11,2,3,5,3,1,0,0,40,39,1
36,4,139186,11,4,1,4,4,1,0,0,50,39,0
41,2,123650,11,4,0,4,1,0,0,0,44,39,0
36,4,184615,8,4,12,3,2,0,0,0,40,3,0
38,4,228322,1,4,8,3,4,1,0,0,40,39,0
24,5,37084,15,0,8,1,4,1,5851,3732,35,39,0
27,4,220046,8,0,12,4,4,0,5259,0,40,39,0
28,1,163112,11,0,8,1,2,0,0,0,36,39,0
23,4,89589,6,0,1,2,4,0,0,0,69,39,0
53,7,339560,15,2,10,0,4,1,95357,0,66,39,1
47,5,218744,11,2,1,4,0,0,1658,0,40,39,0
39,7,156181,10,0,1,1,4,0,0,0,40,39,0
36,0,126824,12,4,10,3,4,0,0,0,20,39,0
27,4,286863,9,2,4,0,4,0,0,0,40,39,1
38,0,105890,1,4,14,3,2,1,0,0,60,34,0
58,4,193302,15,2,4,0,4,1,14076,0,40,39,1
29,4,124974,11,4,10,1,4,0,0,0,21,39,0
38,0,151017,11,4,5,3,1,1,0,0,40,39,0
24,4,369987,14,6,8,1,4,1,0,0,10,39,1
30,4,139583,11,4,8,1,4,1,0,0,40,39,0
44,7,240446,14,2,4,0,4,0,0,3688,40,39,1
25,0,88009,6,4,0,3,4,0,3963,0,21,39,0
32,4,97738,2,2,12,5,4,0,0,0,40,39,0
28,6,195437,2,2,4,0,4,0,9143,0,60,39,1
30,2,149846,10,4,3,2,4,1,0,2576,45,39,0
34,1,138988,1,3,1,1,4,1,0,0,40,39,0
31,7,77615,15,4,8,3,1,1,0,0,40,0,0
51,6,233322,9,2,7,0,4,1,0,0,40,39,0
61,4,119964,1,2,12,0,2,1,0,0,20,39,0
25,0,337852,14,2,5,0,4,1,0,0,50,39,1
27,6,387921,2,2,10,3,4,0,0,0,50,39,1
51,4,181616,10,2,0,0,4,0,0,0,40,39,1
63,5,102909,11,2,7,2,4,1,0,0,40,8,0
31,5,214656,9,2,1,2,4,1,5669,0,35,35,0
41,8,337616,15,5,4,1,4,0,0,0,40,39,0
30,4,139369,2,0,8,1,4,0,0,1652,21,39,0
31,4,191963,6,2,12,5,4,1,5250,0,67,39,0
63,4,419566,15,2,10,0,4,1,0,0,22,39,1
36,4,70507,11,4,1,1,2,0,0,0,40,39,0
37,4,106425,15,4,14,1,2,0,2401,0,40,39,0
35,4,273641,15,4,3,3,4,1,0,0,40,39,0
36,8,154206,1,4,12,1,1,1,0,0,21,39,0
64,4,199979,9,2,7,0,1,1,15241,0,40,39,1
31,0,148950,1,4,1,3,4,1,3617,0,35,39,0
38,6,147484,11,4,7,1,2,0,0,0,34,39,0
35,4,122593,15,4,0,1,4,1,0,0,35,39,0
32,4,220699,11,3,12,4,4,1,0,0,40,39,0
37,4,131820,7,4,5,1,2,1,0,0,40,39,0
55,5,186144,11,2,5,0,0,1,0,0,40,39,1
52,2,151844,11,2,3,0,4,1,0,0,50,39,1
54,4,108366,10,2,3,0,4,1,0,0,50,9,0
51,6,111325,8,2,4,0,4,1,0,0,40,39,1
56,4,116845,9,2,10,5,4,1,0,0,40,39,1
42,6,116488,9,2,6,0,4,1,0,0,45,39,1
64,4,243189,7,2,10,0,4,1,98216,2359,50,39,1
61,6,522511,9,2,4,0,4,1,2597,0,40,39,1
59,6,240050,9,2,11,0,4,1,0,0,40,39,1
38,4,189759,0,2,10,1,4,1,0,0,45,39,0
52,4,116952,12,2,5,0,4,1,0,1980,40,22,0
34,5,54635,15,4,2,3,0,1,0,0,40,5,0
41,8,325086,11,2,3,0,4,1,0,0,20,39,0
33,4,149781,15,4,8,1,0,1,0,0,35,39,0
24,2,152431,11,2,10,0,2,1,0,0,50,39,1
36,4,286887,11,2,4,0,4,1,6778,1986,40,39,1
36,0,543345,13,4,3,1,4,0,0,1988,21,39,1
27,2,161403,9,4,7,1,4,0,0,2328,40,39,0
42,4,302795,1,4,6,3,2,0,0,0,14,39,0
38,4,106339,11,2,2,0,2,0,0,0,40,39,1
63,4,183277,8,2,4,0,4,1,0,0,40,39,1
24,7,365552,15,6,1,5,4,1,0,0,50,39,0
26,4,51896,15,4,12,1,4,0,0,0,45,39,0
41,4,154271,11,2,13,0,4,1,0,0,40,39,0
54,4,175401,11,2,1,4,4,1,0,0,60,39,0
31,4,107612,14,4,6,5,4,1,0,0,20,39,0
40,4,112334,7,2,1,5,4,1,0,0,40,39,0
36,4,191526,11,4,4,1,4,1,28202,0,45,39,0
45,2,412415,11,4,1,1,4,1,0,0,35,24,0
42,2,126847,11,0,0,2,2,0,0,0,40,39,0
36,4,34978,11,4,14,1,1,1,0,0,35,39,0
42,4,306364,11,0,5,1,4,0,0,0,40,39,0
60,4,232289,11,2,7,0,1,1,0,0,20,39,0
54,4,38659,3,2,7,0,4,1,0,0,40,26,0
56,4,197070,15,2,3,0,4,1,0,0,60,26,1
61,4,185488,9,2,10,0,4,1,0,0,40,39,1
37,6,112836,15,4,0,1,4,0,0,0,40,39,0
36,4,137823,9,0,7,5,2,1,0,0,45,39,0
29,1,440279,11,4,0,3,2,0,0,0,34,39,0
30,0,176564,1,4,8,4,4,0,0,0,40,39,0
54,4,191379,12,2,10,0,4,1,0,0,40,0,1
28,4,97668,15,4,0,4,4,1,0,0,45,39,0
27,4,312185,15,0,10,1,4,1,0,0,50,39,0
65,4,47332,11,2,3,0,1,1,0,0,40,26,0
37,4,244463,14,2,8,4,4,0,0,0,69,39,0
34,4,160518,12,2,7,2,4,1,0,0,40,9,0
66,6,182293,3,2,4,0,4,1,0,0,34,39,0
29,1,145400,10,4,8,1,4,0,0,2593,40,39,0
33,4,190411,11,2,12,4,4,0,0,0,40,39,0
56,5,493722,8,2,10,0,4,1,0,0,40,39,0
27,4,103627,9,4,1,3,4,1,0,0,21,39,0
31,4,214376,8,4,0,2,4,0,0,0,21,14,0
65,4,244536,11,2,1,0,4,1,0,0,40,5,0
31,4,189317,0,4,1,3,4,0,6477,0,40,3,1
32,4,62384,9,4,7,1,4,0,0,0,35,39,0
28,4,659000,5,4,8,1,4,1,0,0,35,39,0
40,4,282047,15,4,1,1,4,1,0,0,40,39,0
52,4,342406,12,2,1,0,4,1,0,0,54,3,0
33,4,235152,14,2,4,0,4,1,6505,0,40,39,1
27,4,219041,11,6,8,1,4,0,0,0,55,39,0
52,4,185014,11,2,7,5,3,0,0,0,10,39,0
35,5,171600,11,2,12,0,4,1,0,1898,33,39,0
41,2,239713,11,4,1,1,4,1,0,0,35,39,0
39,4,264627,15,4,1,3,2,0,0,0,35,40,0
42,7,304627,11,0,4,4,0,0,0,0,35,39,0
42,4,190015,3,2,3,0,2,0,0,0,40,39,0
33,0,338498,7,4,8,1,4,0,0,0,40,39,0
40,4,164375,9,2,8,2,4,1,0,1665,40,39,1
44,6,77219,11,3,12,4,4,0,0,0,40,39,0
38,0,276989,15,4,10,4,4,1,0,0,21,39,0
36,4,410111,4,4,12,1,2,1,0,0,40,39,0
33,0,177808,15,0,1,1,4,0,0,0,21,39,0
54,4,164246,15,2,10,0,1,1,0,0,40,4,1
34,4,288381,14,2,1,1,4,0,0,0,40,39,0
23,4,188526,11,2,1,0,4,1,0,0,50,39,0
36,1,100418,13,2,14,2,4,1,0,0,40,39,0
26,4,122211,11,0,4,1,4,1,0,0,10,39,1
31,6,177458,9,0,1,4,3,0,0,0,40,39,0
38,4,226035,15,4,13,1,4,0,0,0,83,31,0
28,4,161124,9,4,10,1,4,1,0,0,50,39,0
49,4,527344,9,2,4,0,4,1,0,0,50,39,0
26,4,232055,9,2,4,0,4,1,0,0,40,39,1
31,4,282665,6,2,14,1,4,1,0,0,60,39,0
33,7,540855,15,4,8,1,4,0,0,0,40,35,0
37,4,384113,9,0,1,1,4,0,0,0,40,39,0
38,4,205640,7,4,1,2,4,0,0,0,40,8,0
37,4,355629,15,4,8,1,4,1,0,0,35,39,0
21,7,216769,11,0,3,5,4,0,0,0,21,39,0
43,1,195372,9,2,4,0,4,1,0,0,20,39,1
40,4,166614,11,2,11,0,4,1,0,0,50,39,1
48,6,42149,0,2,4,0,4,1,6063,0,40,39,1
62,6,249257,9,6,12,1,4,1,0,0,35,26,0
35,4,265929,11,0,12,2,4,1,0,0,40,39,0
22,4,187351,8,0,4,3,4,0,0,0,40,39,0
49,2,166374,15,2,4,5,4,1,14142,0,60,39,1
31,7,167619,12,5,3,1,4,0,0,0,12,3,0
57,4,173744,6,2,10,0,4,1,0,1896,40,39,1
59,8,166734,3,2,10,0,4,1,0,0,50,39,0
40,4,215353,12,4,1,3,2,1,0,0,60,31,0
36,4,179333,11,5,9,3,4,0,0,0,50,39,0
61,5,118751,3,2,3,0,1,1,0,0,40,26,0
47,6,179321,11,2,8,0,4,0,0,0,34,39,0
35,4,248073,11,0,0,1,4,1,0,0,40,13,0
32,4,187326,13,0,7,2,4,1,0,0,40,39,0
64,4,556578,5,2,13,0,4,1,6771,1607,40,39,1
33,7,173756,9,0,4,0,4,1,0,0,60,39,1
25,4,526998,15,2,3,0,4,1,0,0,40,15,0
64,7,200231,7,2,10,0,4,1,0,0,22,17,1
32,2,162608,10,4,10,1,4,0,0,0,34,39,1
29,0,88662,11,0,8,1,4,0,6077,0,40,39,0
31,6,568911,7,2,12,5,4,0,102584,0,31,39,1
31,0,92284,11,4,8,1,4,0,0,0,40,39,0
23,1,152395,13,0,4,1,4,0,0,2422,35,39,0
62,4,351792,0,2,10,0,4,1,0,0,34,39,1
31,4,142790,1,0,6,3,4,1,0,0,20,39,0
23,3,93364,11,0,12,1,4,1,0,0,50,39,0
64,4,148375,4,2,11,0,2,1,0,0,34,39,0
35,4,12710,9,4,1,4,4,1,0,0,40,12,0
32,4,212101,11,4,8,3,2,0,0,0,40,39,0
53,2,166644,4,2,14,0,4,1,95847,0,60,39,1
58,6,188367,15,2,4,5,4,1,0,0,40,39,0
25,4,316219,11,3,4,4,4,0,0,0,21,39,0
24,4,186218,13,4,7,1,4,1,33166,0,35,39,0
29,4,199619,11,4,7,3,2,1,0,0,40,39,0
37,1,110363,14,2,1,0,4,1,0,0,50,39,0
30,4,162454,11,0,7,1,4,0,0,0,36,9,0
66,4,427090,5,2,7,0,1,1,0,0,40,19,0
28,4,132832,15,0,1,4,4,0,0,0,45,39,0
54,4,176437,11,2,4,0,4,1,0,0,50,39,0
63,4,557362,3,2,10,0,3,1,2946,0,15,39,1
45,4,194297,15,2,4,0,4,1,0,0,55,39,1
56,6,239069,9,2,12,0,1,1,0,0,45,39,0
59,2,185236,6,2,3,0,4,1,0,0,40,39,0
31,4,140129,15,4,1,3,4,0,0,0,35,39,0
46,7,152243,11,6,3,4,0,0,0,0,40,0,0
45,4,296046,3,5,6,5,2,1,0,0,22,3,0
54,4,115097,11,4,12,1,4,1,0,0,55,39,0
29,0,221138,11,4,10,3,4,1,0,2342,21,39,0
39,3,52103,15,3,6,1,4,0,0,0,40,31,0
29,4,148549,11,6,7,1,4,0,0,0,40,39,0
38,4,185335,11,0,14,1,3,1,0,0,40,27,0
25,6,186851,1,2,11,5,4,0,7981,0,60,39,1
55,6,169139,14,2,7,0,1,1,0,0,40,41,1
32,4,78235,0,0,0,1,4,1,0,0,21,39,0
27,5,184474,0,4,1,3,4,1,0,2349,40,39,0
26,4,229008,14,6,7,1,4,1,0,0,50,39,1
25,0,111791,8,2,2,1,4,1,0,0,21,39,0
44,6,180419,15,2,4,5,4,1,0,0,40,39,0
49,4,191429,15,2,7,2,4,1,0,0,55,39,1
39,4,326551,15,2,4,0,4,1,0,0,40,39,1
21,4,185435,9,4,6,1,4,1,0,0,45,39,0
29,6,200505,15,4,0,4,4,0,0,0,35,39,0
32,2,127350,15,4,1,3,4,0,0,0,21,39,0
59,4,193708,11,2,4,0,4,1,96024,0,50,39,1
28,4,229160,15,4,12,3,4,0,0,0,40,39,0
22,6,423184,12,6,8,1,4,0,0,0,35,39,0
41,0,178583,15,4,8,4,4,1,0,0,55,39,0
30,4,104034,9,0,6,1,4,1,0,588,78,39,1
26,4,292946,11,4,8,1,4,0,0,0,40,39,0
56,1,108119,15,2,3,0,4,1,0,0,34,22,0
31,6,247638,15,0,10,3,4,0,0,0,40,39,0
28,4,227604,15,0,4,3,4,0,0,0,40,39,0
32,7,236946,15,2,12,1,4,0,0,0,40,39,1
60,6,195581,15,2,8,0,1,1,6240,0,40,11,1
25,1,326499,9,3,13,1,4,0,0,0,40,39,0
52,3,38549,11,2,5,0,4,1,2100,0,40,39,0
55,4,35986,11,5,4,0,2,1,352,0,40,39,0
66,6,198709,11,2,5,0,4,1,0,0,40,39,0
27,0,82829,11,0,0,1,4,1,0,0,20,39,1
26,0,207577,9,4,6,1,4,1,8561,0,40,39,0
28,6,282762,9,0,13,1,4,0,6113,0,34,39,1
32,4,51616,9,4,4,3,4,1,0,0,50,39,1
27,2,106458,11,3,10,1,4,0,0,0,40,39,0
32,7,300316,12,0,10,0,4,0,0,0,20,39,1
36,2,266129,7,2,14,0,4,1,0,0,40,39,0
66,2,120636,15,2,3,0,4,1,0,1886,51,26,1
29,0,168509,11,0,6,1,1,0,0,0,40,39,0
41,4,181896,11,2,6,1,4,0,0,0,34,39,0
28,4,163033,9,0,1,1,4,0,35236,1962,40,39,0
61,4,116171,15,2,4,0,4,1,0,0,33,39,1
36,4,277310,14,3,8,4,4,1,7992,0,40,39,0
35,4,40778,9,2,10,0,4,1,0,0,34,39,0
30,7,166423,8,4,4,3,4,0,0,1656,35,39,0
33,0,168192,15,4,1,3,4,1,0,0,21,39,0
39,4,189609,11,0,1,4,4,0,0,0,69,39,0
64,6,124938,10,2,8,0,4,1,0,1897,40,12,0
27,4,349701,9,5,4,1,4,0,0,0,45,38,1
38,4,76634,11,6,0,2,4,0,15896,0,36,39,0
53,2,166437,9,2,3,0,4,1,0,0,60,39,1
29,2,117609,5,0,12,1,4,1,0,0,45,39,0
55,0,184725,15,6,1,2,2,0,0,0,35,34,0
40,3,232460,11,4,1,1,4,1,0,0,40,0,0
38,4,266349,11,4,1,1,4,1,0,0,21,39,0
58,4,350617,12,2,8,0,2,1,6191,0,79,39,1
36,4,109924,9,2,3,0,2,0,0,0,34,40,0
65,2,359863,7,2,5,0,4,1,0,0,40,39,0
59,4,232753,15,2,10,0,4,1,3143,0,40,39,0
27,4,364059,9,2,10,0,4,0,15470,0,40,39,1
59,4,188000,11,2,11,0,4,1,0,0,20,39,0
50,4,180998,4,4,6,1,4,1,0,0,40,29,0
28,4,178486,4,0,11,1,2,1,0,0,40,26,0
32,4,421148,11,4,8,1,4,0,0,0,21,39,0
27,4,100561,4,2,4,0,4,1,0,0,50,17,0
64,1,121639,1,2,2,0,4,1,0,0,50,27,0
56,4,121525,15,2,12,0,4,1,0,2360,51,22,1
52,4,232884,13,2,10,0,4,1,3245,0,40,3,0
26,0,192090,11,2,1,5,4,0,15882,0,40,39,0
27,4,184593,12,0,1,1,4,1,0,0,40,39,1
23,4,79415,11,5,1,1,4,0,0,0,40,39,0
