date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
268,3,3.86,2499,21500,2.5,0,0,3,7,844,62,1948,0,98038,47.7232,-122.452,1507,10012,1044989
66,3,2.76,2550,2114,1.0,0,0,3,6,1214,0,2004,0,98022,47.4953,-122.247,1503,5153,293098
349,3,1.38,1048,10965,1.0,0,0,3,11,1128,760,1930,0,98024,47.6469,-122.398,1552,3372,521437
189,4,3.45,3531,3612,2.0,0,0,3,9,3334,0,1996,0,98118,47.3637,-121.891,2773,16362,623887
20,4,2.88,2929,7889,2.0,0,0,3,8,3216,471,1958,0,98038,47.6173,-122.022,3156,3985,974208
355,5,1.92,2070,13480,1.5,0,0,4,11,1404,1003,1929,0,98004,47.6817,-122.188,2762,7724,1744721
27,3,2.13,2243,10353,1.0,1,0,1,7,1659,1473,1938,0,98074,47.5486,-122.213,2343,12737,844207
134,6,4.28,3622,152358,2.5,0,3,5,8,1275,0,1988,0,98117,47.5687,-122.362,1208,8622,935164
164,3,2.88,4024,26453,2.0,0,0,3,8,3671,0,1994,2002,98027,47.4587,-122.064,2966,11344,312796
215,4,2.66,4066,4843,2.0,0,0,3,9,4162,0,1998,0,98005,47.5913,-122.147,4001,956,790564
356,3,2.02,2002,3675,1.0,0,0,3,7,1825,0,1999,2001,98092,47.7356,-122.101,1853,36329,259685
102,5,2.48,4209,67481,2.0,0,0,3,4,4378,1939,1994,0,98074,47.6218,-122.182,4609,66638,1792154
138,3,1.19,1181,7770,1.0,0,0,3,7,1413,0,1961,0,98177,47.4219,-122.259,1672,7467,211496
311,2,1.61,960,10690,1.0,0,0,3,7,1170,273,1925,0,98077,47.3645,-122.348,1735,7376,399254
196,4,2.93,4537,11609,2.0,0,0,3,8,3721,778,1990,0,98168,47.6225,-122.124,3349,42711,1143005
120,4,2.98,4819,212566,1.0,0,4,3,8,3893,0,1978,0,98118,47.7448,-122.138,3193,70718,412247
347,3,2.02,1307,14792,1.0,0,0,3,7,990,0,1953,0,98022,47.3244,-122.405,1246,9167,224844
30,2,2.87,4459,5096,1.5,0,0,3,7,3340,979,1990,0,98065,47.7432,-122.208,2486,6697,1112030
320,3,1.58,1432,14131,3.0,0,0,3,8,1372,862,1924,0,98074,47.6494,-122.282,2301,7048,468313
91,5,3.06,4507,10447,1.0,1,3,3,9,1700,0,1971,1992,98006,47.6805,-122.317,2733,6215,677822
351,3,1.74,1786,2928,1.5,0,0,3,6,1178,0,1999,0,98136,47.7343,-122.192,1524,7564,226655
350,3,3.86,4604,230131,2.0,0,0,1,12,2988,931,1968,0,98034,47.5731,-122.105,2938,9975,1533392
127,4,2.44,1328,11646,2.0,0,2,3,4,815,0,1924,0,98007,47.5409,-122.434,1226,1340,387742
206,2,3.18,4788,16428,2.0,0,0,5,7,3100,2053,1984,0,98074,47.6281,-122.301,2322,2119,953332
321,4,1.94,2180,3888,1.0,0,0,3,7,1942,0,2000,0,98092,47.7069,-122.108,1970,3134,434056
332,3,3.25,3806,7095,2.0,0,0,3,8,3019,0,2003,0,98103,47.6346,-122.039,2708,38326,2145018
297,4,2.06,3229,4314,1.0,0,0,3,8,2482,0,1999,0,98125,47.7031,-122.207,2052,6974,822956
349,3,1.5,830,12162,3.5,0,0,4,8,1022,0,1912,0,98117,47.5043,-122.377,1519,6463,354573
172,1,2.41,1953,4377,2.0,0,0,5,8,1545,0,1985,0,98055,47.5941,-122.062,1906,10710,292088
222,4,2.96,3685,2997,2.0,0,0,3,8,3690,0,2006,0,98055,47.4794,-122.133,2682,3159,1419552
132,4,1.57,1287,7415,1.0,0,0,3,7,962,0,1953,0,98125,47.4635,-122.419,1204,5522,151430
75,3,1.82,1516,9916,1.0,0,3,3,7,1557,0,1945,0,98030,47.6115,-122.264,2022,56846,368471
29,3,1.77,2313,8377,2.0,0,1,1,8,2114,0,1968,0,98102,47.6979,-122.296,1980,9311,299590
137,2,2.34,1260,12430,1.0,0,0,3,9,1248,764,1918,0,98133,47.5774,-122.36,1791,9326,475295
104,3,2.34,2154,6705,1.0,0,0,3,6,1435,0,2004,0,98023,47.3346,-122.378,1290,3937,260205
118,3,2.68,4797,216386,2.0,0,1,4,8,2954,0,1971,0,98029,47.3307,-122.099,2703,12795,355427
50,5,3.01,4466,55069,1.5,0,0,4,12,1963,0,1961,0,98040,47.5796,-122.191,3092,6247,404257
55,3,2.6,1748,13861,2.0,0,2,3,6,1520,695,1926,0,98106,47.6884,-122.178,2729,5955,1005470
135,3,1.67,1198,7672,1.0,0,2,5,6,1244,596,1954,0,98005,47.4941,-122.321,1398,6382,316501
358,4,4.11,4458,3946,2.0,0,0,3,6,3438,0,1997,0,98027,47.5965,-121.911,2493,14245,335790
351,4,2.25,942,11641,1.0,0,2,4,7,892,0,1917,0,98014,47.5968,-122.419,1427,41015,715441
324,2,2.61,4719,13672,2.0,0,2,3,10,3091,934,1993,0,98007,47.635,-122.204,2192,5324,1926686
72,2,1.93,3530,7246,1.0,0,0,3,7,2979,918,1970,2003,98006,47.4628,-121.984,3423,46273,1771436
275,4,3.68,5159,69526,1.0,1,1,3,9,3938,0,1977,0,98023,47.4235,-121.99,2803,21465,839118
16,3,1.68,843,12053,2.0,1,0,3,6,824,837,1913,0,98133,47.4936,-122.424,1316,5118,524723
167,3,1.77,1545,5361,1.0,0,0,3,6,1029,0,1975,2000,98034,47.3265,-122.35,1270,18482,346946
18,6,1.6,1308,5749,1.0,0,0,4,7,902,0,1974,0,98125,47.4465,-122.314,1173,6807,357785
70,4,1.78,2698,4922,1.0,0,0,3,8,2361,0,1999,1973,98122,47.5061,-122.207,2195,6516,850719
316,6,1.85,2582,17732,1.0,0,0,3,8,1590,195,1961,0,98011,47.5401,-122.398,2065,10094,879155
105,3,1.38,716,12761,3.0,0,0,3,7,1130,0,1910,0,98022,47.6852,-122.28,1922,8641,313648
15,2,1.99,664,14098,1.0,0,0,4,7,940,650,1905,0,98108,47.5735,-122.37,1843,2880,690839
352,2,1.15,1379,5144,2.0,0,0,3,8,1662,0,1988,0,98038,47.6779,-121.916,2125,6782,560185
355,3,1.56,1844,9350,1.0,0,0,3,8,2430,0,2000,0,98034,47.5198,-121.893,2135,184879,988154
69,4,2.08,2406,79468,2.0,0,0,4,7,2710,0,1971,0,98027,47.5331,-122.007,2761,102939,490897
122,4,2.0,2522,5869,2.0,0,0,3,7,2329,0,1981,0,98092,47.4508,-121.985,2354,11455,260935
63,2,1.52,1328,5202,1.0,0,0,3,5,1392,552,1986,0,98119,47.4546,-122.136,1915,7778,639714
180,4,2.87,3763,4293,2.0,0,0,3,7,3634,0,1987,0,98029,47.6539,-122.039,3650,247071,793622
350,3,1.33,864,11355,1.0,0,0,3,8,1151,0,1921,0,98125,47.4907,-122.355,1634,4275,188303
204,3,3.02,4420,20891,3.0,1,3,2,12,1980,0,1980,0,98031,47.5073,-122.318,2362,2640,581510
149,5,2.91,4482,29440,2.0,0,0,4,9,4212,1050,1991,1971,98001,47.5591,-122.151,3309,10468,678329
113,10,3.51,2934,2019,1.0,0,0,3,8,2340,0,2003,0,98058,47.6661,-121.987,2072,15267,619030
28,3,2.75,2906,3517,2.0,0,0,3,7,2416,0,1999,0,98072,47.7409,-122.036,2287,6281,473665
206,2,2.49,3765,132412,2.0,0,3,3,11,1118,847,1953,0,98105,47.6118,-122.233,2565,11143,659072
148,2,2.79,3434,3539,2.0,0,0,3,7,3420,0,2002,0,98040,47.3458,-122.037,2755,9155,967987
203,3,2.98,2471,31654,1.0,0,0,5,7,1182,0,1983,1991,98118,47.6823,-122.489,1037,6090,512094
301,0,1.76,1030,9538,1.0,0,0,3,5,807,0,1924,0,98144,47.6965,-122.465,1014,4762,157606
52,4,1.15,1068,14988,1.0,0,0,4,8,1110,603,1955,0,98065,47.6916,-121.967,1513,14890,464016
25,3,1.9,2391,31267,1.5,0,0,4,7,2532,400,1990,0,98022,47.542,-122.06,3207,4782,588063
360,4,1.86,2875,11618,2.0,0,0,3,7,3194,0,1992,0,98030,47.5272,-121.923,2714,42022,714628
74,3,2.43,2964,4683,1.0,0,0,3,7,2103,0,2000,0,98027,47.6353,-122.285,1952,2975,322502
173,4,2.86,3858,45310,2.0,1,0,5,8,2652,1792,1981,0,98144,47.5935,-122.33,2299,3074,915751
272,4,1.94,857,14296,2.0,0,0,2,8,841,0,1909,1994,98118,47.2592,-122.402,1789,4093,493470
308,4,3.39,4326,8153,1.0,1,3,3,9,3662,1090,1973,2002,98106,47.5942,-122.172,3525,8161,554669
321,4,3.18,3407,8555,2.0,0,0,3,7,3990,0,2003,1966,98027,47.3475,-122.07,3898,170072,747531
88,7,1.89,1212,8768,3.0,0,0,3,4,680,483,1927,0,98117,47.6819,-122.506,790,5201,384365
102,2,4.51,4334,40146,2.0,0,0,4,11,1972,0,1997,0,98177,47.6431,-122.041,1733,17899,636311
358,3,1.43,1658,6113,1.5,0,0,5,7,1977,1068,1990,0,98058,47.2703,-122.092,2125,33182,398520
353,4,2.27,2080,2574,2.0,0,0,3,8,1244,455,2000,0,98014,47.329,-122.232,1505,5052,166470
291,4,1.43,1737,3777,2.0,0,0,3,8,1802,0,2000,2010,98177,47.4487,-122.109,2046,56081,246742
357,5,4.87,4446,2327,1.0,0,0,3,8,1812,205,2000,0,98166,47.7267,-122.346,1500,8968,1731201
22,3,1.34,1569,3397,2.0,0,0,3,7,1765,0,1998,0,98105,47.333,-121.836,1900,6156,270172
186,4,3.02,3883,4119,2.0,0,0,5,7,3352,0,1999,0,98023,47.6279,-122.103,3070,9480,746889
178,3,2.13,1740,65797,1.0,0,0,2,8,1273,0,1985,0,98052,47.5365,-122.34,1523,8541,173060
186,3,2.4,2467,2589,2.0,0,0,3,7,1908,0,2004,0,98146,47.7321,-122.099,1988,35919,222463
165,4,1.96,1346,7044,1.5,0,0,4,8,1165,504,1958,0,98166,47.3894,-122.357,1428,6242,208812
280,3,1.61,1199,8436,1.0,0,0,3,7,1247,489,1949,0,98038,47.3345,-122.27,1527,8143,167631
107,4,2.86,4850,14937,1.5,0,2,3,8,4076,0,1985,2002,98074,47.6316,-122.159,3213,11855,567183
51,9,2.9,4471,242271,1.5,0,0,3,9,2744,2032,1974,0,98031,47.6101,-122.34,3557,7693,600645
20,5,2.72,4551,42023,2.0,0,0,3,11,3779,2238,1975,0,98118,47.6334,-122.156,3536,7718,1198314
213,2,2.74,3166,12635,2.0,0,0,3,10,1314,775,1951,0,98040,47.6804,-122.289,2421,8634,974702
129,2,1.94,732,27407,1.0,0,0,4,7,819,113,1905,0,98024,47.6051,-122.365,1851,9549,743887
355,3,2.43,2205,2379,1.0,0,0,3,7,1577,0,2004,0,98115,47.3654,-122.295,1662,7380,575661
354,3,5.18,4708,6892,2.0,0,0,3,9,3794,490,1998,1971,98106,47.6408,-122.18,2461,9723,990107
77,3,2.09,3066,40236,2.0,0,3,4,10,2626,918,1965,0,98155,47.5371,-121.999,2609,128973,1044052
157,3,3.37,4567,11474,2.5,0,3,4,8,1354,950,1962,0,98199,47.5763,-122.172,3004,32840,1711014
32,4,2.12,2230,3977,1.0,0,0,3,7,1722,740,2000,0,98003,47.5326,-122.152,1932,8798,213637
59,5,1.09,1116,7893,1.0,0,0,4,7,1259,0,1957,1986,98022,47.6762,-122.096,1635,8374,264832
282,3,2.3,1383,8341,1.0,0,0,1,10,1205,0,1946,1988,98038,47.5898,-122.351,1602,19190,319695
139,3,1.64,1758,8592,1.0,0,0,4,7,1151,0,1994,0,98106,47.6795,-122.238,1446,5448,319494
23,3,1.68,1467,8169,1.0,0,0,3,7,1758,1202,1960,0,98040,47.491,-122.096,1824,7539,270959
348,4,1.82,853,12830,1.5,0,0,4,6,692,134,1912,0,98103,47.6734,-122.449,1361,6693,530327
21,3,1.66,1828,54709,1.0,0,0,5,7,1156,582,1993,0,98168,47.2261,-122.382,1297,3833,153144
356,5,2.28,2281,2359,1.0,0,0,3,8,1564,402,2003,0,98059,47.4467,-122.118,1597,6925,460565
354,4,3.92,4771,16962,2.0,0,0,3,10,3549,1951,1979,1991,98102,47.6434,-122.161,2670,243115,1528297
19,7,1.53,730,13997,1.0,0,0,4,8,873,0,1905,0,98117,47.5611,-122.356,1807,6736,302554
349,3,1.69,1852,7934,2.0,0,0,3,6,1111,0,1996,0,98027,47.4755,-122.341,1293,7653,161236
268,4,2.81,4398,6276,2.0,1,3,3,9,4320,0,1988,0,98108,47.6267,-122.206,3308,7127,955465
182,4,2.26,2760,2822,1.5,0,0,5,7,2325,0,2006,0,98058,47.7351,-122.157,2157,8366,874287
68,4,2.9,4991,7842,1.5,0,0,3,11,3534,0,1986,0,98005,47.6228,-122.181,2770,3750,842345
142,4,3.23,4790,49508,2.0,0,0,4,9,2731,1684,1966,0,98115,47.7016,-122.155,2780,11300,1060740
18,2,1.85,1468,5927,1.0,0,0,3,8,1086,0,1974,0,98133,47.5374,-122.427,1151,2591,767769
59,2,1.26,1253,249293,1.0,0,0,4,7,1564,0,1951,0,98022,47.643,-122.347,1732,5835,285863
210,5,2.56,4462,34435,2.0,1,3,3,7,4391,1521,1988,0,98004,47.5506,-122.212,4212,35306,700401
182,3,2.73,2580,2306,2.0,0,4,3,7,2486,0,2005,0,98122,47.3563,-121.93,2318,37677,563726
109,6,4.1,4672,9372,1.0,0,1,4,9,2696,0,1964,0,98177,47.3434,-122.12,2735,9551,495822
109,4,4.2,3145,3265,2.0,0,0,3,9,1529,560,1990,0,98166,47.4778,-122.119,1605,9565,437342
349,5,3.11,4525,9831,2.0,1,3,3,10,3178,356,1974,0,98105,47.5524,-122.193,3024,19758,997678
26,3,1.55,1567,6337,1.0,0,0,3,7,1623,746,1982,1970,98117,47.4222,-122.302,1837,3493,244942
207,3,1.53,885,11323,1.0,0,0,3,6,1264,502,1919,0,98075,47.556,-122.242,2049,7736,396161
195,3,2.45,1274,9467,1.0,0,0,4,7,767,0,1921,0,98006,47.6966,-122.488,960,14904,411384
317,2,3.83,4468,13833,2.0,0,0,4,8,3246,0,1967,0,98034,47.6405,-122.157,2958,17681,372172
268,4,2.84,4639,8807,2.0,1,4,3,4,2796,922,1978,0,98125,47.6463,-122.376,2599,3227,892608
200,2,2.48,2797,8542,1.0,0,2,3,6,1065,136,1977,0,98058,47.6518,-122.501,917,5569,635802
131,2,3.71,1649,9052,1.0,0,0,3,7,1375,583,1934,0,98007,47.6292,-122.286,1496,4895,520031
209,2,4.38,3877,20729,1.0,0,3,3,8,1888,617,1948,0,98107,47.6295,-122.149,2602,12873,372980
307,3,1.3,1036,8676,3.0,0,0,3,6,991,637,1943,0,98117,47.7347,-122.378,1358,4153,188497
22,4,3.42,3942,23852,2.0,0,2,3,8,4316,988,1996,0,98074,47.66,-122.094,3959,14348,2270843
263,0,2.49,1150,10213,1.0,0,0,5,6,878,415,1924,0,98031,47.7102,-122.467,1092,2598,394611
63,3,3.23,3036,3179,1.0,0,0,3,8,1555,0,1993,0,98144,47.6715,-122.047,1568,12277,461920
26,4,5.15,4964,9084,1.0,0,0,5,11,2550,347,1974,0,98077,47.7518,-122.164,2572,9174,859842
125,2,3.27,2750,3467,1.0,0,0,3,11,823,0,1982,0,98199,47.7054,-122.484,764,7311,243492
265,33,3.27,4438,19266,1.5,0,4,1,9,2207,1059,1972,0,98118,47.6314,-122.318,2595,17034,836956
34,2,2.21,2941,27898,2.0,0,0,4,10,2457,0,2002,2003,98166,47.525,-122.092,2344,184754,788856
266,6,3.11,4334,48637,1.5,0,2,3,9,3025,978,1977,0,98074,47.6141,-122.25,3129,28907,1637726
276,3,2.14,1411,8680,1.0,0,4,4,7,1189,0,1945,0,98146,47.5179,-122.399,1379,6985,214498
76,3,2.66,2532,7960,2.0,0,0,3,7,2592,0,2005,0,98058,47.5314,-121.97,2313,16760,759174
177,4,2.6,1946,11863,1.0,0,2,3,10,1701,861,1924,0,98007,47.7123,-122.166,2583,22009,1846416
307,2,1.34,974,8668,1.0,0,0,3,7,976,0,1943,0,98102,47.5404,-122.364,1428,7736,470552
345,2,3.05,1701,7290,1.0,0,0,3,6,1122,0,1947,0,98033,47.6214,-122.431,1195,5820,351148
313,3,1.42,1234,12586,1.0,0,0,3,7,1239,592,1972,0,98059,47.4668,-122.212,1817,8495,460295
110,3,2.71,3113,3964,2.0,0,0,3,9,3403,0,1996,0,98039,47.6898,-121.883,3753,35468,461616
112,5,1.26,1961,3950,1.5,0,0,4,8,2008,0,1999,0,98040,47.3146,-122.141,2096,7303,287316
214,4,3.02,3149,8086,1.5,0,4,5,11,3664,0,2001,0,98059,47.3719,-121.946,3024,13363,362667
28,3,2.32,2188,8152,1.0,0,0,4,8,1312,0,1997,0,98019,47.5577,-122.214,1552,5203,264510
111,4,3.01,4691,7224,2.0,0,3,3,11,3504,1425,1982,0,98010,47.6845,-122.165,2670,11096,1035180
351,2,4.21,2941,138985,1.0,0,0,3,8,900,422,1951,0,98178,47.6166,-122.402,1758,15313,3411399
312,3,1.74,1743,4442,2.0,0,0,3,10,1265,0,1991,0,98023,47.3348,-122.252,1450,32025,164290
305,4,3.17,4445,10365,2.0,0,1,3,10,2524,946,1975,0,98033,47.5428,-122.236,2765,6384,885160
350,3,2.62,2662,8680,1.0,0,0,4,8,1235,597,1989,2010,98077,47.5064,-122.398,1199,7872,153378
108,4,2.23,1349,12063,1.0,0,1,4,7,944,0,1925,0,98103,47.6616,-122.41,1489,4123,711983
149,4,3.35,4634,12815,2.0,0,0,3,8,4394,2058,1988,0,98065,47.6318,-122.16,3632,40067,410883
182,4,1.96,3893,44849,2.0,0,0,3,11,2693,464,1966,0,98029,47.6796,-122.11,2760,128826,322654
330,4,2.94,4605,64803,1.5,0,0,3,8,3246,1268,1988,0,98105,47.6305,-122.102,2679,10985,579840
180,4,1.69,1713,42642,1.0,0,0,4,8,1775,0,1966,1991,98003,47.4451,-122.21,1908,5355,312483
113,4,1.95,1964,7406,1.5,0,0,3,6,1767,0,2002,0,98023,47.67,-121.947,1702,5873,352167
352,3,1.21,771,12514,1.5,0,0,3,7,1285,0,1911,0,98052,47.3406,-122.153,2245,9581,592768
350,3,1.85,1411,13123,3.0,0,0,3,5,1066,0,1972,0,98058,47.3393,-122.259,1322,7910,156216
286,4,2.23,1873,4807,2.0,0,0,3,5,1455,445,1988,0,98042,47.3431,-122.283,1415,8637,170225
99,7,1.63,879,11549,1.0,0,0,4,9,1055,642,1915,0,98072,47.7079,-122.329,1584,7687,433661
356,2,2.19,2452,3546,1.0,0,0,4,9,1937,0,1994,1966,98001,47.5676,-121.991,2139,8330,285620
176,4,1.19,1419,13296,1.0,0,0,1,11,1248,0,1921,0,98011,47.2583,-122.283,2268,10149,516589
128,4,2.11,2666,25790,2.0,0,0,3,8,1902,422,1992,0,98122,47.7256,-122.163,2051,11582,262165
47,2,1.72,1953,23188,1.0,0,0,4,13,771,0,1984,0,98038,47.7343,-122.453,878,7962,150907
102,3,1.49,1682,4234,2.0,0,0,3,6,1109,0,1991,0,98103,47.3127,-122.251,1382,5258,163848
354,4,2.76,2556,2337,2.0,0,0,3,8,2404,0,2003,0,98092,47.5707,-121.858,1954,43609,279632
318,3,1.23,1587,4742,1.0,0,0,3,6,1426,752,1989,0,98052,47.5419,-122.03,1809,39189,1221773
25,4,1.88,1943,3026,1.0,0,0,3,13,1574,0,2002,0,98144,47.4468,-122.066,1793,7088,203379
54,5,3.28,1861,5862,1.5,0,0,5,9,1394,574,1970,0,98125,47.5816,-122.21,1339,1387,290848
177,5,1.94,1237,10058,1.0,0,3,4,7,1346,0,1937,0,98027,47.4979,-122.271,1910,6540,785590
326,3,2.92,2667,40546,2.0,0,0,4,8,2315,0,2005,0,98177,47.5056,-121.917,1923,7217,560946
216,4,3.28,2591,7619,1.0,0,0,4,6,1534,1122,2000,0,98106,47.4101,-122.125,1628,7588,498101
313,3,1.69,1855,2667,1.0,0,0,3,6,1269,0,2002,0,98059,47.3316,-122.172,1432,3735,424208
121,5,1.61,2263,6857,2.0,0,0,3,10,2431,1078,1975,0,98126,47.5413,-122.019,2600,9433,549335
18,4,2.57,4963,38717,2.0,0,0,3,12,3419,0,1983,0,98075,47.6196,-122.18,2952,36514,2366308
323,4,2.32,2495,23005,2.0,0,0,3,8,2694,0,1997,0,98075,47.7432,-121.899,2301,11070,348003
17,3,3.07,4112,9902,2.0,0,2,4,9,3059,955,1962,0,98004,47.6063,-122.225,4066,2438,1177737
143,3,1.85,2180,12649,1.0,0,0,3,8,1173,0,1928,0,98166,47.5556,-122.261,2520,116682,866666
316,4,1.59,1982,29091,2.0,0,0,3,7,2663,0,1991,1966,98199,47.5425,-121.804,3205,12564,333920
107,4,1.14,1151,12987,1.0,0,0,4,9,1466,455,1921,0,98045,47.6196,-122.232,2459,40414,508719
168,3,2.05,2141,11039,2.5,0,0,3,7,1390,221,1989,0,98042,47.3074,-122.39,1340,1862,336495
136,3,1.31,668,14209,1.0,0,0,3,7,1220,216,1906,0,98117,47.3315,-122.234,2174,8032,338623
208,4,3.84,5216,83117,2.0,1,2,3,9,3571,787,1979,2011,98072,47.4981,-122.155,2524,10812,729295
317,0,3.18,2246,12230,2.0,0,4,5,7,1018,356,1938,2013,98023,47.6527,-122.449,1299,4690,487804
349,4,3.57,4634,5346,2.0,0,0,3,11,3948,0,1987,0,98115,47.7201,-122.196,2467,15124,2883114
352,2,1.58,1020,9070,1.0,0,0,5,5,1235,0,1938,0,98122,47.5243,-122.21,1866,9968,386183
357,4,2.73,3807,3578,1.0,0,0,3,7,3790,0,2006,0,98092,47.3101,-122.129,2618,2374,383690
99,4,2.5,1398,9380,1.0,0,0,3,8,1315,805,1932,0,98034,47.5767,-122.288,1934,8236,618218
98,3,2.13,1654,3690,1.0,0,0,4,8,1058,0,1991,0,98106,47.4625,-122.19,1401,7252,350735
57,6,4.11,5028,90602,1.0,1,2,5,4,3284,0,1973,0,98004,47.743,-122.109,2732,14200,722546
96,4,3.55,2445,13693,1.5,0,4,5,7,863,212,1935,0,98112,47.6477,-122.248,2577,4444,1017155
19,3,1.93,1198,7039,1.0,0,0,5,8,1222,604,1958,0,98008,47.7592,-122.31,1589,8711,339054
173,4,3.34,4615,21950,2.0,0,0,3,7,1749,0,2001,0,98112,47.5028,-122.367,1083,5934,3395670
202,4,1.41,861,130771,1.0,0,0,4,8,908,0,1917,0,98022,47.3454,-122.426,1389,16283,874054
127,3,3.52,1579,33566,3.0,0,0,3,7,1401,474,1958,0,98038,47.4991,-122.227,1597,70665,447488
95,3,2.97,1524,298732,2.0,0,0,3,7,714,312,1927,0,98105,47.318,-122.444,1540,7136,1100692
354,4,2.16,2440,2141,1.5,0,0,3,8,1192,0,2004,0,98106,47.317,-122.339,1260,4995,442594
22,3,3.33,3915,8814,2.0,0,0,3,10,4325,0,1999,0,98006,47.6638,-122.13,4127,4753,2072355
310,3,1.89,1881,3324,1.0,0,0,3,7,960,0,1997,0,98105,47.7332,-122.399,1112,7382,178843
214,3,1.98,943,131577,1.0,0,0,1,7,1440,794,1914,0,98052,47.7723,-122.131,2150,10035,499061
213,5,2.91,4873,16692,2.0,1,0,3,9,3467,1060,1971,0,98029,47.6337,-122.153,3434,11784,899115
318,4,1.82,1101,24006,1.0,0,0,1,7,1385,1243,1918,0,98055,47.5441,-122.289,2030,12071,471508
213,2,1.87,1714,9378,1.0,0,0,4,12,1761,0,1935,0,98112,47.3845,-122.053,2367,12802,1641216
68,2,2.75,4168,224371,2.0,0,4,4,9,3259,1632,1980,0,98055,47.6419,-122.265,2731,17113,1646082
109,4,1.3,1281,5358,1.0,0,0,3,7,1302,0,1980,0,98059,47.4582,-122.133,1923,6120,272824
321,3,2.07,2856,12553,2.0,0,0,5,9,2055,1115,1931,0,98022,47.2692,-122.113,2742,23336,579158
74,3,3.98,4322,40929,2.0,0,0,4,10,3585,0,2001,0,98040,47.702,-122.086,2635,19784,585746
278,3,1.31,1731,5596,2.0,0,0,5,11,1464,1239,1990,0,98039,47.5875,-122.423,1536,1585,339628
135,3,2.6,1078,11387,1.0,0,0,5,7,1145,430,1917,0,98038,47.7363,-122.369,1798,34516,456492
121,4,2.57,4435,5736,2.0,0,2,3,8,3743,545,1985,0,98033,47.5492,-122.037,3080,48623,884422
225,4,3.33,3995,4130,2.0,0,0,4,9,4167,788,1999,0,98038,47.5551,-122.096,3211,5257,530029
56,6,1.49,1366,40181,1.0,0,0,5,8,1053,621,1957,0,98070,47.4653,-122.422,1184,8131,164379
107,2,2.27,2446,2550,1.0,0,0,3,8,2118,0,2001,0,98092,47.5074,-121.872,1844,4032,269827
346,4,2.55,1173,54337,1.5,0,2,4,7,803,243,1924,0,98019,47.6831,-122.49,1149,7994,600789
97,3,2.24,1948,14260,1.0,0,4,5,9,812,0,1926,1988,98024,47.6285,-122.3,2526,194453,711465
63,3,1.3,1152,37631,1.0,0,0,3,8,1467,0,1965,0,98198,47.3443,-122.09,2074,215976,506015
209,6,1.54,1952,11332,1.0,1,0,4,6,1490,423,1944,0,98115,47.3753,-122.321,1946,8139,748336
181,3,1.09,1245,8190,1.0,0,0,4,7,2155,1068,1963,0,98029,47.3293,-121.946,2613,3657,429246
282,4,3.7,4362,3669,2.0,0,1,3,8,3764,0,1997,0,98033,47.7238,-122.143,2616,37379,515507
120,10,3.29,2060,10322,3.0,0,0,4,7,640,640,1936,0,98119,47.5565,-122.504,841,3901,641297
14,5,3.2,4445,44974,2.5,0,4,5,10,3202,369,1973,0,98004,47.6616,-122.212,3106,56875,1514876
115,4,3.97,3739,2307,2.5,0,0,3,9,2407,0,2005,0,98118,47.3654,-121.93,1599,90311,1334472
207,5,1.13,604,14912,1.0,0,0,3,4,874,0,1904,0,98053,47.6734,-122.304,2121,4538,540627
319,4,1.6,2190,3815,3.0,0,0,3,7,2479,0,1998,0,98125,47.3356,-121.842,2799,14125,339306
99,4,3.39,1433,12947,2.0,0,0,4,7,870,681,1923,0,98092,47.6784,-122.364,2053,7094,543193
101,3,1.38,741,12423,1.0,0,0,4,7,1015,520,1913,0,98133,47.6731,-122.391,1583,8289,860087
325,5,1.99,1759,5295,1.0,0,0,3,6,1786,1096,1988,0,98146,47.3066,-122.137,2131,4163,1465219
60,1,3.42,4568,9300,1.0,0,0,4,4,2684,994,1955,0,98004,47.6129,-122.116,2777,47685,1338008
76,3,1.88,2619,4830,1.0,0,0,3,7,2289,719,1991,0,98019,47.608,-122.074,2359,11208,333103
311,3,2.04,1303,7629,1.0,0,0,5,6,1103,0,1951,0,98005,47.5892,-122.342,1723,10607,549448
306,5,2.68,3004,6263,2.5,0,0,3,6,1490,0,1983,0,98133,47.4733,-122.436,1341,1819,784820
58,1,4.61,4140,9375,1.0,0,2,3,8,2329,0,1977,2012,98198,47.6511,-122.11,1875,9400,654503
30,3,2.03,1963,6711,1.0,0,0,4,7,1808,206,1974,0,98077,47.4938,-122.029,2222,10523,433545
194,4,2.51,2801,8271,2.0,0,0,3,7,1958,0,2000,0,98059,47.5215,-121.963,1563,5448,292124
113,3,1.53,1629,6174,1.0,0,0,3,9,1360,0,1977,0,98106,47.5464,-122.15,1818,46031,405478
350,3,2.24,2192,62687,1.0,0,0,3,8,1371,446,1989,0,98144,47.4356,-122.374,1250,7221,272157
352,3,1.53,1117,20045,1.0,0,0,2,7,1280,261,1932,0,98022,47.347,-122.32,1804,6656,260957
142,4,2.94,4161,5422,2.0,0,4,3,9,4607,0,1992,0,98027,47.627,-122.106,3966,7152,514024
165,3,1.44,1257,6731,3.0,0,0,3,7,1118,0,1971,0,98034,47.2002,-122.331,1406,9175,270883
208,4,1.46,978,50599,3.0,0,0,2,6,1124,0,1931,0,98118,47.3478,-122.211,1584,6474,407253
